clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_max,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_loss_max,train_loss_mean,train_loss_min
1.0,1546.1851887620214,84,17.336161814997467,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,907.6387939453125,87.97665611902873,0.0009998422525470084,0.00099987461567448,14112,168,0,3528,42,167.8040551841259,20.051317069147313,1.0087835192680359
0.9761904761904762,1563.7446285010228,85,17.55943973900139,1049.00146484375,1202.0,1.0000001192092896,0.9962054547809419,641.4979248046875,91.28313617195401,0.000999805252462657,0.0009998414168446007,14280,168,0,3570,42,132.2489570081234,19.61224579039429,1.2220626678317785
1.0,1581.2672439290218,86,17.52261542799897,1049.00146484375,1202.0,1.0000001192092896,0.9999999403953552,1570.46533203125,112.36530013311477,0.000999764358695647,0.0009998043240500459,14448,168,0,3612,42,189.4537097811699,20.918299617112748,0.9752689860761166
0.9761904761904762,1598.9671536810201,87,17.699909751998348,1049.00146484375,1202.0,1.0,0.9956231926168714,484.7436828613281,80.88215937358993,0.0009997195715648764,0.0009997633375800725,14616,168,0,3654,42,157.6035555191338,18.828818746576353,0.34279925003647804
1.0,1616.4545741270194,88,17.487420445999305,1049.00146484375,1202.0,1.0000001192092896,0.9999999489103045,1009.068603515625,87.29019252459209,0.000999670891419604,0.000999718457754301,14784,168,0,3696,42,136.76176443696022,18.687826685651782,1.4516943283379078
1.0,1634.2033624150208,89,17.74878828800138,1049.00146484375,1202.0,1.0,0.9999999233654567,1263.248291015625,95.62289006369454,0.0009996183186394474,0.0009996696849227135,14952,168,0,3738,42,142.59012910723686,19.095866381988994,0.5223751068115234
1.0,1651.6084843880199,90,17.40512197299904,1049.00146484375,1202.0,1.0,0.9999999262037731,860.9412231445312,80.45585942836036,0.0009995618536343797,0.0009996170194656504,15120,168,0,3780,42,129.44246314466,18.577768891938916,0.2790871486067772
0.9761904761904762,1669.3082814160189,91,17.69979702799901,1049.00146484375,1202.0,1.0000001192092896,0.9949666729995182,690.6627807617188,85.6032902938979,0.0009995014968447265,0.0009995604617938074,15288,168,0,3822,42,115.64247351884842,18.794359118832897,0.22476256638765335
1.0,1686.6859183840206,92,17.377636968001752,1049.00146484375,1202.0,1.0,0.9999999077547164,588.4490356445312,86.76529094151088,0.000999437248741162,0.0009995000123482329,15456,168,0,3864,42,116.1037306189537,18.914941898192325,0.7256136871874332
1.0,1704.4827145650197,93,17.79679618099908,1049.00146484375,1202.0,1.0000001192092896,0.9999999205271403,1315.955322265625,94.31057651837666,0.0009993691098247057,0.0009994356716003232,15624,168,0,3906,42,158.31070280075073,18.73951142134943,0.7009539566934109
0.9761904761904762,1721.97931117002,94,17.496596605000377,1049.00146484375,1202.0,1.0,0.9884437975429353,619.26025390625,80.62837752274105,0.000999297080626719,0.0009993674400518209,15792,168,0,3948,42,100.94892906025052,17.162522116077266,0.6172129921615124
1.0,1739.4505035770198,95,17.471192406999762,1049.00146484375,1202.0,1.0,0.9999999276229313,478.4410705566406,85.80843465668815,0.0009992211617088995,0.000999295318234809,15960,168,0,3990,42,93.30700792372227,17.39497830250877,0.6993139833211899
1.0,1756.8571543980179,96,17.40665082099804,1049.00146484375,1202.0,1.0,0.9999998992397672,775.7853393554688,90.13557582525979,0.0009991413536632786,0.0009992193067117083,16128,168,0,4032,42,100.19242370128632,17.186848227511206,0.7541380375623703
1.0,1774.488621455017,97,17.6314670569991,1049.00146484375,1202.0,1.0000001192092896,0.9999999049164,945.6961059570312,85.67267370223999,0.0009990576571122154,0.0009991394060752715,16296,168,0,4074,42,108.68936324119568,16.777026136915776,0.9583940356969833
1.0,1791.9864137800141,98,17.497792324997135,1049.00146484375,1202.0,1.0,0.9999998992397672,649.1461791992188,86.5246538122495,0.000998970072708392,0.0009990556169485801,16464,168,0,4116,42,128.0151240825653,17.3921811902186,0.5982344076037407
1.0,1809.415214325014,99,17.42880054499983,1049.00146484375,1202.0,1.0000001192092896,0.9999998964014507,470.188720703125,59.834511018934705,0.00099887860113481,0.0009989679399850383,16632,168,0,4158,42,81.76607517898083,15.978656148715388,0.4767453670501709
0.9761904761904762,1826.8107838400138,100,17.395569514999806,1049.00146484375,1202.0,1.0000001192092896,0.9959304999737513,1293.7637939453125,85.33436923083805,0.0009987832431047822,0.000998876375868369,16800,168,0,4200,42,134.43176274746656,16.683769856513077,0.06832319404929876
1.0,1844.2253117300133,101,17.41452788999959,1049.00146484375,1202.0,1.0000001192092896,0.9999999077547164,466.5462951660156,80.18748013178508,0.0009986839993619302,0.0009987809253126072,16968,168,0,4242,42,86.13942363671958,16.63932461233898,0.5668737851083279
1.0,1861.9065224350124,102,17.681210704999103,1049.00146484375,1202.0,1.0000001192092896,0.9999999276229313,380.1727294921875,76.66196726049695,0.0009985808706801766,0.000998681589062096,17136,168,0,4284,42,78.3851885125041,16.131739253111714,0.8172325305640697
1.0,1879.3942793190108,103,17.487756883998372,1049.00146484375,1202.0,1.0000001192092896,0.9999999332995642,1090.3863525390625,82.0693609515826,0.0009984738578637396,0.000998578367891479,17304,168,0,4326,42,93.56450346112251,16.051491554893023,0.166392982006073
1.0,1897.0618605730124,104,17.66758125400156,1049.00146484375,1202.0,1.0,0.9999999134313493,1671.397216796875,117.73141484601157,0.0009983629617471264,0.0009984712626056956,17472,168,0,4368,42,149.47986571490765,18.248633545779047,0.3405904583632946
1.0,1914.6204512110126,105,17.55859063800017,1049.00146484375,1202.0,1.0000001192092896,0.9999999332995642,425.679931640625,75.11511323565529,0.0009982481831951274,0.0009983602740399745,17640,168,0,4410,42,81.48735280148685,16.17980775571916,1.3012428898364305
