absolute_residual_error,model,radial_absolute_error,radial_skill,residual_cosine,residual_l2,shell_absolute_error,shell_skill,source_snapshot,state_l2,target_snapshot
1.2034074098171896,3D CNN/U-Net,0.06751619082616922,-0.40663465730194637,0.6543525933710153,0.9594970532319703,0.06525236368938621,-5.2009568278957845,185,0.23373455139304178,186
1.199316554957604,Differential LocalNO,0.07374016221153287,0.033286965101209764,0.6474033979955012,0.9449900276993622,0.04921851553949596,-0.11723308345726768,185,0.2365300951927063,186
1.2297327035941126,Index-space DISCO3D LocalNO,0.11736713268066228,-0.3292686927940185,0.6379061534429497,0.9753260494860521,0.8687642346724643,-5.88739540870791,185,0.23947458605691013,186
1.1816812887307946,Anisotropic spherical DISCO3D LocalNO,0.08501369885605704,0.1190700617509809,0.6657440879295757,0.9698568148883069,0.32285785156558244,-0.8154871733383477,185,0.2370850910538233,186
1.5455554112194607,Persistence,0.19062304175090264,4.936231767782573e-08,0.0,1.0,0.06380014367901202,-7.260656962326806e-07,186,0.2783114159243868,187
1.551127267948046,FNO,0.29602656630896085,-0.44459498749600446,0.5980367067135222,1.009079458539607,0.055757591268953376,0.12605945210522596,186,0.25953425347322456,187
1.3667507090944286,3D CNN/U-Net,0.17724678027137514,0.07017228295088895,0.6676207900661127,0.8987327086668138,0.14884528555830148,-1.3329904942433832,186,0.23802135901109456,187
1.4354583502716378,Differential LocalNO,0.1568387862074496,0.17723159596610127,0.6554297152732131,0.9415941102679777,0.10952820694574526,-0.7167373806801391,186,0.2566771229949052,187
1.459727648180891,Index-space DISCO3D LocalNO,0.5639293592171497,-0.20994426623280638,0.6391310626118354,0.943954291803653,83.26996847703982,-4.433685443739104,186,0.25696685704703226,187
1.4444651513819817,Anisotropic spherical DISCO3D LocalNO,0.198258631534863,-0.16754863830889888,0.6274537244760622,0.9750722612265033,0.4922210515390142,-4.55386116906859,186,0.26330173674634805,187
1.5889934814678133,Persistence,0.23561540764104114,-1.7984734324016927e-07,0.0,1.0,0.003477273066221475,-6.571585892123366e-06,187,0.28793929007644814,188
1.8895241907518767,FNO,0.37466631752781016,-0.5901590048182006,0.44968320467681855,1.1106927714780117,0.09332138422902579,-2.139698418846942,187,0.29644672102423564,188
1.502725172120823,3D CNN/U-Net,0.18229320727578374,-0.32629000122170426,0.6412279637345694,0.9523764581260399,0.8904902829209163,-7.7846100167137,187,0.2601613404983677,188
1.5650385275486816,Differential LocalNO,0.16609808911199214,0.29504639267466215,0.6358210774435594,0.9717149240622742,4.542126094266637,-0.2694239925369435,187,0.27489853210086035,188
1.591780343726949,Index-space DISCO3D LocalNO,0.2872927866582098,-0.08164484956652274,0.6322203542597591,0.9747032528717537,1.7486172643415645,-1.5033054949670506,187,0.27242927597054367,188
1.5468964588302587,Anisotropic spherical DISCO3D LocalNO,0.24794266476885937,-0.11455556368427455,0.6144258889211837,1.0053975082932678,0.5022712883212591,-1.302375969274817,187,0.27996019760766133,188
1.5057533565247072,Persistence,0.07625582241052926,4.0565883252519086e-07,0.0,1.0,0.036075293124037545,1.1365685361752753e-06,188,0.293795795181268,189
1.965312023818169,FNO,0.30375782902148785,-1.5516198442461837,0.5116129866695889,1.113643313494383,0.06991654751859007,-0.9380710820736347,188,0.3078355024297522,189
1.3764227203953585,3D CNN/U-Net,0.10051158695044536,-0.3180809095259163,0.7116999745830367,0.9190489431029554,0.6718926100910761,-17.624713091421683,188,0.2541949443166707,189
1.5596531877242659,Differential LocalNO,0.1256949255271946,-0.40852808834856624,0.6730025302022179,0.956237264612208,1.159454432443035,-29.250734705841875,188,0.27698141707659646,189
1.6019923773610008,Index-space DISCO3D LocalNO,0.43315455994089935,-0.2223548666188382,0.6726780598525107,0.9763775322543438,7.119205927428469,-102.78994828795071,188,0.28034731716028755,189
1.5779151668567593,Anisotropic spherical DISCO3D LocalNO,0.30182081944955874,-0.012098722922142091,0.6509593954935408,1.0098621320828145,1.4295831525313725,-29.797915604932175,188,0.2925172216452593,189
1.3770046243878158,Persistence,0.06829379665685692,3.8785093270377047e-07,0.0,1.0,0.04315566845362209,-1.0342306040467264e-06,189,0.286588544400464,190
1.7966203179791125,FNO,0.2852124128321168,-1.489082136773761,0.44904599240056975,1.103353212571092,0.1419819401475772,-2.2899975367224914,189,0.2991404461165418,190
1.3443673714071216,3D CNN/U-Net,0.03635491171697596,0.10890499932606945,0.6530004858802265,0.9405080809298954,0.27145654659107615,-5.290175839853633,189,0.2557876266932996,190
1.518778701441732,Differential LocalNO,0.11654419299483593,-0.30308672923842983,0.60748018886227,0.9775633412703119,0.09289779306079704,-1.1526224392996745,189,0.2767201776048942,190
1.6399786118091697,Index-space DISCO3D LocalNO,0.2607777918641153,-0.3677986801287958,0.6043282060858485,1.0093142634777592,2.2632752224030686,-3.4977761736467334,189,0.28608492850285794,190
1.5798881456899831,Anisotropic spherical DISCO3D LocalNO,0.18805297897433215,-0.39234134355827566,0.5987956602345768,1.0212757299759996,0.5332437980006495,-2.373170661172477,189,0.2903217854550571,190
1.6970672435667897,Persistence,0.06521640969687147,-3.7138971809014265e-07,0.0,1.0,0.020226644834933173,-1.3022221809766421e-06,190,0.31871858522914154,191
1.7989292134696377,FNO,0.24043084939724285,-1.4863424195966517,0.5321539962677819,1.0575657125135924,0.09900492579025419,-3.894783861813515,190,0.30946710656838927,191
1.3234793478386777,3D CNN/U-Net,0.18333292731091716,-0.6495179621121976,0.7194032020478706,0.881881443490298,0.373605723103364,-17.470992726177364,190,0.2593174482658238,191
