channel,dynamic_span,ground_truth_available,model,oracle_available,profile,profile_length,retention_vs_canonical_initial_dynamic_span,retention_vs_canonical_initial_dynamic_span_undefined,retention_vs_canonical_initial_std,retention_vs_canonical_initial_std_undefined,retention_vs_canonical_initial_variance,retention_vs_canonical_initial_variance_undefined,std,step,variance
vel2,0.0038579768150008506,False,localno_plain,False,"[0.0008720763040747093,0.0009233285833592751,-0.00021372468735730843,0.0010984063486708315,0.0006150723289514715,1.599799799678614e-05,0.00014986841414513924,0.0002549962592171551,-0.00011047936282253604,-0.0003472636727008486,-0.0005267200747816059,-0.0005403279220199397,-0.0006310501797381698,-0.0007437413792673597,-0.0007876657215167768,-0.0013199835799021509,-0.0011281297126677914,-0.0014685100975449505,-0.0020775915650392274,-0.0016928137899616669,-0.0009677394055723487,-0.0013343854015225864,-0.0016603621232009202,-0.0015598791146043123,-0.002017144310566793,-0.0012238726766835573,-0.001821125209137242,-0.001957313566952487,-0.002146300212499841,-0.0017084203962085542,-0.0017696933094829004,-0.0007088585356153088,-0.0014872394920764295,-0.0006213705963081795,-0.0010791555410428755,-8.990649181783716e-05,-0.0001808856088099664,0.0005013615180106679,0.0006871123427787118,0.0009889891877560772,0.0012294152610614895,0.0017116766025010097,0.0013858841760483256,0.0012533201554337792,0.0010178858697888066,0.0009628316173909395,0.0008235986661542793,0.0007715021728159424,0.0008440297561262272,0.0007979541764204651,0.0006662046704269866,0.0006843357497114348,0.0008800385311794334,0.0009124430942629123,0.0015519915300282738,0.0015554424874377887,0.001135534592302416,0.001026734294254969,0.0008269816800618446,0.0011399637322305478,0.0006880986652440073,0.0010783872615575223,0.0015067557248850671,0.0005215189530660969]",64,6.0086980369309755,False,9.727749452911437,False,94.62910941861875,False,0.0011421618464885245,75,1.3045336835740756e-06
vel3,0.02884296492516114,False,localno_plain,False,"[0.022115090120905734,0.01702367345330913,0.01652151003918334,0.01970418188466283,0.014394699570402736,0.012709151013666542,0.01169828963713826,0.009529038577909432,0.00781382939641162,0.006014929298714833,0.004985511923962349,0.005007206202094494,0.0037027217633749387,0.004337180965535481,0.0028103077813170785,0.004587199051798052,0.0039538019098017685,0.006826483555641971,0.009186421307219916,0.012520767713454006,0.015299908313124888,0.018437947302743396,0.021481196881381948,0.022540021226518547,0.025813178874727782,0.02736094788230048,0.02961243992092477,0.028585884422739127,0.031586915423019946,0.02925427054390184,0.03165327270647822,0.027737219181744877,0.028303396515127588,0.024893128499570594,0.025797128382123446,0.024158866977472826,0.02459738245022436,0.02238842855177836,0.02266454136605489,0.018300718454668186,0.021336861538486573,0.016545950414013078,0.019445074570512588,0.013636490030648929,0.01626882096098825,0.011846062800771051,0.018818991455248124,0.012268230615859466,0.016434029404365447,0.010593101109805048,0.01914810195296468,0.011072917547778616,0.021397989702848008,0.011197381079739444,0.021429208624738294,0.014050796875551441,0.019443047596610086,0.013839074787426853,0.018696836912681647,0.013337128107366425,0.01734150953103608,0.0133120335848389,0.020028563669484356,0.01284417002881355]",64,0.2818056750500028,False,0.24348387969986776,False,0.059284399673699674,False,0.007575393484137296,75,5.73865864395098e-05
Bcc1,0.0205397048262346,False,localno_plain,False,"[0.00443304303064773,0.0073024579928842315,0.005547208216665087,0.0044270452801400875,0.004357859973757983,0.0018852061793405706,0.0017628161764754614,-0.00037171358597989576,0.0005637518277159664,7.869200090157569e-05,-0.000659219426981425,9.005062495255622e-05,0.000729408482734395,0.0010629169271888228,0.00099055564389261,0.0005393632284336619,0.00025809270797787914,0.0007227020385843497,0.001299602543877551,0.0013438227279598883,-0.00013048162128697152,-0.001640882549516498,-0.003346868243896163,-0.0039999112366324845,-0.003425395414050729,0.0005724799956517493,-0.000568553439330953,-7.331649709368948e-05,0.0006934436839180491,0.0010667555601318324,0.00295743796874004,0.002834972165879253,0.0017337449281895727,0.00038461932886095507,0.0019708316837637324,0.0018270219194846601,0.0015473614922885941,0.001195800083638364,0.0009847388148187253,0.0002938315524548818,-0.0006575547343653995,-0.0003910560034478469,-0.003344586483731423,0.0008756731626510528,-0.0038556711502712726,-0.004786363908846838,-0.013237246833350369,-0.0022499947969793765,-0.009953112893777712,-0.006465806763098991,-0.009752281754752345,-0.004697611275057273,-0.005567366251097276,-0.002808003178716101,-0.005491098479822789,0.0002943294880955391,0.000311755593188745,0.0026835572861144408,-0.000824037027754132,0.004898779233008182,0.001826954130186853,0.0034860369164965016,0.0017755487489602914,0.004010657077064966]",64,4.632220616015273,False,2.95711124320503,False,8.7445069046896,False,0.0036547067424540195,100,1.3356881373338869e-05
Bcc2,0.027744841004362066,False,localno_plain,False,"[0.0018698131550808697,0.001395056131620942,0.0011662816190998182,0.001163375627455776,0.00084545797782698,0.0007396517179937834,0.0005758728594607437,0.0006118840464408998,0.0003167205127808865,0.00016203774135026792,0.00010176564847804055,2.159154513575387e-07,-7.83017492663246e-05,-0.00014286343726867615,-0.0002299615307759656,-0.0003460006233544505,-0.0005227055397561964,-0.0006927556725344619,-0.0009464622275546838,-0.0013094509662135573,-0.001857852408988725,-0.00302016843876296,-0.0066264239435606664,-0.011038567091744389,-0.016998484180575424,-0.020153799751938095,-0.02211489648540521,-0.019978585938140725,-0.025875027849281196,-0.024114538296046817,-0.02111346999625141,-0.017715509352768777,-0.015229552402360014,-0.009081787993849844,-0.007108824941852276,-0.004864928904865451,-0.0033488753163020135,-0.0028217592401240665,-0.0020622822079019443,-0.0021044950835289455,-0.0013844941879543882,-0.0012676199649872544,-0.0009827640705826202,-0.0007194705111940314,-0.0006471029914675852,-0.00047429037666998214,-0.0002150563897786676,-0.00015290391187900397,-6.523323065548824e-05,6.451460176734895e-05,0.0003014954091395995,0.00019781791202194178,0.00038428118724010904,0.000394277661104973,0.0007332305710879717,0.0005928449847613614,0.0007043063644225876,0.0005178050919327089,0.0008399208007826633,0.0006397389543955391,0.0010178573871550967,0.0007932538468820027,0.0009178526239810303,0.0008154761296116919]",64,0.4084795433290518,False,0.3446304358159648,False,0.11877013729070184,False,0.007279498335515011,100,5.299109601676582e-05
Bcc3,0.0006577125421474463,False,localno_plain,False,"[-0.00017361294617195423,-9.883590269207237e-06,-4.8922507036815166e-05,7.580725990265214e-05,7.741971484162558e-06,0.00010540160640460858,7.175662304436357e-05,0.000139640837507594,0.00013760875889427815,0.00010424295105298858,0.00014713350002880377,0.00010920019609714834,5.4312318920354905e-05,5.265518548769788e-05,4.754942876482489e-05,6.654334185115379e-05,4.689385694649911e-05,6.092301715954901e-05,5.980334045730534e-05,3.230286430752627e-05,3.608924737723285e-05,4.39496600628253e-05,1.1533563062318328e-05,0.0001614445250826546,7.581094014721956e-05,-1.4410206520332376e-05,-6.925006975567333e-05,4.462259407325003e-05,0.00032099370317556497,0.00036184385128884555,-5.41013469372853e-05,-6.233800030336356e-05,-0.00015267495243222618,4.7039798350412276e-05,-0.00013134088721391754,-0.0001813556593943666,-0.00025669530397604,-0.00021695470586714088,-0.00028120282435065147,-0.0001408668919252523,-0.0002958686908586007,-0.00014026522320859103,-0.000284224729397653,-9.851673468315447e-05,-0.0002631769152863792,0.0001307881153085437,-0.00012693920713928095,5.513633375438427e-06,-0.0001270697679543846,0.00032833709095637497,0.00018311783185982755,-1.637853237243872e-05,1.1455588001529904e-05,2.547313114449612e-06,7.174814156795523e-05,2.713739692365713e-05,2.182364588316013e-06,3.265653488515943e-05,-5.063347679086158e-05,-5.381804486055686e-05,-0.00010397278283542748,3.9307732886817784e-05,-9.727299067001632e-05,-3.718228014620503e-05]",64,3.106769794713928,False,2.9236768110549844,False,8.547886095500642,False,0.0001382872441258204,100,1.9123361887914246e-08
rho,0.04399639877455375,False,localno_plain,False,"[0.0043550412698740715,0.0042123496039212505,0.004916411188051306,0.003037752121436643,0.0042988623734649956,0.003136641852085731,0.002790098653166595,0.002741561800613468,0.0027143933318392044,0.002158248188136369,0.0013765894625201724,0.001369129540380598,0.0011922407941451496,0.0010194091149839934,0.0009633786952898404,0.0006961934096960665,0.0006380217922190567,0.0008736787770489141,0.0010256260619021518,0.00131664773292961,0.0013410019686697083,0.0014665875782213789,0.0016843173771807773,0.0017646688220249729,0.002143462491299708,0.0027355947148230975,0.0031082301387286293,0.0042313016028039385,0.002693927152355613,0.003024998858755623,0.0026798052639733783,0.0023333488950640913,0.0028411571283992743,0.003067771891529958,0.0026605872527190044,0.0032195811374999828,0.0034842382200319655,0.006086768196502668,0.003137624848389642,0.003542139554095769,0.014489080446908886,0.0042491175431802475,0.007849816837397938,0.005036459319324393,0.014641266228267114,0.008687440412053604,0.022973507493996514,0.010789526713711695,0.03623082692558466,0.014282008440845928,0.0446344205667728,0.014579646817027836,0.03323449906532261,0.01179687043594324,0.02361794899504055,0.012363054570990961,0.023183857673089392,0.011085678213536454,0.016234431804167837,0.010653512319111602,0.008880749246875652,0.006969615757487446,0.006086292701146689,0.005596585431236978]",64,0.07344750001416926,False,0.07171870692867054,False,0.005143572923520536,False,0.008861444079398222,100,7.852519117230181e-05
press,0.0006259127668458153,False,localno_plain,False,"[0.0001882033834874619,0.0001566133546037629,0.00014749820624671006,0.00010648307610139351,0.0001010661387590428,8.452386472201923e-05,7.694733689556088e-05,0.00010081974235354174,8.158056898277533e-05,6.188432472753469e-05,3.938895832944489e-05,3.4416894395872255e-05,3.686809260050605e-05,3.6201001558988644e-05,4.524713314424389e-05,4.211264197906406e-05,3.9359406854622137e-05,5.9961523317664245e-05,9.336736808751578e-05,0.00011383827614341868,0.00013359066405471687,0.00018707006105533885,0.00021785320459422053,0.00023196686446702586,0.0002996652269100508,0.00033933848738598726,0.00038081669486622616,0.00042276191620782555,0.00038431769598856746,0.00036465198404789234,0.0003264182098803303,0.00032285503222517775,0.0002944170907561716,0.0002892418393238838,0.0002498567319308975,0.0002534385412370499,0.000243643364251811,0.0002325669559208876,0.00023077752896644155,0.00020592817281755993,0.00028324385901795646,0.00024376263251446595,0.0002682366119712287,0.00022425836675210586,0.00026109613779243257,0.0005089957602613104,0.0004324719992704895,0.0002512040463964471,0.0005496622736064216,0.0005924027225783224,0.0006603296612416876,0.00014183655095473258,0.0002357196599123701,0.0001508939703662171,0.000341617169266617,0.00019090171676594547,0.00017590774172904222,0.0001622304914447037,0.00016322782080485654,0.00015726187040093764,0.00014240870777443293,0.0001235502154268986,0.00013077662320942762,0.00011998775251167992]",64,0.0448498982808223,False,0.042065404419483775,False,0.001769498248974725,False,0.00013956132667094625,100,1.9477363902154572e-08
vel1,0.30894393699600187,False,localno_plain,False,"[0.19791357782742125,0.18188540433220624,0.20129625873050827,0.20347873969694774,0.20268696613675274,0.21308868743653875,0.19217297389877785,0.2172721774513775,0.19823652031300298,0.19022849946122733,0.2107270417654945,0.2044708816356433,0.22289056581394107,0.23241017514192208,0.262125169932915,0.28887812264292734,0.30747604797034,0.3439302111437428,0.3732065930671524,0.38191821911823354,0.3918849380861502,0.4018550201708422,0.40675377656225464,0.41025473956869973,0.4091169509720203,0.40343461461088737,0.398907698563562,0.385538030306634,0.37018281151904375,0.3554750431831053,0.3400208429338818,0.33127649347443366,0.3006300021370407,0.2832768715215934,0.26017152826352685,0.24319123770874285,0.2275268290504755,0.198095987256238,0.1836084077567648,0.16356297975835332,0.15430530081357574,0.15453075156983687,0.1371497630570957,0.1389470312424237,0.11920670434665226,0.1592069317739515,0.13945547938055824,0.1368844273401919,0.13206979428468912,0.1757308774322155,0.15005656801440637,0.12154188676868216,0.13393764569082123,0.1250660119803797,0.14150475549286057,0.12190518670468009,0.13594755289523164,0.10560469494521385,0.12895641265095037,0.10131080257269787,0.13677345460564538,0.13512741382874083,0.12737582656882296,0.13475380967247474]",64,0.39835233552792454,False,0.5934410660528194,False,0.3521722988779069,False,0.09744075962984956,100,0.009494701637242121
vel2,0.005723409535655435,False,localno_plain,False,"[-0.00029757280037961964,0.0008481045898431627,-9.780029003381846e-05,0.0009315305313817301,0.0002584902043734974,0.000695263974541907,0.0004794395712240107,0.0006506557543090475,0.0007867791395396728,0.00015587458810294164,2.9011246234982718e-05,-0.000547123127460046,-0.0009485345824300495,-0.0012290977805912706,-0.0015920032710798199,-0.0021688313026986886,-0.0023527456870551244,-0.002185812812878163,-0.00215738530732279,-0.0022017858968637616,-0.002243821369674659,-0.002446727799055276,-0.002518475829946489,-0.002727782996864825,-0.0023025636893810875,-0.002166901058797688,-0.002336216303982591,-0.0024178460877108954,-0.001514301049515998,-0.0014542254199213511,-0.0016342191561043648,-0.000667295284242142,-0.0004021739233455168,-0.0003679988333609163,-0.00039616593107963394,2.628115423097821e-05,0.00018383747410688142,0.0004046904847725685,0.00021578960696524985,0.0015032399372822691,0.0005102741576546999,0.0019210123218985492,0.0008429732729258732,0.00144028396441543,0.0009762228620019053,0.0029956265387906106,0.0018154376717903868,0.001385685747644222,0.0009504541557923407,0.00259559037141055,0.002710989135236326,0.0009442075987215609,0.0005445502176232991,0.0011202019349556003,0.0015115496064892764,0.0018479575689303862,0.001136924049225163,0.0011302275564383027,0.0008945780787622953,0.0010636254925783517,0.0007035402159560507,0.001119879355083897,0.00014876099818561528,0.0005577425831197972]",64,8.914060734560755,False,12.655343177522242,False,160.15771094085875,False,0.0014858986861815868,100,2.2078949055961656e-06
vel3,0.025680207638572483,False,localno_plain,False,"[0.030964290552446982,0.026314875670550464,0.026435317573486827,0.02388655307413501,0.022612710460634844,0.020028505170444078,0.01744505300291621,0.01620825206509835,0.013752156989198738,0.010819477392487897,0.009501850031938375,0.007751683479284566,0.007039952139507477,0.006182462362517072,0.005669671158841538,0.005284082913874499,0.005636974266337802,0.006814652752495931,0.008040578795032616,0.009022781593216678,0.010837393096551295,0.012274862782248874,0.014286675314451713,0.016429735658732625,0.018315158353743755,0.020374153884631596,0.02165528060015731,0.022137875194061962,0.023206171074548365,0.023595999653252875,0.02305364919686781,0.023016855074956766,0.021484560629744465,0.02093770592762212,0.02017100762213886,0.02032156897337245,0.01924850497090347,0.019995925224236544,0.018165634007175413,0.020568877528717167,0.018837184895119208,0.021535803303549983,0.019846983911406824,0.020196982326638135,0.019632495529378957,0.023246488004929233,0.022181826347605238,0.018554976908035314,0.02172673788851398,0.024957670153014533,0.025877909256053044,0.015200881653981924,0.020162960422396736,0.01845315231071254,0.02463362266922786,0.02124860413675833,0.02139892467039317,0.019259474946181854,0.022356249487359037,0.019035108099956233,0.02494425736847461,0.02018062595811898,0.02333033754484859,0.018148290960084523]",64,0.2509044499339635,False,0.19295498922891552,False,0.037231627868330903,False,0.006003313114356057,100,3.603976834899943e-05
