axis,channel,demeaned,ground_truth_available,high_k_axis_anisotropy,high_k_energy,low_k_energy,mid_k_energy,model,oracle_available,parseval_relative_error,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_low_k_energy,retention_vs_canonical_initial_low_k_energy_undefined,retention_vs_canonical_initial_mid_k_energy,retention_vs_canonical_initial_mid_k_energy_undefined,retention_vs_canonical_initial_total_nonzero_mode_energy,retention_vs_canonical_initial_total_nonzero_mode_energy_undefined,spectral_centroid,step,total_nonzero_mode_energy
phi,vel3,True,False,63420.80128666641,0.00012660167474952516,493.96042690117304,0.000561213251970921,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.1021579894635214,50,0.0023406362784127582
theta,vel3,False,False,63420.80128666641,0.44147061842552343,830.8825773728562,2.5977248389510876,persistence,False,1.3632794037236398e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.031389272390868264,50,240.20885132352504
theta,vel3,True,False,63420.80128666641,0.44147061842552343,490.92191925872316,2.5977248389510876,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.031389272390868264,50,240.20885132352504
r,vel3,False,False,63420.80128666641,8.029179656848807,811.1383317348163,14.754261438567529,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.043343983454525545,50,394.24528942539325
r,vel3,True,False,63420.80128666641,8.029179656848807,471.17767362068344,14.754261438567529,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.043343983454525545,50,394.24528942539325
combined,vel3,False,False,63420.80128666641,8.346455667718804,809.6672709180962,15.908046244417676,persistence,False,1.3632794037236398e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.042256720624340924,50,493.96111471609976
combined,vel3,True,False,63420.80128666641,8.346455667718804,469.70661280396325,15.908046244417676,persistence,False,3.4523012338822456e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.042256720624340924,50,493.96111471609976
phi,Bcc1,False,False,17581130.132761963,2.084121056605084e-05,13608.481889977025,6.004169793604487e-05,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.090930835509777,75,0.0003867908451879841
phi,Bcc1,True,False,17581130.132761963,2.084121056605084e-05,13608.161225117261,6.004169793604487e-05,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.090930835509777,75,0.0003867908451879841
theta,Bcc1,False,False,17581130.132761963,291.2091642904676,12801.23914325187,516.0336633175953,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03898642666459261,75,13607.760885798074
theta,Bcc1,True,False,17581130.132761963,291.2091642904676,12800.918478392108,516.0336633175953,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.03898642666459261,75,13607.760885798074
r,Bcc1,False,False,17581130.132761963,366.4120350860334,12750.976251247997,491.09368452590377,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.0557819905296304,75,8298.378590245833
r,Bcc1,True,False,17581130.132761963,366.4120350860334,12750.655586388231,491.09368452590377,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.055781990529630406,75,8298.378590245833
combined,Bcc1,False,False,17581130.132761963,647.4204379494049,12013.064775722803,947.9967571877269,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05897940857105075,75,13608.161306000173
combined,Bcc1,True,False,17581130.132761963,647.4204379494049,12012.744110863041,947.9967571877269,persistence,False,2.67338013217674e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05897940857105075,75,13608.161306000173
phi,Bcc2,False,False,9519750.653900297,2.414822535388696e-07,240.64371173168507,7.476182895287447e-07,persistence,False,1.1810701018971225e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.07099235245055321,75,8.842726303211578e-06
phi,Bcc2,True,False,9519750.653900294,2.414822535388697e-07,191.5258220839168,7.476182895287448e-07,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.07099235245055319,75,8.842726303211581e-06
theta,Bcc2,False,False,9519750.653900297,0.014655603487492678,240.53330340984132,0.09575370745677635,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.01838415018041815,75,74.56630554572425
theta,Bcc2,True,False,9519750.653900294,0.014655603487492678,191.4154137620731,0.09575370745677635,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.018384150180418148,75,74.56630554572425
r,Bcc2,False,False,9519750.653900297,2.298850841031971,233.89901515930742,4.445846720446203,persistence,False,1.1810701018971225e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03591549584925971,75,170.19394382039766
r,Bcc2,True,False,9519750.653900294,2.298850841031971,184.78112551153922,4.4458467204462035,persistence,False,2.9679245309462534e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03591549584925971,75,170.19394382039766
combined,Bcc2,False,False,9519750.653900297,2.311003964826333,233.83797275388454,4.494736002074771,persistence,False,2.362140203794245e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.033837345989799365,75,191.52582307301745
combined,Bcc2,True,False,9519750.653900294,2.3110039648263334,184.72008310611633,4.494736002074772,persistence,False,2.9679245309462534e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.033837345989799365,75,191.52582307301745
phi,Bcc3,False,False,76153827.13888958,1.372683083833652e-09,3.426882875669524,3.142051080343531e-08,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.0513820966901488,75,9.183085972467117e-07
phi,Bcc3,True,False,76153827.13888957,1.3726830838336522e-09,3.426756231555158,3.142051080343531e-08,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.051382096690148794,75,9.183085972467118e-07
theta,Bcc3,False,False,76153827.13888958,0.1045350702827458,3.1514575165203302,0.1708903216596415,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.054465399847128095,75,3.426169780414348
theta,Bcc3,True,False,76153827.13888957,0.1045350702827458,3.1513308724059645,0.1708903216596415,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.054465399847128095,75,3.426169780414348
r,Bcc3,False,False,76153827.13888958,0.05707925268001533,3.2746724911145266,0.0951311646681759,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.04854294608247966,75,2.415237053556268
r,Bcc3,True,False,76153827.13888957,0.057079252680015326,3.2745458470001605,0.0951311646681759,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.04854294608247966,75,2.415237053556268
combined,Bcc3,False,False,76153827.13888958,0.1473713135253482,3.0606101401454415,0.2189014547919285,persistence,False,2.591796811927133e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.06650564811925985,75,3.4267562643483513
combined,Bcc3,True,False,76153827.13888957,0.1473713135253482,3.060483496031075,0.2189014547919285,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.06650564811925985,75,3.426756264348351
phi,rho,False,False,34427501830.798035,9.584064998950876e-09,38721.96700867841,1.0033478562911773e-07,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.058191155857484106,75,1.9548187836488454e-06
phi,rho,True,False,34427501830.798035,9.584064998950876e-09,35055.62323820785,1.0033478562911773e-07,persistence,False,2.0755465006910487e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.058191155857484106,75,1.9548187836488454e-06
theta,rho,False,False,34427501830.798035,329.9554152978686,34728.14957209557,3663.8620213948925,persistence,False,1.8790258285515498e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05260766111245821,75,31053.559299309432
theta,rho,True,False,34427501830.798035,329.9554152978686,31061.805801625014,3663.8620213948925,persistence,False,2.0755465006910487e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05260766111245821,75,31053.559299309436
r,rho,False,False,34427501830.798035,317.8736261513182,35292.739774181486,3111.3536084555276,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.06892635702704973,75,24942.036709952612
r,rho,True,False,34427501830.798035,317.87362615131826,31626.39600371093,3111.353608455527,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.06892635702704973,75,24942.036709952612
combined,rho,False,False,34427501830.798035,619.4146538736177,31757.78910536863,6344.763249546082,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.07538466489276809,75,35055.62323831777
combined,rho,True,False,34427501830.798035,619.4146538736177,28091.44533489807,6344.763249546082,persistence,False,2.0755465006910487e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.07538466489276809,75,35055.62323831778
phi,press,False,False,16706621.718365975,6.255108248810196e-08,20.643747406836173,4.077253736345722e-07,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.07114333874275001,75,5.087030404251864e-06
phi,press,True,False,16706621.718365975,6.255108248810196e-08,19.578846110824475,4.077253736345722e-07,persistence,False,1.8145674026731815e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.07114333874275001,75,5.087030404251864e-06
theta,press,False,False,16706621.718365975,0.8081541633061233,17.642476017022595,2.1931176967839026,persistence,False,3.4419270182420084e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.07684148424712184,75,16.693353959464336
theta,press,True,False,16706621.718365975,0.8081541633061232,16.5775747210109,2.193117696783902,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.07684148424712182,75,16.693353959464336
r,press,False,False,16706621.718365975,1.0450172732030258,17.48064153318926,2.118089070720334,persistence,False,1.7209635091210042e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.08979239780807671,75,16.521853610724584
r,press,True,False,16706621.718365975,1.0450172732030258,16.415740237177566,2.118089070720334,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.08979239780807671,75,16.521853610724584
combined,press,False,False,16706621.718365975,1.7670797280314285,15.194464502841228,3.6822036462399694,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.10919517530543238,75,19.578846581100922
combined,press,True,False,16706621.718365975,1.7670797280314285,14.12956320682953,3.6822036462399694,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.10919517530543235,75,19.578846581100926
phi,vel1,False,False,143278.2687456317,0.004369638147570663,35881.86752216526,0.01584687178806922,persistence,False,2.0277521815946867e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.0974482117011641,75,0.08203809126877826
phi,vel1,True,False,143278.2687456317,0.004369638147570663,17806.700748332558,0.01584687178806922,persistence,False,2.0430369040288333e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.0974482117011641,75,0.08203809126877826
theta,vel1,False,False,143278.2687456317,12.834077410356628,35755.898189356245,113.15547190858739,persistence,False,2.0277521815946867e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.02667831339397141,75,10739.216374800133
theta,vel1,True,False,143278.2687456317,12.834077410356628,17680.73141552355,113.15547190858739,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.02667831339397141,75,10739.216374800133
r,vel1,False,False,143278.2687456317,626.0741888287937,34405.08541605767,850.7281337887367,persistence,False,2.0277521815946867e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05311192777522551,75,15849.258611973375
r,vel1,True,False,143278.2687456317,626.0741888287937,16329.918642224966,850.7281337887367,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.05311192777522551,75,15849.258611973375
combined,vel1,False,False,143278.2687456317,638.0036128363193,34294.84985965804,949.0342661808255,persistence,False,6.08325654478406e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.054016034954659856,75,17806.720964842494
combined,vel1,True,False,143278.2687456317,638.0036128363193,16219.683085825352,949.0342661808255,persistence,False,2.0430369040288333e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.054016034954659856,75,17806.720964842494
phi,vel2,False,False,189816.75391820606,3.7192925800891586e-06,42.07185895153762,1.2445069091762033e-05,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.06681573197199818,75,0.0001617153852216977
phi,vel2,True,False,189816.75391820606,3.7192925800891586e-06,42.07182291391626,1.2445069091762033e-05,persistence,False,1.6888796670810614e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.06681573197199818,75,0.0001617153852216977
theta,vel2,False,False,189816.75391820606,0.3979006152815737,41.13417551108133,0.5397989895363899,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.029031962437508003,75,42.068221755832994
theta,vel2,True,False,189816.75391820606,0.3979006152815737,41.134139473459975,0.5397989895363899,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.029031962437508003,75,42.068221755832994
r,vel2,False,False,189816.75391820606,0.7059840444245935,38.95441661562971,2.4114744558449854,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.05773940671459341,75,37.57806603902825
r,vel2,True,False,189816.75391820606,0.7059840444245935,38.954380578008355,2.4114744558449854,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.05773940671459341,75,37.57806603902825
combined,vel2,False,False,189816.75391820606,1.0881546753464493,38.1198744224225,2.863846018130351,persistence,False,1.6888782204327766e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.06225401746020806,75,42.07183907827793
combined,vel2,True,False,189816.75391820606,1.0881546753464493,38.119838384801135,2.863846018130351,persistence,False,1.6888796670810614e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.06225401746020806,75,42.07183907827793
phi,vel3,False,False,63420.80128666641,0.00012660167474952516,833.9210850153061,0.000561213251970921,persistence,False,2.7265588074472796e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.1021579894635214,75,0.0023406362784127582
phi,vel3,True,False,63420.80128666641,0.00012660167474952516,493.96042690117304,0.000561213251970921,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.1021579894635214,75,0.0023406362784127582
theta,vel3,False,False,63420.80128666641,0.44147061842552343,830.8825773728562,2.5977248389510876,persistence,False,1.3632794037236398e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.031389272390868264,75,240.20885132352504
theta,vel3,True,False,63420.80128666641,0.44147061842552343,490.92191925872316,2.5977248389510876,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.031389272390868264,75,240.20885132352504
r,vel3,False,False,63420.80128666641,8.029179656848807,811.1383317348163,14.754261438567529,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.043343983454525545,75,394.24528942539325
r,vel3,True,False,63420.80128666641,8.029179656848807,471.17767362068344,14.754261438567529,persistence,False,1.1507670779607485e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.043343983454525545,75,394.24528942539325
combined,vel3,False,False,63420.80128666641,8.346455667718804,809.6672709180962,15.908046244417676,persistence,False,1.3632794037236398e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.042256720624340924,75,493.96111471609976
combined,vel3,True,False,63420.80128666641,8.346455667718804,469.70661280396325,15.908046244417676,persistence,False,3.4523012338822456e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.042256720624340924,75,493.96111471609976
phi,Bcc1,False,False,17581130.132761963,2.084121056605084e-05,13608.481889977025,6.004169793604487e-05,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.090930835509777,100,0.0003867908451879841
phi,Bcc1,True,False,17581130.132761963,2.084121056605084e-05,13608.161225117261,6.004169793604487e-05,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.090930835509777,100,0.0003867908451879841
theta,Bcc1,False,False,17581130.132761963,291.2091642904676,12801.23914325187,516.0336633175953,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03898642666459261,100,13607.760885798074
theta,Bcc1,True,False,17581130.132761963,291.2091642904676,12800.918478392108,516.0336633175953,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.03898642666459261,100,13607.760885798074
r,Bcc1,False,False,17581130.132761963,366.4120350860334,12750.976251247997,491.09368452590377,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.0557819905296304,100,8298.378590245833
r,Bcc1,True,False,17581130.132761963,366.4120350860334,12750.655586388231,491.09368452590377,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.055781990529630406,100,8298.378590245833
combined,Bcc1,False,False,17581130.132761963,647.4204379494049,12013.064775722803,947.9967571877269,persistence,False,1.3366585688549894e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05897940857105075,100,13608.161306000173
combined,Bcc1,True,False,17581130.132761963,647.4204379494049,12012.744110863041,947.9967571877269,persistence,False,2.67338013217674e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.05897940857105075,100,13608.161306000173
phi,Bcc2,False,False,9519750.653900297,2.414822535388696e-07,240.64371173168507,7.476182895287447e-07,persistence,False,1.1810701018971225e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.07099235245055321,100,8.842726303211578e-06
phi,Bcc2,True,False,9519750.653900294,2.414822535388697e-07,191.5258220839168,7.476182895287448e-07,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.07099235245055319,100,8.842726303211581e-06
theta,Bcc2,False,False,9519750.653900297,0.014655603487492678,240.53330340984132,0.09575370745677635,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.01838415018041815,100,74.56630554572425
theta,Bcc2,True,False,9519750.653900294,0.014655603487492678,191.4154137620731,0.09575370745677635,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.018384150180418148,100,74.56630554572425
r,Bcc2,False,False,9519750.653900297,2.298850841031971,233.89901515930742,4.445846720446203,persistence,False,1.1810701018971225e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03591549584925971,100,170.19394382039766
r,Bcc2,True,False,9519750.653900294,2.298850841031971,184.78112551153922,4.4458467204462035,persistence,False,2.9679245309462534e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.03591549584925971,100,170.19394382039766
combined,Bcc2,False,False,9519750.653900297,2.311003964826333,233.83797275388454,4.494736002074771,persistence,False,2.362140203794245e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.033837345989799365,100,191.52582307301745
combined,Bcc2,True,False,9519750.653900294,2.3110039648263334,184.72008310611633,4.494736002074772,persistence,False,2.9679245309462534e-16,1.0,False,1.0,False,1.0,False,1.0,False,0.033837345989799365,100,191.52582307301745
phi,Bcc3,False,False,76153827.13888958,1.372683083833652e-09,3.426882875669524,3.142051080343531e-08,persistence,False,0.0,1.0,False,1.0,False,1.0,False,1.0,False,0.0513820966901488,100,9.183085972467117e-07
