axis,channel,demeaned,model,model_high_k_axis_anisotropy,model_high_k_energy,model_high_k_energy_undefined,model_low_k_energy,model_low_k_energy_undefined,model_mid_k_energy,model_mid_k_energy_undefined,model_parseval_relative_error,model_retention_high_k_energy,model_retention_low_k_energy,model_retention_mid_k_energy,model_retention_total_nonzero_mode_energy,model_spectral_centroid,model_total_nonzero_mode_energy,model_total_nonzero_mode_energy_undefined,normalization,oracle_high_k_axis_anisotropy,oracle_high_k_energy,oracle_low_k_energy,oracle_mid_k_energy,oracle_parseval_relative_error,oracle_spectral_centroid,oracle_total_nonzero_mode_energy,preprocessing_high_k_energy_undefined,preprocessing_low_k_energy_undefined,preprocessing_mid_k_energy_undefined,preprocessing_retention_high_k_energy,preprocessing_retention_low_k_energy,preprocessing_retention_mid_k_energy,preprocessing_retention_total_nonzero_mode_energy,preprocessing_total_nonzero_mode_energy_undefined,raw_high_k_axis_anisotropy,raw_high_k_energy,raw_low_k_energy,raw_mid_k_energy,raw_parseval_relative_error,raw_spectral_centroid,raw_total_nonzero_mode_energy,step,total_high_k_energy_undefined,total_low_k_energy_undefined,total_mid_k_energy_undefined,total_retention_high_k_energy,total_retention_low_k_energy,total_retention_mid_k_energy,total_retention_total_nonzero_mode_energy,total_total_nonzero_mode_energy_undefined,window
combined,Bcc2,False,persistence,9519750.653900297,2.311003964826333,False,233.83797275388454,False,4.494736002074771,False,2.362140203794245e-16,0.7867445112917193,0.9115457604240892,0.7238508444784335,0.9247255710438196,0.033837345989799365,191.52582307301745,False,ortho,1215012.271812653,2.937426231333985,256.5290552666202,6.209478149208248,2.1395770598250713e-16,0.036134214326241566,207.1163911438345,False,False,False,0.37226277842900535,0.20702623047218804,0.43313200599499085,0.19548633933447176,False,40953.87775090213,7.890733109902324,1239.1137812900593,14.336225592342997,1.8026348331904295e-16,0.029498788295484427,1059.492913156781,1,False,False,False,0.29287569768722543,0.18871388268350342,0.31352296831011206,0.18077121677233526,False,none
combined,Bcc2,True,persistence,9519750.653900294,2.3110039648263334,False,184.72008310611633,False,4.494736002074772,False,2.9679245309462534e-16,0.7867445112917192,0.9330735060549105,0.7238508444784335,0.9247255710438194,0.033837345989799365,191.52582307301745,False,ortho,1215012.2718126532,2.937426231333986,197.9694867632923,6.20947814920825,1.3722578533471164e-16,0.036134214326241566,207.11639114383453,False,False,False,0.37226277842900546,0.1908570178295286,0.4331320059949909,0.1954863393344718,False,40953.87775090213,7.890733109902325,1037.2659544545356,14.336225592342998,0.0,0.029498788295484427,1059.492913156781,1,False,False,False,0.29287569768722543,0.17808362678138281,0.3135229683101121,0.18077121677233526,False,none
phi,Bcc2,False,fno_plain,3251.2347711076327,0.0011303751364059992,False,162.78088974935966,False,0.003001316709161904,False,1.7459658867120876e-16,469.8882185229688,0.6127046384525121,1165.4662537576219,71.31480507358361,0.08643172574818112,0.024631966355790437,False,ortho,1215012.271812653,2.405625618703919e-06,265.6759546663299,2.5752068749183003e-06,0.0,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840748,0.21062998588919335,0.0028955224729894933,0.037295410135376524,False,40953.87775090213,0.0001911909902172279,1261.3396594257702,0.0008893755441170926,0.0,0.07474003265305137,0.009261130326136468,1,False,False,False,5.912282451812644,0.12905396935149593,3.3746337292660695,2.6597149039437316,False,none
phi,Bcc2,True,fno_plain,3251.2347711076322,0.0011303751364059992,False,134.99305234578472,False,0.003001316709161904,False,0.0,469.8882185229688,0.6517738883274269,1165.4662537576219,71.31480507358361,0.08643172574818112,0.024631966355790437,False,ortho,1215012.2718126532,2.405625618703919e-06,207.11638616300206,2.5752068749183003e-06,1.3722578533471164e-16,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840746,0.19548653400814214,0.0028955224729894933,0.03729541013537651,False,40953.87775090213,0.00019119099021722792,1059.4918325902465,0.0008893755441170926,0.0,0.07474003265305135,0.009261130326136471,1,False,False,False,5.912282451812643,0.12741301838613855,3.3746337292660695,2.6597149039437307,False,none
theta,Bcc2,False,fno_plain,3251.2347711076327,3.0763909427468974,False,154.9809363868349,False,4.7276941116234745,False,1.7459658867120876e-16,166.28826567743363,0.5836081691195024,46.82265681189668,1.0646192160731252,0.0633315440638378,71.50992134447215,False,ortho,1215012.271812653,0.018500348958563846,265.5564890749503,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.281187184495013,0.21061811073706976,0.2340612582747812,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1260.843562529455,0.4313837496979305,0.0,0.017046087206431134,479.2330931802049,1,False,False,False,46.75812924039627,0.1229184499906699,10.959369969160791,0.14921741082179907,False,none
theta,Bcc2,True,fno_plain,3251.2347711076322,3.0763909427468974,False,127.19309898325997,False,4.7276941116234745,False,0.0,166.28826567743357,0.6144685564984059,46.82265681189668,1.064619216073125,0.06333154406383781,71.50992134447213,False,ortho,1215012.2718126532,0.018500348958563853,206.99692057162235,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.2811871844950131,0.19546530131774595,0.23406125827478108,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1058.9957356939315,0.4313837496979307,0.0,0.017046087206431138,479.2330931802049,1,False,False,False,46.75812924039627,0.12010728154624131,10.959369969160784,0.14921741082179904,False,none
r,Bcc2,False,fno_plain,3251.2347711076327,3.675114947878718,False,151.5532712420582,False,7.556635251268352,False,1.7459658867120876e-16,1.2573674768869016,0.5906311430110943,1.2271981343095162,0.6663275304470397,0.0582860702784774,126.76775852839455,False,ortho,1215012.271812653,2.9228646481121676,256.59546238863237,6.157632610417957,0.0,0.03749945552587628,190.24841798649075,False,False,False,0.37328991113985377,0.20701605288399524,0.43935248079190653,0.20385102900759175,False,40953.87775090213,7.830012440430277,1239.4954826639446,14.015244887929603,0.0,0.031119058030362873,933.2718059490668,1,False,False,False,0.46936259371725364,0.12227012793651927,0.5391725447320852,0.13583155273771647,False,none
r,Bcc2,True,fno_plain,3251.2347711076322,3.6751149478787175,False,123.76543383848328,False,7.556635251268352,False,0.0,1.2573674768869014,0.624964653681236,1.227198134309516,0.6663275304470397,0.0582860702784774,126.76775852839455,False,ortho,1215012.2718126532,2.922864648112168,198.0358938853044,6.1576326104179575,1.3722578533471164e-16,0.03749945552587628,190.24841798649075,False,False,False,0.3732899111398538,0.19085080833840418,0.43935248079190653,0.20385102900759172,False,40953.87775090213,7.830012440430277,1037.6476558284212,14.015244887929605,0.0,0.031119058030362867,933.2718059490669,1,False,False,False,0.4693625937172536,0.11927500933799473,0.5391725447320851,0.13583155273771644,False,none
combined,Bcc2,False,fno_plain,3251.2347711076327,5.715722505899017,False,148.58829547250843,False,8.481003462797826,False,1.7459658867120876e-16,1.945826739384469,0.5792259879415027,1.3658158155978395,0.6517938213006034,0.06444464806532148,134.99718403763035,False,ortho,1215012.271812653,2.937426231333985,256.5290552666202,6.209478149208248,2.1395770598250713e-16,0.036134214326241566,207.1163911438345,False,False,False,0.37226277842900535,0.20702623047218804,0.43313200599499085,0.19548633933447176,False,40953.87775090213,7.890733109902324,1239.1137812900593,14.336225592342997,1.8026348331904295e-16,0.029498788295484427,1059.492913156781,1,False,False,False,0.7243588683447145,0.11991497287505834,0.5915785440295768,0.1274167881268818,False,none
combined,Bcc2,True,fno_plain,3251.2347711076322,5.715722505899017,False,120.80045806893351,False,8.481003462797824,False,2.1053557252336083e-16,1.9458267393844684,0.6101973594212118,1.3658158155978388,0.6517938213006034,0.06444464806532148,134.99718403763035,False,ortho,1215012.2718126532,2.937426231333986,197.9694867632923,6.20947814920825,1.3722578533471164e-16,0.036134214326241566,207.11639114383453,False,False,False,0.37226277842900546,0.1908570178295286,0.4331320059949909,0.1954863393344718,False,40953.87775090213,7.890733109902325,1037.2659544545356,14.336225592342998,0.0,0.029498788295484427,1059.492913156781,1,False,False,False,0.7243588683447145,0.11646044830658549,0.5915785440295765,0.1274167881268818,False,none
phi,Bcc2,False,fno_full,688254.8406085166,2.8836395289622557e-06,False,8.683350091868387,False,2.809329891522359e-06,False,0.0,1.1987066925716716,0.0326839894215269,1.0909142558154619,0.060723267948930224,0.11179113689966769,2.0973674282477225e-05,False,ortho,1215012.271812653,2.405625618703919e-06,265.6759546663299,2.5752068749183003e-06,0.0,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840748,0.21062998588919335,0.0028955224729894933,0.037295410135376524,False,40953.87775090213,0.0001911909902172279,1261.3396594257702,0.0008893755441170926,0.0,0.07474003265305137,0.009261130326136468,1,False,False,False,0.015082507421954949,0.006884228230658756,0.003158766743818279,0.0022646991829157167,False,none
phi,Bcc2,True,fno_full,688254.8406085166,2.8836395289622557e-06,False,8.52558064986145,False,2.8093298915223598e-06,False,2.083559731811268e-16,1.1987066925716716,0.041163235839542685,1.0909142558154623,0.06072326794893024,0.11179113689966767,2.097367428247723e-05,False,ortho,1215012.2718126532,2.405625618703919e-06,207.11638616300206,2.5752068749183003e-06,1.3722578533471164e-16,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840746,0.19548653400814214,0.0028955224729894933,0.03729541013537651,False,40953.87775090213,0.00019119099021722792,1059.4918325902465,0.0008893755441170926,0.0,0.07474003265305135,0.009261130326136471,1,False,False,False,0.015082507421954947,0.008046858302831937,0.0031587667438182803,0.0022646991829157162,False,none
theta,Bcc2,False,fno_full,688254.8406085166,0.05077418526903577,False,8.538678463554088,False,0.0939031360146856,False,0.0,2.74449878663139,0.03215390628674919,0.9300082042885457,0.0775352729150676,0.035153242400823306,5.208004123793524,False,ortho,1215012.271812653,0.018500348958563846,265.5564890749503,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.281187184495013,0.21061811073706976,0.2340612582747812,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1260.843562529455,0.4313837496979305,0.0,0.017046087206431134,479.2330931802049,1,False,False,False,0.77171788666286,0.006772194994931906,0.21767889050164677,0.010867371635863156,False,none
theta,Bcc2,True,fno_full,688254.8406085166,0.05077418526903577,False,8.380909021547152,False,0.0939031360146856,False,0.0,2.744498786631389,0.04048808551549104,0.9300082042885457,0.0775352729150676,0.035153242400823306,5.208004123793524,False,ortho,1215012.2718126532,0.018500348958563853,206.99692057162235,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.2811871844950131,0.19546530131774595,0.23406125827478108,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1058.9957356939315,0.4313837496979307,0.0,0.017046087206431138,479.2330931802049,1,False,False,False,0.77171788666286,0.007914015835064122,0.21767889050164663,0.010867371635863156,False,none
r,Bcc2,False,fno_full,688254.8406085166,1.9846788643783353,False,4.589214349977219,False,2.109462570482254,False,0.0,0.6790183957578084,0.017885017557428672,0.34257688042532825,0.04331853610800816,0.1684272830918737,8.241282964039229,False,ortho,1215012.271812653,2.9228646481121676,256.59546238863237,6.157632610417957,0.0,0.03749945552587628,190.24841798649075,False,False,False,0.37328991113985377,0.20701605288399524,0.43935248079190653,0.20385102900759175,False,40953.87775090213,7.830012440430277,1239.4954826639446,14.015244887929603,0.0,0.031119058030362873,933.2718059490668,1,False,False,False,0.25347071661475834,0.003702485740499838,0.15051200227682027,0.008830528160719981,False,none
r,Bcc2,True,fno_full,688254.8406085166,1.9846788643783353,False,4.431444907970283,False,2.109462570482254,False,0.0,0.6790183957578083,0.022376978339779273,0.3425768804253282,0.04331853610800816,0.1684272830918737,8.241282964039229,False,ortho,1215012.2718126532,2.922864648112168,198.0358938853044,6.1576326104179575,1.3722578533471164e-16,0.03749945552587628,190.24841798649075,False,False,False,0.3732899111398538,0.19085080833840418,0.43935248079190653,0.20385102900759172,False,40953.87775090213,7.830012440430277,1037.6476558284212,14.015244887929605,0.0,0.031119058030362867,933.2718059490669,1,False,False,False,0.25347071661475834,0.004270664404317836,0.15051200227682024,0.008830528160719981,False,none
combined,Bcc2,False,fno_full,688254.8406085166,2.0192114029997343,False,4.556779237845993,False,2.1073651439920824,False,0.0,0.6874083786208792,0.017763209056806305,0.33937878407073324,0.04116326233644239,0.16545260586158686,8.525586342830872,False,ortho,1215012.271812653,2.937426231333985,256.5290552666202,6.209478149208248,2.1395770598250713e-16,0.036134214326241566,207.1163911438345,False,False,False,0.37226277842900535,0.20702623047218804,0.43313200599499085,0.19548633933447176,False,40953.87775090213,7.890733109902324,1239.1137812900593,14.336225592342997,1.8026348331904295e-16,0.029498788295484427,1059.492913156781,1,False,False,False,0.25589655294078617,0.00367745021212004,0.14699581353669755,0.008046855469215656,False,none
combined,Bcc2,True,fno_full,688254.8406085166,2.0192114029997343,False,4.399009795839057,False,2.1073651439920824,False,0.0,0.687408378620879,0.022220645553821406,0.33937878407073313,0.04116326233644238,0.16545260586158686,8.525586342830872,False,ortho,1215012.2718126532,2.937426231333986,197.9694867632923,6.20947814920825,1.3722578533471164e-16,0.036134214326241566,207.11639114383453,False,False,False,0.37226277842900546,0.1908570178295286,0.4331320059949909,0.1954863393344718,False,40953.87775090213,7.890733109902325,1037.2659544545356,14.336225592342998,0.0,0.029498788295484427,1059.492913156781,1,False,False,False,0.25589655294078617,0.004240966144649328,0.14699581353669752,0.008046855469215656,False,none
phi,Bcc2,False,localno_plain,19543.1924936062,0.0004925813833824385,False,176.7796528235822,False,0.0008416383613345204,False,0.0,204.76227869897187,0.6653957564417332,326.82359212838844,45.4503685449323,0.06585071671188994,0.015698450661148125,False,ortho,1215012.271812653,2.405625618703919e-06,265.6759546663299,2.5752068749183003e-06,0.0,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840748,0.21062998588919335,0.0028955224729894933,0.037295410135376524,False,40953.87775090213,0.0001911909902172279,1261.3396594257702,0.0008893755441170926,0.0,0.07474003265305137,0.009261130326136468,1,False,False,False,2.576383870509672,0.1401522987900514,0.9463250557109008,1.6950901356872665,False,none
phi,Bcc2,True,localno_plain,19543.1924936062,0.0004925813833824385,False,149.2709519590142,False,0.0008416383613345203,False,0.0,204.76227869897187,0.7207104890365214,326.8235921283884,45.4503685449323,0.06585071671188994,0.015698450661148125,False,ortho,1215012.2718126532,2.405625618703919e-06,207.11638616300206,2.5752068749183003e-06,1.3722578533471164e-16,0.042609290290847715,0.00034539765383043294,False,False,False,0.012582316854840746,0.19548653400814214,0.0028955224729894933,0.03729541013537651,False,40953.87775090213,0.00019119099021722792,1059.4918325902465,0.0008893755441170926,0.0,0.07474003265305135,0.009261130326136471,1,False,False,False,2.5763838705096718,0.14088919552506268,0.9463250557109006,1.695090135687266,False,none
theta,Bcc2,False,localno_plain,19543.1924936062,8.123315753426361,False,160.32339812224143,False,8.334273167659157,False,0.0,439.0898664463333,0.6037261551420495,82.54189105561635,1.2758581015938184,0.08858783982146609,85.69872787775678,False,ortho,1215012.271812653,0.018500348958563846,265.5564890749503,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.281187184495013,0.21061811073706976,0.2340612582747812,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1260.843562529455,0.4313837496979305,0.0,0.017046087206431134,479.2330931802049,1,False,False,False,123.46644328633575,0.12715566219857355,19.319858880857467,0.17882472871198754,False,none
theta,Bcc2,True,localno_plain,19543.1924936062,8.123315753426361,False,132.81469725767346,False,8.334273167659157,False,1.9040178292953848e-16,439.0898664463332,0.6416264400982654,82.54189105561635,1.2758581015938184,0.08858783982146609,85.69872787775678,False,ortho,1215012.2718126532,0.018500348958563853,206.99692057162235,0.10097022325359087,0.0,0.020158434095323734,67.1694820691273,False,False,False,0.2811871844950131,0.19546530131774595,0.23406125827478108,0.14016035834125862,False,40953.87775090213,0.06579371315157487,1058.9957356939315,0.4313837496979307,0.0,0.017046087206431138,479.2330931802049,1,False,False,False,123.46644328633575,0.12541570544724012,19.31985888085746,0.17882472871198754,False,none
