channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
Bcc3,Stage AD,0.8767071148930149,33.12865196949004,172
rho,Stage AD,2.9934059459117175,365.9776466291191,172
press,Stage AD,222.2965047371219,17077867.995071538,172
vel1,Stage AD,0.07559021157025339,0.04253119264239863,172
vel2,Stage AD,0.005000598275744584,6.396643634988529e-05,172
vel3,Stage AD,0.02786571787119879,0.001847603033980865,172
Bcc1,Stage AG,2.2947551357224,3.712741156959024,172
Bcc2,Stage AG,0.06082738135915692,0.18730593919103014,172
Bcc3,Stage AG,0.7890338786927648,4.062955764958263,172
rho,Stage AG,6.694993594688911,99.11280442562774,172
press,Stage AG,0.8407882309708131,283.03133165957695,172
vel1,Stage AG,0.06313133105048228,0.04797889161044629,172
vel2,Stage AG,0.006834185515230481,0.00010835405572094602,172
vel3,Stage AG,0.016057751629401568,0.0013650281016543656,172
Bcc1,Stage AD,0.7952555175157195,3.6090214679061403,173
Bcc2,Stage AD,0.1614556515754434,0.5253047667803832,173
Bcc3,Stage AD,0.8224642235156869,44.926781336763646,173
rho,Stage AD,3.077921985956586,263.34425336538646,173
press,Stage AD,8503.070187462055,36989639604.65732,173
vel1,Stage AD,0.06463786953411112,0.04217113164723791,173
vel2,Stage AD,0.0027682720175441528,4.083698189327607e-05,173
vel3,Stage AD,0.02602191568578567,0.002638860450956117,173
Bcc1,Stage AG,2.332576453580193,3.773031588923602,173
Bcc2,Stage AG,0.1353223513168206,0.4758184182545867,173
Bcc3,Stage AG,0.7633335215309643,8.22470163313477,173
rho,Stage AG,6.397428131887416,106.26348612227571,173
press,Stage AG,1.8661957279452936,977.9637582727319,173
vel1,Stage AG,0.06633017657157457,0.04816968020697986,173
vel2,Stage AG,0.007999119602572689,0.00010112934577417256,173
vel3,Stage AG,0.02855124046102108,0.0025401715034864118,173
Bcc1,Stage AD,0.7091614136594623,3.083169735841835,174
Bcc2,Stage AD,0.16773188072099252,0.23022455126337613,174
Bcc3,Stage AD,0.6496675419054366,1.8926798239988847,174
rho,Stage AD,3.7743494468145378,30.46996192182156,174
press,Stage AD,91.45619408760165,3299680.8348665037,174
vel1,Stage AD,0.05425765150892213,0.04464772309429081,174
vel2,Stage AD,0.003019784886106229,6.818477337002001e-05,174
vel3,Stage AD,0.035655368641489535,0.00295484118461663,174
Bcc1,Stage AG,2.207618532586261,3.168202842664086,174
Bcc2,Stage AG,0.15463101079666006,0.2090595889591786,174
Bcc3,Stage AG,0.5854708233987514,13.32407707813848,174
rho,Stage AG,6.4217829362824155,110.34256938890668,174
press,Stage AG,0.9514618148192847,429.0385479397572,174
vel1,Stage AG,0.07746355070732794,0.050234130240898386,174
vel2,Stage AG,0.00567295631632492,0.00011533652997880892,174
vel3,Stage AG,0.032673655825294315,0.003219542136262272,174
Bcc1,Stage AD,0.8188612977223371,3.1836178526779912,175
Bcc2,Stage AD,0.13274568185412844,0.2350554046213922,175
