channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
vel1,Index-space DISCO3D LocalNO,0.1031567448892943,0.04198362453050882,193
vel2,Index-space DISCO3D LocalNO,0.002472719836168244,0.00016359260138634003,193
vel3,Index-space DISCO3D LocalNO,0.03629315138446175,0.0022288534148977098,193
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.151038458210713,3.4759478786207616,193
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.049384137293503716,0.49027369369469914,193
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6269165187308747,12.678454511256092,193
rho,Anisotropic spherical DISCO3D LocalNO,4.3944226924417285,37.18923427915167,193
press,Anisotropic spherical DISCO3D LocalNO,5.45272663034287,10435.888553840756,193
vel1,Anisotropic spherical DISCO3D LocalNO,0.07669485532236851,0.044599402473450234,193
vel2,Anisotropic spherical DISCO3D LocalNO,0.010398467114662448,0.0002009442340919181,193
vel3,Anisotropic spherical DISCO3D LocalNO,0.032766401337142086,0.0032496557791215396,193
Bcc1,Persistence,0.07236119511370746,0.08446521172000895,194
Bcc2,Persistence,0.016840677130532767,0.011271209409941148,194
Bcc3,Persistence,0.8825419985525317,1.2759281037863728,194
rho,Persistence,0.4289582091515566,5.096888907051944,194
press,Persistence,0.18166399009013917,1.2557111419283329,194
vel1,Persistence,0.05773342146858031,0.012607150173270784,194
vel2,Persistence,0.0017562268581843463,2.895404154190994e-05,194
vel3,Persistence,0.02574456363024362,0.002956248471566645,194
Bcc1,FNO,1.1196930351276337,4.35798864376321,194
Bcc2,FNO,0.18350317031754707,0.04448651067324546,194
Bcc3,FNO,2.5186225507344058,34.87195484850936,194
rho,FNO,72998.87342059454,2325189584981.838,194
press,FNO,1.058186438711009,148.91630239785596,194
vel1,FNO,0.17592186336198157,0.031187305235529476,194
vel2,FNO,0.0035007121522766995,0.00022306871658360405,194
vel3,FNO,0.05280511878137251,0.001340512209061557,194
Bcc1,3D CNN/U-Net,0.37702975601959704,3.8702898086329602,194
Bcc2,3D CNN/U-Net,0.09543539908407472,0.7153338509878926,194
Bcc3,3D CNN/U-Net,0.3171225851020724,11.98403084945014,194
rho,3D CNN/U-Net,3.5185622711096496,99.21955003462344,194
press,3D CNN/U-Net,288.12753085955984,8535491.99960139,194
vel1,3D CNN/U-Net,0.10232155923521061,0.07098644823697181,194
vel2,3D CNN/U-Net,0.005795605735692947,0.00013620310597949457,194
vel3,3D CNN/U-Net,0.028560791641185416,0.005039532317521303,194
Bcc1,Differential LocalNO,0.8823453770768412,4.218781650566428,194
Bcc2,Differential LocalNO,0.0975998102784272,1.3390839484075427,194
Bcc3,Differential LocalNO,0.7289006468422867,3.719251151584484,194
rho,Differential LocalNO,16.86820435915358,24548.775168930773,194
press,Differential LocalNO,26.54548184254832,36170.57545493982,194
vel1,Differential LocalNO,0.10530125658402328,0.05416889448309532,194
vel2,Differential LocalNO,0.005719971288729562,0.00013710879224490771,194
vel3,Differential LocalNO,0.03508400090879578,0.007421537047490096,194
Bcc1,Index-space DISCO3D LocalNO,0.7255735900545129,3.475462260516003,194
Bcc2,Index-space DISCO3D LocalNO,0.1291471579964921,0.8160913964041093,194
Bcc3,Index-space DISCO3D LocalNO,3.397753189677698,1235.792742271546,194
rho,Index-space DISCO3D LocalNO,2.148454527181694,414.32482836608426,194
press,Index-space DISCO3D LocalNO,21.43260881528851,99882.20887906128,194
vel1,Index-space DISCO3D LocalNO,0.10911732843097725,0.0418023058208815,194
vel2,Index-space DISCO3D LocalNO,0.003891424853482012,0.00016689704243294623,194
vel3,Index-space DISCO3D LocalNO,0.04875281334039721,0.0038130389328834167,194
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.1753185346184005,3.323534598448793,194
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1004417167144045,0.46632956419483623,194
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.7062358065819289,26.29019408990476,194
rho,Anisotropic spherical DISCO3D LocalNO,3.9430444181545967,20.209697523234823,194
press,Anisotropic spherical DISCO3D LocalNO,0.8988284729637868,668.072912056907,194
vel1,Anisotropic spherical DISCO3D LocalNO,0.0843591772709957,0.04146631703841233,194
vel2,Anisotropic spherical DISCO3D LocalNO,0.0113112919007229,0.00023111997844134485,194
vel3,Anisotropic spherical DISCO3D LocalNO,0.039154713848541335,0.00356215247203657,194
Bcc1,Persistence,0.022604044965474957,0.12700864224079655,195
Bcc2,Persistence,0.03791031213166241,0.040334222046185815,195
Bcc3,Persistence,0.7717790244525716,12.659574079279663,195
rho,Persistence,0.582063684810178,5.9629382302493195,195
press,Persistence,0.16416782400523605,0.9516345985144161,195
vel1,Persistence,0.06645534596559777,0.012246248275169966,195
vel2,Persistence,0.001369947342512759,2.8342783138417228e-05,195
vel3,Persistence,0.04827828198454294,0.0011919338523209034,195
Bcc1,FNO,0.9126875871537379,4.068256115375819,195
Bcc2,FNO,0.2179368164990265,0.0186726559871414,195
Bcc3,FNO,1.5454734410577635,32.85949754001345,195
rho,FNO,15582.303743820912,56863828947.90474,195
press,FNO,1.6588649955026036,214.9307120639838,195
vel1,FNO,0.19051805826917367,0.03628920760479536,195
vel2,FNO,0.004391367273198078,0.0002203781510135572,195
vel3,FNO,0.07918901816575599,0.002264882145722168,195
Bcc1,3D CNN/U-Net,0.41772433623914595,4.412415770326276,195
Bcc2,3D CNN/U-Net,0.08715309550955382,0.22084248673515788,195
Bcc3,3D CNN/U-Net,0.931422294389659,11.31820449357719,195
rho,3D CNN/U-Net,3.780251596227465,128.99454368267033,195
press,3D CNN/U-Net,163.60458394189743,2255725.676534752,195
vel1,3D CNN/U-Net,0.10115470358866654,0.07138802871781298,195
vel2,3D CNN/U-Net,0.005582364638750535,0.0001657835816869686,195
vel3,3D CNN/U-Net,0.054490817949512084,0.002013201527526339,195
Bcc1,Differential LocalNO,0.9218799221426159,4.442172206410779,195
Bcc2,Differential LocalNO,0.2631191689907525,35.62073552371753,195
Bcc3,Differential LocalNO,1.0211657634245541,18.679497696669767,195
rho,Differential LocalNO,9.79671145822825,5526.202967968848,195
press,Differential LocalNO,1325.6210881842694,826668260.8582155,195
vel1,Differential LocalNO,0.11544457026847121,0.053486509123670666,195
vel2,Differential LocalNO,0.005637009404418803,0.00013220966196173854,195
vel3,Differential LocalNO,0.05625822484661393,0.005665159513799132,195
Bcc1,Index-space DISCO3D LocalNO,0.6244451568499119,3.6942255845172647,195
Bcc2,Index-space DISCO3D LocalNO,0.12449865356753745,0.5994497802746862,195
Bcc3,Index-space DISCO3D LocalNO,0.731754850389498,84.29821115204915,195
rho,Index-space DISCO3D LocalNO,1.246175215142775,668.2300697180747,195
press,Index-space DISCO3D LocalNO,18.06033537149073,100299.74496126713,195
vel1,Index-space DISCO3D LocalNO,0.12026851091284668,0.040052326767531427,195
vel2,Index-space DISCO3D LocalNO,0.004446373183258462,0.00017119862713459326,195
vel3,Index-space DISCO3D LocalNO,0.08231944389149937,0.0006913972040175133,195
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.268308090053579,3.4240181290144225,195
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1303538175449778,0.7225060242059675,195
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9753574584767523,31.495958850848428,195
rho,Anisotropic spherical DISCO3D LocalNO,3.404783774752174,20.063917363709898,195
press,Anisotropic spherical DISCO3D LocalNO,3.2676414082895335,1175.1985134291156,195
vel1,Anisotropic spherical DISCO3D LocalNO,0.09098363586213824,0.04159637992159819,195
vel2,Anisotropic spherical DISCO3D LocalNO,0.01023680923346319,0.00023892730024058817,195
vel3,Anisotropic spherical DISCO3D LocalNO,0.07587661104829617,0.0013446424475053972,195
Bcc1,Persistence,0.02065569426124198,0.07152325343217819,196
Bcc2,Persistence,0.08511872352321952,0.011872059019150186,196
Bcc3,Persistence,0.8527845640001388,4.1104670409533615,196
rho,Persistence,0.29394580689304495,3.6245154835321998,196
press,Persistence,0.06332732321435827,1.1969488873093128,196
vel1,Persistence,0.062458208186047456,0.01328281521446253,196
vel2,Persistence,0.0026107061472137086,4.311556189621642e-05,196
vel3,Persistence,0.02629611203043421,0.0032350739829087186,196
Bcc1,FNO,1.0277823511488973,4.350897638052144,196
Bcc2,FNO,0.24733959573926045,0.028406338248192785,196
Bcc3,FNO,1.5717851814051036,8.053717143741993,196
rho,FNO,44262.923256409835,402656170136.1297,196
press,FNO,2.540659326162726,501.08542841333417,196
vel1,FNO,0.20630886937636117,0.03841165970521707,196
vel2,FNO,0.006355431723919876,0.00021509122991818515,196
vel3,FNO,0.03611664927468838,0.004805037275049002,196
Bcc1,3D CNN/U-Net,0.25358245924537903,4.547051338832264,196
Bcc2,3D CNN/U-Net,0.1359760204030248,0.15614088018537767,196
Bcc3,3D CNN/U-Net,0.2486963501557363,6.402858349182458,196
rho,3D CNN/U-Net,7.354544366792673,2399.2153544262196,196
press,3D CNN/U-Net,385004.84806062357,75550696772057.92,196
vel1,3D CNN/U-Net,0.12049609401650338,0.0810028063185242,196
vel2,3D CNN/U-Net,0.005857989797651467,0.0002412170086253405,196
vel3,3D CNN/U-Net,0.03270740310239568,0.0028406218391058796,196
Bcc1,Differential LocalNO,0.9040288241877139,5.100274169776627,196
Bcc2,Differential LocalNO,0.13249629345846883,4.141223589445229,196
Bcc3,Differential LocalNO,0.48753202478567176,4.5999831580239725,196
rho,Differential LocalNO,9.46540787934253,6541.398434069338,196
press,Differential LocalNO,489.70090120793617,43629560.798398204,196
vel1,Differential LocalNO,0.10480753565662836,0.05499033246203571,196
vel2,Differential LocalNO,0.00927612482800439,0.0001735156887199691,196
vel3,Differential LocalNO,0.046287197055627075,0.002866088617473162,196
Bcc1,Index-space DISCO3D LocalNO,0.7055928763227897,4.4206711543994315,196
Bcc2,Index-space DISCO3D LocalNO,0.13771290122183402,2.377335380697533,196
Bcc3,Index-space DISCO3D LocalNO,0.2203519022122734,48.88416074999525,196
rho,Index-space DISCO3D LocalNO,2.638328266356808,1299.1636301503038,196
press,Index-space DISCO3D LocalNO,65.15631258825876,718143.906462419,196
vel1,Index-space DISCO3D LocalNO,0.13489407400544806,0.04009112715481062,196
vel2,Index-space DISCO3D LocalNO,0.005352800930907676,0.0001673672454759743,196
vel3,Index-space DISCO3D LocalNO,0.0586498140477779,0.0024297341774512297,196
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.4044309025549886,4.0328092541080425,196
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.3514469996142737,34.813895488235744,196
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.16496560019248374,60.757833520469994,196
rho,Anisotropic spherical DISCO3D LocalNO,3.657997312917855,17.2737579833535,196
press,Anisotropic spherical DISCO3D LocalNO,13.121151253777468,19802.42408749286,196
vel1,Anisotropic spherical DISCO3D LocalNO,0.08135039873417954,0.0418084689337948,196
vel2,Anisotropic spherical DISCO3D LocalNO,0.006454631071337185,0.0002618142390994243,196
vel3,Anisotropic spherical DISCO3D LocalNO,0.03335274857364951,0.0027725312793605607,196
Bcc1,Persistence,0.011595865710240709,0.041500475706252815,197
Bcc2,Persistence,0.06314876184890444,0.031556230005688614,197
Bcc3,Persistence,1.3337693976676102,11.385077566372741,197
rho,Persistence,0.8746259133428881,12.438942292423231,197
press,Persistence,0.28580530747668903,1.9873151893478174,197
vel1,Persistence,0.06208810543605551,0.01169821887350677,197
vel2,Persistence,0.0033424037673831595,6.48897612752564e-05,197
vel3,Persistence,0.053059572223892994,0.0024524112194512816,197
Bcc1,FNO,1.7321232509864715,5.453446967307186,197
Bcc2,FNO,0.21861320570662382,0.2769350226030758,197
Bcc3,FNO,1.6481684842564217,55.36407594802342,197
rho,FNO,839306.3705599405,349528528956259.9,197
press,FNO,11.09880022064547,12054.749888279168,197
vel1,FNO,0.23873716850002485,0.04753209470519303,197
vel2,FNO,0.006010138188768446,0.0002532310809045835,197
vel3,FNO,0.09253198450721883,0.0014709462197136512,197
Bcc1,3D CNN/U-Net,0.20939539287896827,4.772767938559993,197
Bcc2,3D CNN/U-Net,0.10443341068741772,0.09433145525146375,197
Bcc3,3D CNN/U-Net,1.9529166905555737,24.814880447593943,197
rho,3D CNN/U-Net,6.688670993592237,1422.0840622263775,197
press,3D CNN/U-Net,23334.976176061267,81101230514.36635,197
vel1,3D CNN/U-Net,0.13817837095813984,0.10897231805840804,197
vel2,3D CNN/U-Net,0.00815456547677884,0.00029658135317223004,197
vel3,3D CNN/U-Net,0.07727617827907213,0.0029034022767826986,197
Bcc1,Differential LocalNO,0.8481121558593162,5.891025218213573,197
Bcc2,Differential LocalNO,0.30038812436429546,10.27146300246052,197
Bcc3,Differential LocalNO,11.379616723041089,10532.926399145683,197
rho,Differential LocalNO,16.755890088868505,35872.75260211699,197
press,Differential LocalNO,4641.6371390865015,5347727837.081084,197
vel1,Differential LocalNO,0.09469001976936779,0.0584603068753578,197
vel2,Differential LocalNO,0.015946696828428635,0.00022213583790998775,197
vel3,Differential LocalNO,0.0702141398551127,0.006573359383509171,197
Bcc1,Index-space DISCO3D LocalNO,1.3336286896387988,5.044348727547155,197
Bcc2,Index-space DISCO3D LocalNO,0.3227420557052181,9.430058346651128,197
Bcc3,Index-space DISCO3D LocalNO,2.2125612228705203,127.20454184587541,197
rho,Index-space DISCO3D LocalNO,2.053839434003123,327.5746205260714,197
press,Index-space DISCO3D LocalNO,14922.062109211176,111041170766.41449,197
vel1,Index-space DISCO3D LocalNO,0.1670131915480042,0.04397513502358173,197
vel2,Index-space DISCO3D LocalNO,0.004134934930279558,0.00013701112722356372,197
vel3,Index-space DISCO3D LocalNO,0.11658405025895921,0.002500525904149106,197
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.4922976439007223,4.988644607734124,197
Bcc2,Anisotropic spherical DISCO3D LocalNO,1.699408871449874,199.03793196497338,197
Bcc3,Anisotropic spherical DISCO3D LocalNO,4.041078368112655,627.3840770207894,197
rho,Anisotropic spherical DISCO3D LocalNO,4.147861456341085,19.66391699188062,197
press,Anisotropic spherical DISCO3D LocalNO,18.74495233205509,43052.872400101856,197
vel1,Anisotropic spherical DISCO3D LocalNO,0.07432396686059327,0.04530213924800675,197
vel2,Anisotropic spherical DISCO3D LocalNO,0.009488062420481858,0.0002669422951665367,197
vel3,Anisotropic spherical DISCO3D LocalNO,0.09756482732305627,0.002294160005087929,197
Bcc1,Persistence,0.009990991333276638,0.05500405466606837,198
Bcc2,Persistence,0.03166540216826757,0.029987729143317248,198
Bcc3,Persistence,1.3414847177630185,1.25712365788231,198
rho,Persistence,0.5173404719101323,4.139040255714208,198
press,Persistence,0.2839472563239454,2.199617858358526,198
vel1,Persistence,0.07018425141234547,0.013356890551264312,198
vel2,Persistence,0.004414193598953444,6.4214504053104e-05,198
vel3,Persistence,0.02642475953735472,0.004333657845718913,198
Bcc1,FNO,2.3131183044053207,6.395723363435626,198
Bcc2,FNO,0.3294440413417053,2.273135502125178,198
Bcc3,FNO,3.188640521131609,57.289231024065636,198
rho,FNO,76737847.6374241,2.9310632994629617e+18,198
press,FNO,8.868270076965995,3289.097565544593,198
vel1,FNO,0.26696568860790426,0.05109286913378586,198
vel2,FNO,0.011240256045120073,0.00024628936015227336,198
vel3,FNO,0.06522428659230729,0.004176686599974544,198
Bcc1,3D CNN/U-Net,0.347525122854866,5.045744980881316,198
Bcc2,3D CNN/U-Net,0.04738313792797163,0.38464908044327656,198
Bcc3,3D CNN/U-Net,1.0350749102124215,111.64836495627752,198
rho,3D CNN/U-Net,6.965285409923114,1448.4063409272492,198
press,3D CNN/U-Net,1931.477129054091,633239277.3784673,198
vel1,3D CNN/U-Net,0.15865350162913172,0.11058305393168244,198
vel2,3D CNN/U-Net,0.012617534568367688,0.00023401702546240998,198
vel3,3D CNN/U-Net,0.043753124784601874,0.004704426040267697,198
Bcc1,Differential LocalNO,0.92986480480542,5.824299482669803,198
Bcc2,Differential LocalNO,0.22529216126890397,8.548886646988496,198
Bcc3,Differential LocalNO,1.3930300203073045,205.74909488874113,198
rho,Differential LocalNO,14.092937111916388,25417.830498262818,198
press,Differential LocalNO,42.455008622180806,83558.8154804968,198
vel1,Differential LocalNO,0.10225784607070541,0.06233667032508289,198
vel2,Differential LocalNO,0.022037072454887594,0.0002542258182373058,198
vel3,Differential LocalNO,0.03945703952689883,0.004042496597803543,198
Bcc1,Index-space DISCO3D LocalNO,1.5142684510804605,5.256034058597332,198
Bcc2,Index-space DISCO3D LocalNO,1.1797585665830077,416.9385852184929,198
Bcc3,Index-space DISCO3D LocalNO,4.2399321622017005,2560.7573893050217,198
rho,Index-space DISCO3D LocalNO,2.085469486214136,255.42229648432968,198
press,Index-space DISCO3D LocalNO,620.890945513421,157892286.17821035,198
vel1,Index-space DISCO3D LocalNO,0.17323156595424968,0.046302298740942376,198
vel2,Index-space DISCO3D LocalNO,0.008700262833209935,0.00017311525100347956,198
vel3,Index-space DISCO3D LocalNO,0.08766959505515116,0.0020043736063515547,198
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.327081030682008,5.045954023989102,198
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.43615124042849956,38.46554639866565,198
Bcc3,Anisotropic spherical DISCO3D LocalNO,2.8875319157078425,1024.616432617376,198
rho,Anisotropic spherical DISCO3D LocalNO,4.25912233700556,19.40784700505139,198
press,Anisotropic spherical DISCO3D LocalNO,15.922996408267643,28462.334480818627,198
vel1,Anisotropic spherical DISCO3D LocalNO,0.08636502020215006,0.04611106115456453,198
vel2,Anisotropic spherical DISCO3D LocalNO,0.008009311700625181,0.00023075332694488142,198
vel3,Anisotropic spherical DISCO3D LocalNO,0.0615894780379084,0.0018036201070842353,198
Bcc1,Persistence,0.06476060627238989,0.054248470378641125,199
Bcc2,Persistence,0.03112669905771654,0.03256475198680649,199
Bcc3,Persistence,1.1314447610085314,0.6034754711874928,199
rho,Persistence,0.6605558548393625,19.031531677443038,199
press,Persistence,0.20815111553145588,1.6269379086487037,199
vel1,Persistence,0.052997356706460656,0.011442319153377338,199
vel2,Persistence,0.0030642322392108613,9.466289864520425e-05,199
vel3,Persistence,0.017952318248736266,0.0041498225683698105,199
Bcc1,FNO,2.676182275440319,6.8942161920084555,199
Bcc2,FNO,0.4543640024181325,3.460081377159891,199
Bcc3,FNO,2.318912235809367,31.109172414179177,199
rho,FNO,2265222553.164784,1.99343843964208e+21,199
press,FNO,5.740789693961253,2296.912696902217,199
vel1,FNO,0.2588782483958641,0.0646749956627566,199
vel2,FNO,0.009324803003399572,9.788532125402807e-05,199
vel3,FNO,0.035265266619780425,0.005680701133012604,199
Bcc1,3D CNN/U-Net,0.3697150024156535,4.89359700806783,199
Bcc2,3D CNN/U-Net,0.05766292998250655,0.44937765318811373,199
Bcc3,3D CNN/U-Net,1.18493856588894,66.33950402293316,199
rho,3D CNN/U-Net,5.974726798690876,885.1362055170962,199
press,3D CNN/U-Net,2829.5167537368716,2057177411.660056,199
vel1,3D CNN/U-Net,0.1244016487370616,0.10134407013445033,199
vel2,3D CNN/U-Net,0.006373862275857402,0.00015448149908857785,199
vel3,3D CNN/U-Net,0.03170738532523327,0.004875281026921602,199
Bcc1,Differential LocalNO,0.730470995006174,6.022849436324764,199
Bcc2,Differential LocalNO,0.4332994150578416,14.222536771704373,199
Bcc3,Differential LocalNO,3.0846661058878575,559.3758145592785,199
rho,Differential LocalNO,3.515077794004129,1264.524647508852,199
press,Differential LocalNO,26.300088293831955,43249.0518745991,199
vel1,Differential LocalNO,0.11376036107051095,0.05944219333072559,199
vel2,Differential LocalNO,0.02459308014776587,0.0003476024195102122,199
vel3,Differential LocalNO,0.030064979748436055,0.011918739887846034,199
Bcc1,Index-space DISCO3D LocalNO,1.7783406144356182,5.620924840650449,199
Bcc2,Index-space DISCO3D LocalNO,1.1359306608585908,12.339596104749962,199
Bcc3,Index-space DISCO3D LocalNO,0.5715671289511295,321.4521622641126,199
rho,Index-space DISCO3D LocalNO,1.6460612050897276,406.87945942533696,199
press,Index-space DISCO3D LocalNO,11269.977008615297,58787258542.41039,199
vel1,Index-space DISCO3D LocalNO,0.15903525381679096,0.04561996831728238,199
vel2,Index-space DISCO3D LocalNO,0.008711080160407985,0.000111082700861486,199
vel3,Index-space DISCO3D LocalNO,0.07228545603449862,0.008811974675081734,199
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.4781126403211644,5.496461375461826,199
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.8161678364916627,267.6767496190811,199
Bcc3,Anisotropic spherical DISCO3D LocalNO,10.69471502861371,11224.069085260931,199
rho,Anisotropic spherical DISCO3D LocalNO,4.334501194922155,377.1367274359925,199
press,Anisotropic spherical DISCO3D LocalNO,5524138.692589134,1.5623701658011598e+16,199
vel1,Anisotropic spherical DISCO3D LocalNO,0.07419927848027943,0.04285079976283715,199
vel2,Anisotropic spherical DISCO3D LocalNO,0.010919777934930996,0.00016586805703605769,199
vel3,Anisotropic spherical DISCO3D LocalNO,0.05750828154096008,0.008032640107418337,199
Bcc1,Persistence,0.009713789963314208,0.11628337412746821,200
Bcc2,Persistence,0.03408850474163509,0.018813610165165508,200
Bcc3,Persistence,0.8291097423895303,2.445898036683898,200
rho,Persistence,0.1964981318561426,2.412892054380647,200
press,Persistence,0.33643696491308833,2.253570796268967,200
vel1,Persistence,0.053177205663358866,0.011043095100739468,200
vel2,Persistence,0.0036659630612562153,7.919446235153041e-05,200
vel3,Persistence,0.023822030222966695,0.004081001336182221,200
Bcc1,FNO,2.191068765359299,5.9460187934426525,200
Bcc2,FNO,0.2513054430774663,0.5116724931870811,200
Bcc3,FNO,2.6110534925060516,24.385511368646963,200
rho,FNO,671408.6221835145,65030768165196.734,200
press,FNO,4.6022804263732535,444.73500175978785,200
vel1,FNO,0.20584118921415975,0.047724371865365135,200
vel2,FNO,0.009021659881472638,0.0001413843428851437,200
vel3,FNO,0.037064006809440275,0.003637585616228064,200
Bcc1,3D CNN/U-Net,0.27869208887833374,4.680691497602216,200
Bcc2,3D CNN/U-Net,0.04713316318363918,0.82600971858975,200
Bcc3,3D CNN/U-Net,0.6942464817503903,77.5757325038201,200
rho,3D CNN/U-Net,5.737000333491623,668.6100976684783,200
press,3D CNN/U-Net,2703.98016481417,2774270382.4412594,200
vel1,3D CNN/U-Net,0.11974520554916616,0.10948739926416005,200
vel2,3D CNN/U-Net,0.010357014430494091,0.00018727984764777778,200
vel3,3D CNN/U-Net,0.05264756430245436,0.004644201385859229,200
Bcc1,Differential LocalNO,0.6591941944922768,6.236021433377394,200
Bcc2,Differential LocalNO,0.36326206352712365,7.732917790184779,200
Bcc3,Differential LocalNO,0.6788133241226592,57.47519140230916,200
rho,Differential LocalNO,28.61291682274626,228701.25198402102,200
press,Differential LocalNO,2321.8954131553287,1587904321.9188232,200
vel1,Differential LocalNO,0.12558533958984408,0.0585044896993149,200
vel2,Differential LocalNO,0.019792988057499766,0.00021632694742800473,200
vel3,Differential LocalNO,0.0534505011587246,0.010149269703776118,200
Bcc1,Index-space DISCO3D LocalNO,2.0277570693944655,5.118064443859967,200
Bcc2,Index-space DISCO3D LocalNO,0.5357728555578004,5.489004081768451,200
Bcc3,Index-space DISCO3D LocalNO,0.8229192082702577,54.97519249482503,200
rho,Index-space DISCO3D LocalNO,2.7275680475632798,621.9971109577145,200
press,Index-space DISCO3D LocalNO,463.59012335599283,95462047.65873939,200
vel1,Index-space DISCO3D LocalNO,0.15261272001912904,0.04433058801546501,200
vel2,Index-space DISCO3D LocalNO,0.0043779320271264376,0.00014325675653024207,200
vel3,Index-space DISCO3D LocalNO,0.0593954609105544,0.00822079384538398,200
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.7199189401474633,5.201594082827794,200
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.8072790391372474,116.29379728851819,200
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.4174340448289104,346.7833417982574,200
rho,Anisotropic spherical DISCO3D LocalNO,3.8552936560247315,252.08479042840565,200
press,Anisotropic spherical DISCO3D LocalNO,8.20379917843167,8604.342599885167,200
vel1,Anisotropic spherical DISCO3D LocalNO,0.07341197693682279,0.0464627189020913,200
vel2,Anisotropic spherical DISCO3D LocalNO,0.007771011672182749,0.00022271468665853902,200
vel3,Anisotropic spherical DISCO3D LocalNO,0.061252408254920135,0.008293971086636827,200
Bcc1,Persistence,0.023138717769233395,0.09864644492988209,201
Bcc2,Persistence,0.058564397698090874,0.005541589169801535,201
Bcc3,Persistence,0.9240220850612831,8.877760005900141,201
rho,Persistence,0.25058455844600896,14.211199904812677,201
press,Persistence,0.17822264806358015,1.6066627330911107,201
vel1,Persistence,0.06380279107082736,0.009781096647619477,201
vel2,Persistence,0.0016825205735083758,1.3105459823477028e-05,201
vel3,Persistence,0.04656137953717518,0.005035709372951614,201
Bcc1,FNO,1.454386318779323,5.431653383642396,201
Bcc2,FNO,0.19387668838492,0.11444598317080333,201
Bcc3,FNO,2.406867666512037,46.7163791999062,201
rho,FNO,263.7885737453823,7176923.0416770615,201
press,FNO,2.9533853154952237,303.45483317181896,201
vel1,FNO,0.15633740035017712,0.025875760841633257,201
vel2,FNO,0.005286972501960464,9.175619434028065e-05,201
vel3,FNO,0.0756110122310714,0.003865173199547136,201
Bcc1,3D CNN/U-Net,0.410891335836257,4.861194242476222,201
Bcc2,3D CNN/U-Net,0.07997384459819655,0.2177363833401748,201
Bcc3,3D CNN/U-Net,0.7850729980360084,74.79116371114752,201
rho,3D CNN/U-Net,4.686424804128246,304.886601207952,201
press,3D CNN/U-Net,141.60864968292185,2347581.0751940846,201
vel1,3D CNN/U-Net,0.13107797610575841,0.11553496050890208,201
vel2,3D CNN/U-Net,0.010435550016283034,0.00019494324130249192,201
vel3,3D CNN/U-Net,0.09225140327424924,0.007435886966182597,201
Bcc1,Differential LocalNO,0.7358566529289599,6.466350113210331,201
Bcc2,Differential LocalNO,0.40562669505438903,6.137371086505133,201
Bcc3,Differential LocalNO,7.571484480330143,18178.35138723952,201
rho,Differential LocalNO,13.32307071713462,26426.311026431707,201
press,Differential LocalNO,1552.4778750835364,1015910707.0717744,201
vel1,Differential LocalNO,0.13038624038979693,0.05461928475743802,201
vel2,Differential LocalNO,0.01425535972017484,0.0001620458162570771,201
vel3,Differential LocalNO,0.06600344070621225,0.01090572882594038,201
Bcc1,Index-space DISCO3D LocalNO,1.968506523337706,5.199033190586889,201
Bcc2,Index-space DISCO3D LocalNO,0.5388038061237839,24.589252902434705,201
Bcc3,Index-space DISCO3D LocalNO,1.1045163578289916,433.7914221887321,201
rho,Index-space DISCO3D LocalNO,1.5804000394934818,357.43964406565914,201
press,Index-space DISCO3D LocalNO,66.37780776308789,1026016.6063786085,201
vel1,Index-space DISCO3D LocalNO,0.15085196428227765,0.039728035670619506,201
vel2,Index-space DISCO3D LocalNO,0.005705407534189673,0.00012038436262624544,201
vel3,Index-space DISCO3D LocalNO,0.10256479696133307,0.0076234174508942555,201
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.7591694272276697,4.945384097932185,201
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.251840050691263,57.155759577275155,201
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.7323550445167211,1010.1645624822944,201
rho,Anisotropic spherical DISCO3D LocalNO,3.2846390403981895,250.92731365297098,201
press,Anisotropic spherical DISCO3D LocalNO,27.12022377104923,202595.8707344658,201
vel1,Anisotropic spherical DISCO3D LocalNO,0.08066194721466925,0.040734479518474455,201
vel2,Anisotropic spherical DISCO3D LocalNO,0.008254421012159157,0.00026366962742494177,201
vel3,Anisotropic spherical DISCO3D LocalNO,0.09870922453178524,0.007741531323837991,201
Bcc1,Persistence,0.028805063877512513,0.06685480212779421,202
Bcc2,Persistence,0.036571068016504116,0.03814120604198174,202
