channel,checkpoint_epoch,contribution_fraction,direction,enrichment,envelope_violation_h1_overlap,envelope_violation_voxel_overlap,error_case,gradient_norm_fraction,model_mode,model_state,per_voxel_mean,region,roi_h1_overlap,roi_voxel_overlap,source_snapshot,split,target_clamp_h1_overlap,target_clamp_voxel_overlap,target_snapshot,voxel_fraction
all,27,0.7207083106040955,all,2.882833242416382,0.44633597135543823,0.767120361328125,model_error,0.8335509896278381,plain,plain_best,2242.97216796875,inner_two,0.7493463158607483,0.3914642333984375,95,validation,1.0,1.0,96,0.25
Bcc1,27,7.191385066107614e-06,phi,2.8765540264430456e-05,,,model_error,,plain,plain_best,0.17904692888259888,inner_two,,,95,validation,,,96,0.25
Bcc2,27,0.002003791043534875,phi,0.0080151641741395,,,model_error,,plain,plain_best,49.88922882080078,inner_two,,,95,validation,,,96,0.25
Bcc3,27,7.178592932177708e-05,phi,0.0002871437172871083,,,model_error,,plain,plain_best,1.78728449344635,inner_two,,,95,validation,,,96,0.25
rho,27,5.019338459533174e-06,phi,2.0077353838132694e-05,,,model_error,,plain,plain_best,0.12496858090162277,inner_two,,,95,validation,,,96,0.25
press,27,0.0003801486163865775,phi,0.00152059446554631,,,model_error,,plain,plain_best,9.464719772338867,inner_two,,,95,validation,,,96,0.25
vel1,27,0.0008576756226830184,phi,0.003430702490732074,,,model_error,,plain,plain_best,21.353910446166992,inner_two,,,95,validation,,,96,0.25
vel2,27,0.00038349011447280645,phi,0.0015339604578912258,,,model_error,,plain,plain_best,9.547914505004883,inner_two,,,95,validation,,,96,0.25
vel3,27,8.028186130104586e-05,phi,0.00032112744520418346,,,model_error,,plain,plain_best,1.99881112575531,inner_two,,,95,validation,,,96,0.25
Bcc1,27,0.01038466114550829,theta,0.04153864458203316,,,model_error,,plain,plain_best,258.55126953125,inner_two,,,95,validation,,,96,0.25
Bcc2,27,0.186359703540802,theta,0.745438814163208,,,model_error,,plain,plain_best,4639.8759765625,inner_two,,,95,validation,,,96,0.25
Bcc3,27,0.0037864879705011845,theta,0.015145951882004738,,,model_error,,plain,plain_best,94.2737808227539,inner_two,,,95,validation,,,96,0.25
rho,27,0.001985174138098955,theta,0.00794069655239582,,,model_error,,plain,plain_best,49.425716400146484,inner_two,,,95,validation,,,96,0.25
press,27,0.003958328161388636,theta,0.015833312645554543,,,model_error,,plain,plain_best,98.55215454101562,inner_two,,,95,validation,,,96,0.25
vel1,27,0.009784040972590446,theta,0.039136163890361786,,,model_error,,plain,plain_best,243.59738159179688,inner_two,,,95,validation,,,96,0.25
vel2,27,0.1363612413406372,theta,0.5454449653625488,,,model_error,,plain,plain_best,3395.04296875,inner_two,,,95,validation,,,96,0.25
vel3,27,0.0033919697161763906,theta,0.013567878864705563,,,model_error,,plain,plain_best,84.4512939453125,inner_two,,,95,validation,,,96,0.25
Bcc1,27,0.004113485570997,r,0.016453942283988,,,model_error,,plain,plain_best,102.41517639160156,inner_two,,,95,validation,,,96,0.25
Bcc2,27,0.20947228372097015,r,0.8378891348838806,,,model_error,,plain,plain_best,5215.3193359375,inner_two,,,95,validation,,,96,0.25
Bcc3,27,0.0036954586394131184,r,0.014781834557652473,,,model_error,,plain,plain_best,92.00738525390625,inner_two,,,95,validation,,,96,0.25
rho,27,0.00878668949007988,r,0.03514675796031952,,,model_error,,plain,plain_best,218.76589965820312,inner_two,,,95,validation,,,96,0.25
press,27,0.006532464642077684,r,0.026129858568310738,,,model_error,,plain,plain_best,162.64151000976562,inner_two,,,95,validation,,,96,0.25
vel1,27,0.01076420582830906,r,0.04305682331323624,,,model_error,,plain,plain_best,268.0009460449219,inner_two,,,95,validation,,,96,0.25
vel2,27,0.11258961260318756,r,0.45035845041275024,,,model_error,,plain,plain_best,2803.19091796875,inner_two,,,95,validation,,,96,0.25
vel3,27,0.004953037016093731,r,0.019812148064374924,,,model_error,,plain,plain_best,123.31784057617188,inner_two,,,95,validation,,,96,0.25
all,27,0.1888166218996048,all,0.3776332437992096,0.8392922282218933,0.8568344116210938,model_error,0.10509582608938217,plain,plain_best,293.8154296875,middle_four,0.12446179240942001,0.1662445068359375,95,validation,0.6294589638710022,0.5634765625,96,0.5
Bcc1,27,3.334075699967798e-07,phi,6.668151399935596e-07,,,model_error,,plain,plain_best,0.004150494001805782,middle_four,,,95,validation,,,96,0.5
Bcc2,27,3.1670283533458132e-06,phi,6.3340567066916265e-06,,,model_error,,plain,plain_best,0.03942541778087616,middle_four,,,95,validation,,,96,0.5
Bcc3,27,2.7862276965606725e-06,phi,5.572455393121345e-06,,,model_error,,plain,plain_best,0.03468494117259979,middle_four,,,95,validation,,,96,0.5
rho,27,3.061215920752147e-07,phi,6.122431841504294e-07,,,model_error,,plain,plain_best,0.0038108190055936575,middle_four,,,95,validation,,,96,0.5
press,27,1.3882804523746017e-05,phi,2.7765609047492035e-05,,,model_error,,plain,plain_best,0.1728230118751526,middle_four,,,95,validation,,,96,0.5
vel1,27,6.158577161841094e-05,phi,0.0001231715432368219,,,model_error,,plain,plain_best,0.7666634321212769,middle_four,,,95,validation,,,96,0.5
vel2,27,5.605857586488128e-05,phi,0.00011211715172976255,,,model_error,,plain,plain_best,0.6978569626808167,middle_four,,,95,validation,,,96,0.5
vel3,27,4.441017608769471e-06,phi,8.882035217538942e-06,,,model_error,,plain,plain_best,0.05528493970632553,middle_four,,,95,validation,,,96,0.5
Bcc1,27,0.007593321148306131,theta,0.015186642296612263,,,model_error,,plain,plain_best,94.52705383300781,middle_four,,,95,validation,,,96,0.5
Bcc2,27,0.009355667047202587,theta,0.018711334094405174,,,model_error,,plain,plain_best,116.46598815917969,middle_four,,,95,validation,,,96,0.5
Bcc3,27,0.01558571308851242,theta,0.03117142617702484,,,model_error,,plain,plain_best,194.0220184326172,middle_four,,,95,validation,,,96,0.5
rho,27,0.008403996005654335,theta,0.01680799201130867,,,model_error,,plain,plain_best,104.61891174316406,middle_four,,,95,validation,,,96,0.5
press,27,0.008952680975198746,theta,0.01790536195039749,,,model_error,,plain,plain_best,111.44933319091797,middle_four,,,95,validation,,,96,0.5
vel1,27,0.02803458645939827,theta,0.05606917291879654,,,model_error,,plain,plain_best,348.99444580078125,middle_four,,,95,validation,,,96,0.5
vel2,27,0.027213625609874725,theta,0.05442725121974945,,,model_error,,plain,plain_best,338.7745361328125,middle_four,,,95,validation,,,96,0.5
vel3,27,0.010680969804525375,theta,0.02136193960905075,,,model_error,,plain,plain_best,132.96429443359375,middle_four,,,95,validation,,,96,0.5
Bcc1,27,0.001454090466722846,r,0.002908180933445692,,,model_error,,plain,plain_best,18.101551055908203,middle_four,,,95,validation,,,96,0.5
Bcc2,27,0.015098581090569496,r,0.030197162181138992,,,model_error,,plain,plain_best,187.95785522460938,middle_four,,,95,validation,,,96,0.5
Bcc3,27,0.009507006034255028,r,0.019014012068510056,,,model_error,,plain,plain_best,118.34996032714844,middle_four,,,95,validation,,,96,0.5
rho,27,0.002813158556818962,r,0.005626317113637924,,,model_error,,plain,plain_best,35.02019500732422,middle_four,,,95,validation,,,96,0.5
press,27,0.0022797638084739447,r,0.004559527616947889,,,model_error,,plain,plain_best,28.38011932373047,middle_four,,,95,validation,,,96,0.5
vel1,27,0.006608288269490004,r,0.013216576538980007,,,model_error,,plain,plain_best,82.26466369628906,middle_four,,,95,validation,,,96,0.5
vel2,27,0.03091582842171192,r,0.06183165684342384,,,model_error,,plain,plain_best,384.8621826171875,middle_four,,,95,validation,,,96,0.5
vel3,27,0.004176771268248558,r,0.008353542536497116,,,model_error,,plain,plain_best,51.99541473388672,middle_four,,,95,validation,,,96,0.5
all,27,0.09047513455152512,all,0.36190053820610046,0.7433650493621826,0.6455078125,model_error,0.061353184282779694,plain,plain_best,281.5746765136719,outer_two,0.05895287171006203,0.0760498046875,95,validation,0.0,0.0,96,0.25
Bcc1,27,9.084361352051928e-08,phi,3.6337445408207714e-07,,,model_error,,plain,plain_best,0.0022617715876549482,outer_two,,,95,validation,,,96,0.25
Bcc2,27,1.639606011849537e-06,phi,6.558424047398148e-06,,,model_error,,plain,plain_best,0.04082195833325386,outer_two,,,95,validation,,,96,0.25
Bcc3,27,6.656356390521978e-07,phi,2.662542556208791e-06,,,model_error,,plain,plain_best,0.016572609543800354,outer_two,,,95,validation,,,96,0.25
rho,27,5.81869187499251e-07,phi,2.327476749997004e-06,,,model_error,,plain,plain_best,0.014487042091786861,outer_two,,,95,validation,,,96,0.25
press,27,3.8133285329422506e-07,phi,1.5253314131769002e-06,,,model_error,,plain,plain_best,0.009494204074144363,outer_two,,,95,validation,,,96,0.25
vel1,27,2.0418083295226097e-06,phi,8.167233318090439e-06,,,model_error,,plain,plain_best,0.05083576217293739,outer_two,,,95,validation,,,96,0.25
vel2,27,2.6932303853755e-07,phi,1.0772921541502e-06,,,model_error,,plain,plain_best,0.006705448962748051,outer_two,,,95,validation,,,96,0.25
vel3,27,5.0920167268486694e-05,phi,0.00020368066907394677,,,model_error,,plain,plain_best,1.2677807807922363,outer_two,,,95,validation,,,96,0.25
Bcc1,27,0.0018308267462998629,theta,0.0073233069851994514,,,model_error,,plain,plain_best,45.582862854003906,outer_two,,,95,validation,,,96,0.25
Bcc2,27,0.0029619624838232994,theta,0.011847849935293198,,,model_error,,plain,plain_best,73.74522399902344,outer_two,,,95,validation,,,96,0.25
Bcc3,27,0.0013990061124786735,theta,0.005596024449914694,,,model_error,,plain,plain_best,34.831642150878906,outer_two,,,95,validation,,,96,0.25
rho,27,0.0009891396621242166,theta,0.003956558648496866,,,model_error,,plain,plain_best,24.627025604248047,outer_two,,,95,validation,,,96,0.25
press,27,0.0012883314630016685,theta,0.005153325852006674,,,model_error,,plain,plain_best,32.07612991333008,outer_two,,,95,validation,,,96,0.25
vel1,27,0.004305156879127026,theta,0.017220627516508102,,,model_error,,plain,plain_best,107.18730163574219,outer_two,,,95,validation,,,96,0.25
vel2,27,0.0007905720849521458,theta,0.0031622883398085833,,,model_error,,plain,plain_best,19.683204650878906,outer_two,,,95,validation,,,96,0.25
vel3,27,0.0022294344380497932,theta,0.008917737752199173,,,model_error,,plain,plain_best,55.507164001464844,outer_two,,,95,validation,,,96,0.25
Bcc1,27,0.004098745994269848,r,0.01639498397707939,,,model_error,,plain,plain_best,102.0481948852539,outer_two,,,95,validation,,,96,0.25
Bcc2,27,0.031977683305740356,r,0.12791073322296143,,,model_error,,plain,plain_best,796.1618041992188,outer_two,,,95,validation,,,96,0.25
Bcc3,27,0.0018137299921363592,r,0.007254919968545437,,,model_error,,plain,plain_best,45.157196044921875,outer_two,,,95,validation,,,96,0.25
rho,27,0.009327865205705166,r,0.03731146082282066,,,model_error,,plain,plain_best,232.23977661132812,outer_two,,,95,validation,,,96,0.25
press,27,0.005226182285696268,r,0.020904729142785072,,,model_error,,plain,plain_best,130.1184539794922,outer_two,,,95,validation,,,96,0.25
vel1,27,0.007825285196304321,r,0.031301140785217285,,,model_error,,plain,plain_best,194.82940673828125,outer_two,,,95,validation,,,96,0.25
vel2,27,0.01156532857567072,r,0.04626131430268288,,,model_error,,plain,plain_best,287.94683837890625,outer_two,,,95,validation,,,96,0.25
vel3,27,0.002789291087538004,r,0.011157164350152016,,,model_error,,plain,plain_best,69.44615173339844,outer_two,,,95,validation,,,96,0.25
all,27,0.6356918215751648,all,1.849285364151001,0.34536606073379517,0.6120383739471436,model_error,0.6931177973747253,plain,plain_best,1438.826171875,equatorial_band,0.7328047156333923,0.16832385957241058,95,validation,0.8879185318946838,0.4857954680919647,96,0.34375
Bcc1,27,2.349636361032026e-07,phi,6.835305725871876e-07,,,model_error,,plain,plain_best,0.004254537168890238,equatorial_band,,,95,validation,,,96,0.34375
Bcc2,27,2.9589587938971817e-05,phi,8.607880590716377e-05,,,model_error,,plain,plain_best,0.5357850193977356,equatorial_band,,,95,validation,,,96,0.34375
Bcc3,27,1.0250380455545383e-06,phi,2.9819289011356886e-06,,,model_error,,plain,plain_best,0.018560582771897316,equatorial_band,,,95,validation,,,96,0.34375
rho,27,6.772376082153642e-08,phi,1.9701458597864985e-07,,,model_error,,plain,plain_best,0.0012262887321412563,equatorial_band,,,95,validation,,,96,0.34375
press,27,2.956471973902808e-07,phi,8.600645742262714e-07,,,model_error,,plain,plain_best,0.005353347398340702,equatorial_band,,,95,validation,,,96,0.34375
vel1,27,4.422622339461668e-07,phi,1.286581095882866e-06,,,model_error,,plain,plain_best,0.008008137345314026,equatorial_band,,,95,validation,,,96,0.34375
vel2,27,3.9748601921019144e-06,phi,1.1563230145839043e-05,,,model_error,,plain,plain_best,0.07197364419698715,equatorial_band,,,95,validation,,,96,0.34375
vel3,27,5.372144187276717e-07,phi,1.5628056644345634e-06,,,model_error,,plain,plain_best,0.009727456606924534,equatorial_band,,,95,validation,,,96,0.34375
Bcc1,27,0.009997927583754063,theta,0.029084881767630577,,,model_error,,plain,plain_best,181.0346221923828,equatorial_band,,,95,validation,,,96,0.34375
Bcc2,27,0.14430248737335205,theta,0.41978907585144043,,,model_error,,plain,plain_best,2612.916015625,equatorial_band,,,95,validation,,,96,0.34375
Bcc3,27,0.0054184990003705025,theta,0.01576290652155876,,,model_error,,plain,plain_best,98.11392974853516,equatorial_band,,,95,validation,,,96,0.34375
rho,27,0.0032498138025403023,theta,0.009454004466533661,,,model_error,,plain,plain_best,58.84507751464844,equatorial_band,,,95,validation,,,96,0.34375
press,27,0.00848398171365261,theta,0.024680674076080322,,,model_error,,plain,plain_best,153.6212921142578,equatorial_band,,,95,validation,,,96,0.34375
vel1,27,0.010771213099360466,theta,0.03133443742990494,,,model_error,,plain,plain_best,195.0366668701172,equatorial_band,,,95,validation,,,96,0.34375
vel2,27,0.1424848586320877,theta,0.414501428604126,,,model_error,,plain,plain_best,2580.00390625,equatorial_band,,,95,validation,,,96,0.34375
vel3,27,0.0036763923708349466,theta,0.010694960132241249,,,model_error,,plain,plain_best,66.56922912597656,equatorial_band,,,95,validation,,,96,0.34375
Bcc1,27,0.003221262479200959,r,0.009370945394039154,,,model_error,,plain,plain_best,58.328094482421875,equatorial_band,,,95,validation,,,96,0.34375
Bcc2,27,0.14526182413101196,r,0.4225798547267914,,,model_error,,plain,plain_best,2630.287109375,equatorial_band,,,95,validation,,,96,0.34375
