absolute_error,channel,delta_model,delta_persistence,delta_true,error_l2,ground_truth_available,grouped_absolute_error,input,metric_source,model,model_state_metric,persistence_error_l2,persistence_relative_skill,persistence_relative_skill_undefined,reference_domain,relative_error,relative_error_undefined,signed_transport_agreement,source_snapshot,step,target,target_snapshot,transport_cosine,transport_cosine_undefined
"[5.969415890329482e-06,9.735945250986937e-06,1.0998818861756797e-05,4.63518119009385e-06,1.1475911553839203e-06,4.326395397828544e-08,1.1410835717738138e-08,1.1002069425400593e-08]",Bcc3,"[-6.042329923098607e-06,-9.46222483073653e-06,-1.0664259474562028e-05,-2.7953876210100317e-06,-3.441668451254379e-07,1.996569470820603e-07,2.3585018599986664e-08,1.1727576438851914e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-7.291403276912524e-08,2.737204202504079e-07,3.3455938719476877e-07,1.8397935690838186e-06,8.034243102584824e-07,1.5639299310377487e-07,1.2174182882248526e-08,7.255070134513218e-10]",1.6559002551573053e-05,True,"{""inner"":7.85268057065821e-06,""middle"":4.206213790303213e-06,""outer"":1.1206452571569366e-08}","[2.9027696326365886e-05,2.8374360520490112e-05,2.417688878432193e-05,1.4885474830711057e-05,6.670950837228213e-06,1.3216880898272698e-06,1.0433962052279493e-07,4.966731611834715e-09]",frozen_rollout_saved_statistics,fno_full,"[2.298536640326728e-05,1.8912135689753583e-05,1.3512629309759902e-05,1.2090087209701025e-05,6.326783992102775e-06,1.5213450369093301e-06,1.279246391227816e-07,1.669430805068663e-08]",2.0608512349838804e-06,-7.035030510925052,False,canonical_oracle,8.035030510925052,False,0.5,91,1,"[2.895478229359676e-05,2.864808094074052e-05,2.45114481715167e-05,1.6725268399794875e-05,7.4743751474866955e-06,1.4780810829310447e-06,1.1651380340504346e-07,5.692238625286037e-09]",92,-0.34235648164942273,False
"[1.4319295243519733e-05,1.2904357856363947e-05,1.2300278951798317e-05,5.592394206413035e-06,1.9498027183996355e-06,7.392641994715759e-07,1.0725078099293123e-08,1.2316552700354776e-08]",Bcc3,"[-1.4392209276288858e-05,-1.263063743611354e-05,-1.1965719564603548e-05,-3.7526006373292162e-06,-1.1463784081411531e-06,-5.82871206367801e-07,2.289926098154165e-08,1.3042059713806097e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-7.291403276912524e-08,2.737204202504079e-07,3.3455938719476877e-07,1.8397935690838186e-06,8.034243102584824e-07,1.5639299310377487e-07,1.2174182882248526e-08,7.255070134513218e-10]",2.3632285376794034e-05,True,"{""inner"":1.361182654994184e-05,""middle"":5.145435019020641e-06,""outer"":1.152081539982395e-08}","[2.9027696326365886e-05,2.8374360520490112e-05,2.417688878432193e-05,1.4885474830711057e-05,6.670950837228213e-06,1.3216880898272698e-06,1.0433962052279493e-07,4.966731611834715e-09]",frozen_rollout_saved_statistics,localno_plain,"[1.4635487050077028e-05,1.5743723084376573e-05,1.2211169219718383e-05,1.113287419338184e-05,5.52457242908706e-06,7.388168834594689e-07,1.2723888150433658e-07,1.8008791325640813e-08]",2.0608512349838804e-06,-10.467244687838363,False,canonical_oracle,11.467244687838363,False,0.375,91,1,"[2.895478229359676e-05,2.864808094074052e-05,2.45114481715167e-05,1.6725268399794875e-05,7.4743751474866955e-06,1.4780810829310447e-06,1.1651380340504346e-07,5.692238625286037e-09]",92,-0.30324124828994586,False
"[3.236473673163192e-05,0.005074873719408237,1.1529782125781955,0.023268640174566257,0.0012707707194318067,0.0005760591990772394,0.000641168652036686,0.00013297513135297062]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.236473673163192e-05,0.005074873719408237,1.1529782125781955,0.023268640174566257,0.0012707707194318067,0.0005760591990772394,-0.000641168652036686,0.00013297513135297062]",1.1532251814664716,True,"{""inner"":0.0025536192280699345,""middle"":0.2945234206678177,""outer"":0.00038707189169482834}","[4.925295019685286e-05,4.301986869674118e-06,0.7411831637398182,0.11525965032959762,0.025708315521698933,0.01487694678368372,0.06475721389962978,0.0455905746226645]",computed_canonical_persistence,persistence,"[4.925295019685286e-05,4.301986869674118e-06,0.7411831637398182,0.11525965032959762,0.025708315521698933,0.01487694678368372,0.06475721389962978,0.0455905746226645]",1.1532251814664716,0.0,False,canonical_oracle,1.0,False,0.0,91,1,"[8.161768692848479e-05,0.005079175706277911,1.8941613763180136,0.13852829050416388,0.02697908624113074,0.01545300598276096,0.0641160452475931,0.04572354975401747]",92,,True
"[7.758919162611459e-05,0.005078263105943053,1.8941576084575078,0.13849782858253376,0.02694502327153617,0.01512314103064553,0.0346248486964786,0.08099152728581474]",rho,"[-4.5224454894482664e-05,-3.3893865348170007e-06,-0.7411793958793123,-0.1152291884079675,-0.025674252552104364,-0.01454708183156829,0.03398368004444191,0.0811245024171677]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.236473673163192e-05,0.005074873719408237,1.1529782125781955,0.023268640174566257,0.0012707707194318067,0.0005760591990772394,-0.000641168652036686,0.00013297513135297062]",1.9015135393388283,True,"{""inner"":0.002577926148784584,""middle"":0.5186809003355558,""outer"":0.05780818799114667}","[4.925295019685286e-05,4.301986869674118e-06,0.7411831637398182,0.11525965032959762,0.025708315521698933,0.01487694678368372,0.06475721389962978,0.0455905746226645]",frozen_rollout_saved_statistics,fno_plain,"[4.028495302370197e-06,9.126003348571173e-07,3.767860505930244e-06,3.046192163010904e-05,3.406296959456857e-05,0.00032986495211543047,0.09874089394407169,0.1267150770398322]",1.1532251814664716,-0.6488657808536695,False,canonical_oracle,1.6488657808536695,False,0.125,91,1,"[8.161768692848479e-05,0.005079175706277911,1.8941613763180136,0.13852829050416388,0.02697908624113074,0.01545300598276096,0.0641160452475931,0.04572354975401747]",92,-0.9835831431747117,False
"[7.037575985057888e-05,0.005077688991160448,1.8941489479982154,0.13833628581647045,0.026798710881441163,0.0140555403475555,0.0385954040293925,0.07976648392088398]",rho,"[-3.8011023118946955e-05,-2.8152717522116066e-06,-0.74117073542002,-0.1150676456419042,-0.025527940162009356,-0.01347948114847826,0.037954235377355816,0.07989945905223694]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.236473673163192e-05,0.005074873719408237,1.1529782125781955,0.023268640174566257,0.0012707707194318067,0.0005760591990772394,-0.000641168652036686,0.00013297513135297062]",1.9015075543744606,True,"{""inner"":0.002574032375505514,""middle"":0.5183348712609206,""outer"":0.05918094397513824}","[4.925295019685286e-05,4.301986869674118e-06,0.7411831637398182,0.11525965032959762,0.025708315521698933,0.01487694678368372,0.06475721389962978,0.0455905746226645]",frozen_rollout_saved_statistics,fno_full,"[1.1241927077905908e-05,1.4867151174625113e-06,1.2428319798146411e-05,0.00019200468769340793,0.0001803753596895769,0.00139746563520546,0.1027114492769856,0.12549003367490144]",1.1532251814664716,-0.648860591091545,False,canonical_oracle,1.648860591091545,False,0.125,91,1,"[8.161768692848479e-05,0.005079175706277911,1.8941613763180136,0.13852829050416388,0.02697908624113074,0.01545300598276096,0.0641160452475931,0.04572354975401747]",92,-0.983568769019419,False
"[0.0013745684236754715,0.004865247727599827,1.894137264344989,0.08519975972664305,0.006709505376356183,0.015304458809582804,0.05736176045692688,0.03971422483583385]",rho,"[0.0014069331604071034,0.00020962599180840972,-0.7411590517667934,-0.061931119552076794,-0.005438734656924377,-0.014728399610505564,-0.05800292910896357,-0.03958124970448088]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.236473673163192e-05,0.005074873719408237,1.1529782125781955,0.023268640174566257,0.0012707707194318067,0.0005760591990772394,-0.000641168652036686,0.00013297513135297062]",1.8974159719077093,True,"{""inner"":0.003119908075637649,""middle"":0.5003377470643927,""outer"":0.04853799264638037}","[4.925295019685286e-05,4.301986869674118e-06,0.7411831637398182,0.11525965032959762,0.025708315521698933,0.01487694678368372,0.06475721389962978,0.0455905746226645]",frozen_rollout_saved_statistics,localno_plain,"[0.0014561861106039563,0.00021392797867808385,2.4111973024749485e-05,0.053328530777520824,0.020269580864774556,0.00014854717317815648,0.0067542847906662115,0.006009324918183617]",1.1532251814664716,-0.6453126435332475,False,canonical_oracle,1.6453126435332475,False,0.375,91,1,"[8.161768692848479e-05,0.005079175706277911,1.8941613763180136,0.13852829050416388,0.02697908624113074,0.01545300598276096,0.0641160452475931,0.04572354975401747]",92,-0.9933334133145171,False
"[0.0002840387202150067,0.0003084458333224676,0.0007911920863808537,1.1292804385198511e-06,1.6607007573732668e-09,9.870813183705021e-10,1.2593768883663276e-09,2.618152421619715e-10]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0002840387202150067,0.0003084458333224676,0.0007911920863808537,1.1292804385198511e-06,1.6607007573732668e-09,9.870813183705021e-10,-1.2593768883663276e-09,2.618152421619715e-10]",0.0008954345422791964,True,"{""inner"":0.0002962422767687371,""middle"":0.0001980810036503623,""outer"":7.605960652641496e-10}","[0.00024312829224066925,1.1381324756486035e-06,0.00028684898397015273,9.64041808732933e-06,2.780685115055019e-07,2.811586800223294e-08,9.42485246143921e-08,5.8741400183031536e-08]",computed_canonical_persistence,persistence,"[0.00024312829224066925,1.1381324756486035e-06,0.00028684898397015273,9.64041808732933e-06,2.780685115055019e-07,2.811586800223294e-08,9.42485246143921e-08,5.8741400183031536e-08]",0.0008954345422791964,0.0,False,canonical_oracle,1.0,False,0.0,91,1,"[0.000527167012455676,0.00030958396579811617,0.0010780410703510063,1.0769698525849181e-05,2.7972921226287517e-07,2.9102949320603442e-08,9.298914772602577e-08,5.900321542519351e-08]",92,,True
"[0.0005141810268253734,0.00030914833863558813,0.0010759690015882117,8.83595226632356e-06,2.0044192116352312e-07,2.818460626422143e-08,6.846323101019728e-08,3.592100666112942e-08]",press,"[-0.00023014230661036662,-7.025053131205272e-07,-0.00028477691520735807,-7.70667182780371e-06,-1.9878122040614985e-07,-2.7197524945850928e-08,-6.972260789856361e-08,-3.565919141896745e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0002840387202150067,0.0003084458333224676,0.0007911920863808537,1.1292804385198511e-06,1.6607007573732668e-09,9.870813183705021e-10,-1.2593768883663276e-09,2.618152421619715e-10]",0.0012319668165208,True,"{""inner"":0.0004116646827304807,""middle"":0.0002712583950954908,""outer"":5.2192118835663356e-08}","[0.00024312829224066925,1.1381324756486035e-06,0.00028684898397015273,9.64041808732933e-06,2.780685115055019e-07,2.811586800223294e-08,9.42485246143921e-08,5.8741400183031536e-08]",frozen_rollout_saved_statistics,fno_plain,"[1.298598563030262e-05,4.3562716252807625e-07,2.07206876279466e-06,1.9337462595256195e-06,7.928729109935205e-08,9.183430563820139e-10,2.4525916715828484e-08,2.3082208764064083e-08]",0.0008954345422791964,-0.37583123986373157,False,canonical_oracle,1.3758312398637316,False,0.125,91,1,"[0.000527167012455676,0.00030958396579811617,0.0010780410703510063,1.0769698525849181e-05,2.7972921226287517e-07,2.9102949320603442e-08,9.298914772602577e-08,5.900321542519351e-08]",92,-0.887093978399047,False
"[0.0005173171517730892,0.00030949613260812693,0.0010779188231712805,1.0622237833875482e-05,2.529087660246974e-07,2.271198529487587e-08,1.586111634975598e-08,3.898791118152534e-08]",press,"[-0.0002332784315580825,-1.0502992856593378e-06,-0.0002867267367904268,-9.492957395355631e-06,-2.512480652673241e-07,-2.1724903976505368e-08,-1.7120493238122308e-08,-3.872609593936337e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0002840387202150067,0.0003084458333224676,0.0007911920863808537,1.1292804385198511e-06,1.6607007573732668e-09,9.870813183705021e-10,-1.2593768883663276e-09,2.618152421619715e-10]",0.0012350816892626481,True,"{""inner"":0.00041340664219060804,""middle"":0.0002722041704391189,""outer"":2.742451376564066e-08}","[0.00024312829224066925,1.1381324756486035e-06,0.00028684898397015273,9.64041808732933e-06,2.780685115055019e-07,2.811586800223294e-08,9.42485246143921e-08,5.8741400183031536e-08]",frozen_rollout_saved_statistics,fno_full,"[9.849860682586746e-06,8.783318998926574e-08,1.2224717972591855e-07,1.4746069197369835e-07,2.68204462381778e-08,6.390964025727572e-09,7.712803137626979e-08,2.0015304243668167e-08]",0.0008954345422791964,-0.37930985565838227,False,canonical_oracle,1.3793098556583823,False,0.125,91,1,"[0.000527167012455676,0.00030958396579811617,0.0010780410703510063,1.0769698525849181e-05,2.7972921226287517e-07,2.9102949320603442e-08,9.298914772602577e-08,5.900321542519351e-08]",92,-0.88630172716942,False
"[0.0005065330522504387,0.00030923617839059386,0.0010778914547603746,1.0098865831665405e-05,1.6789832875207493e-07,2.7122132739959693e-08,8.01366098537069e-08,5.184332025062639e-08]",press,"[-0.000222494332035432,-7.903450681262632e-07,-0.000286699368379521,-8.969585393145554e-06,-1.6623762799470166e-07,-2.613505142158919e-08,-8.139598674207323e-08,-5.1581505008464416e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0002840387202150067,0.0003084458333224676,0.0007911920863808537,1.1292804385198511e-06,1.6607007573732668e-09,9.870813183705021e-10,-1.2593768883663276e-09,2.618152421619715e-10]",0.001230509959496205,True,"{""inner"":0.0004078846153205163,""middle"":0.000272046335263383,""outer"":6.598996505216664e-08}","[0.00024312829224066925,1.1381324756486035e-06,0.00028684898397015273,9.64041808732933e-06,2.780685115055019e-07,2.811586800223294e-08,9.42485246143921e-08,5.8741400183031536e-08]",frozen_rollout_saved_statistics,localno_plain,"[2.0633960205237255e-05,3.4778740752234037e-07,1.496155906316883e-07,6.708326941837758e-07,1.1183088351080024e-07,1.98081658064375e-09,1.2852537872318873e-08,7.15989517456712e-09]",0.0008954345422791964,-0.37420425658822976,False,canonical_oracle,1.3742042565882298,False,0.125,91,1,"[0.000527167012455676,0.00030958396579811617,0.0010780410703510063,1.0769698525849181e-05,2.7972921226287517e-07,2.9102949320603442e-08,9.298914772602577e-08,5.900321542519351e-08]",92,-0.8930258213204129,False
"[0.003039421954719179,0.004087653222341003,0.004873907860298968,0.006015800301690674,0.0054162156635737466,0.005292287580631674,0.0034498185987027197,0.0013795859995958497]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.003039421954719179,-0.004087653222341003,0.004873907860298968,0.006015800301690674,0.0054162156635737466,0.005292287580631674,0.0034498185987027197,0.0013795859995958497]",0.012531561420275422,True,"{""inner"":0.0035635375885300913,""middle"":0.005399552851548766,""outer"":0.0024147022991492847}","[0.10075941139829042,0.023351178898246137,0.012003092578261765,0.03508934725198434,0.05062361427565055,0.05560687647165797,0.04366382660701704,0.02914323061646411]",computed_canonical_persistence,persistence,"[0.10075941139829042,0.023351178898246137,0.012003092578261765,0.03508934725198434,0.05062361427565055,0.05560687647165797,0.04366382660701704,0.02914323061646411]",0.012531561420275422,0.0,False,canonical_oracle,1.0,False,0.0,91,1,"[0.1037988333530096,0.019263525675905134,0.016877000438560733,0.04110514755367502,0.056039829939224295,0.060899164052289644,0.047113645205719756,0.03052281661605996]",92,,True
"[0.06476943890331965,0.012882906458208485,0.009073062828067982,0.03232902112271086,0.03548576194617659,0.0307127680438276,0.016102879172631722,0.007439437715399493]",vel1,"[-0.06173001694860047,-0.016970559680549488,-0.0041991549677690134,-0.026313220821020188,-0.030069546282602846,-0.025420480463195925,-0.012653060573929002,-0.006059851715803644]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.003039421954719179,-0.004087653222341003,0.004873907860298968,0.006015800301690674,0.0054162156635737466,0.005292287580631674,0.0034498185987027197,0.0013795859995958497]",0.08947456031454369,True,"{""inner"":0.03882617268076407,""middle"":0.026900153485195758,""outer"":0.011771158444015608}","[0.10075941139829042,0.023351178898246137,0.012003092578261765,0.03508934725198434,0.05062361427565055,0.05560687647165797,0.04366382660701704,0.02914323061646411]",frozen_rollout_saved_statistics,fno_plain,"[0.039029394449689954,0.00638061921769665,0.007803937610492751,0.008776126430964154,0.020554067993047702,0.030186396008462044,0.031010766033088034,0.023083378900660468]",0.012531561420275422,-6.13993710071743,False,canonical_oracle,7.13993710071743,False,0.125,91,1,"[0.1037988333530096,0.019263525675905134,0.016877000438560733,0.04110514755367502,0.056039829939224295,0.060899164052289644,0.047113645205719756,0.03052281661605996]",92,-0.6370850654321819,False
"[0.07604723047546583,0.016389303481110847,0.013124591196340407,0.03577135995470804,0.041925243418821916,0.0391266587459854,0.027614369716519465,0.0055584412733928334]",vel1,"[-0.07300780852074665,-0.02047695670345185,-0.00825068333604144,-0.029755559653017363,-0.03650902775524817,-0.033834371165353726,-0.024164551117816745,0.006938027272988683]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.003039421954719179,-0.004087653222341003,0.004873907860298968,0.006015800301690674,0.0054162156635737466,0.005292287580631674,0.0034498185987027197,0.0013795859995958497]",0.10763692100412185,True,"{""inner"":0.04621826697828833,""middle"":0.03248696332896394,""outer"":0.01658640549495615}","[0.10075941139829042,0.023351178898246137,0.012003092578261765,0.03508934725198434,0.05062361427565055,0.05560687647165797,0.04366382660701704,0.02914323061646411]",frozen_rollout_saved_statistics,fno_full,"[0.027751602877543774,0.0028742221947942884,0.0037524092422203258,0.0053337875989669815,0.014114586520402381,0.021772505306304243,0.01949927548920029,0.036081257889452795]",0.012531561420275422,-7.589266524279317,False,canonical_oracle,8.589266524279317,False,0.25,91,1,"[0.1037988333530096,0.019263525675905134,0.016877000438560733,0.04110514755367502,0.056039829939224295,0.060899164052289644,0.047113645205719756,0.03052281661605996]",92,-0.6509055167483826,False
"[0.019574645545325287,0.00837852378551123,0.009807807679062003,0.019148336029391057,0.0334200377899395,0.04540589773607781,0.02930044079582769,0.01714294409930769]",vel1,"[-0.016535223590606107,-0.012466177007852233,-0.004933899818763034,-0.013132535727700383,-0.028003822126365752,-0.040113610155446136,-0.02585062219712497,-0.01576335809971184]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.003039421954719179,-0.004087653222341003,0.004873907860298968,0.006015800301690674,0.0054162156635737466,0.005292287580631674,0.0034498185987027197,0.0013795859995958497]",0.07243762221066741,True,"{""inner"":0.013976584665418259,""middle"":0.026945519808617594,""outer"":0.02322169244756769}","[0.10075941139829042,0.023351178898246137,0.012003092578261765,0.03508934725198434,0.05062361427565055,0.05560687647165797,0.04366382660701704,0.02914323061646411]",frozen_rollout_saved_statistics,localno_plain,"[0.08422418780768431,0.010885001890393904,0.007069192759498731,0.02195681152428396,0.022619792149284796,0.015493266316211837,0.017813204409892067,0.01337987251675227]",0.012531561420275422,-4.780414728963229,False,canonical_oracle,5.780414728963229,False,0.125,91,1,"[0.1037988333530096,0.019263525675905134,0.016877000438560733,0.04110514755367502,0.056039829939224295,0.060899164052289644,0.047113645205719756,0.03052281661605996]",92,-0.7342513913513687,False
"[3.12257425782559e-05,0.00010750560653047172,4.166246303355614e-06,5.717282122293573e-07,4.9269138162138796e-08,5.7550925569737445e-09,2.3412807042019743e-09,1.8694597879381907e-09]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.12257425782559e-05,-0.00010750560653047172,-4.166246303355614e-06,-5.717282122293573e-07,4.9269138162138796e-08,5.7550925569737445e-09,2.3412807042019743e-09,-1.8694597879381907e-09]",0.0001120276277799478,True,"{""inner"":6.936567455436381e-05,""middle"":1.1982496865760208e-06,""outer"":2.1053702460700825e-09}","[0.0007348414665320206,0.0005175038753088596,2.2302176582398413e-05,7.324723726172032e-06,1.6512931747198317e-06,1.5627008619448809e-07,5.2420143898976665e-08,2.993176562412592e-08]",computed_canonical_persistence,persistence,"[0.0007348414665320206,0.0005175038753088596,2.2302176582398413e-05,7.324723726172032e-06,1.6512931747198317e-06,1.5627008619448809e-07,5.2420143898976665e-08,2.993176562412592e-08]",0.0001120276277799478,0.0,False,canonical_oracle,1.0,False,0.0,91,1,"[0.0007660672091102765,0.00040999826877838785,1.81359302790428e-05,6.7529955139426745e-06,1.7005623128819705e-06,1.6202517875146183e-07,5.476142460317864e-08,2.8062305836187727e-08]",92,,True
"[0.00040650817165790467,0.00017756386497126794,2.5999011571153703e-06,7.049504687456629e-07,5.10205849467096e-07,1.981856537828651e-07,3.230950992475032e-07,4.3279451793272587e-07]",vel2,"[-0.00037528242907964877,-0.00028506947150173966,-6.766147460470984e-06,-1.2766786809750202e-06,-4.6093671130495725e-07,2.0394074633983885e-07,3.254363799517052e-07,4.3092505814478766e-07]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.12257425782559e-05,-0.00010750560653047172,-4.166246303355614e-06,-5.717282122293573e-07,4.9269138162138796e-08,5.7550925569737445e-09,2.3412807042019743e-09,-1.8694597879381907e-09]",0.0004436053059854868,True,"{""inner"":0.0002920360183145863,""middle"":1.0033107822777486e-06,""outer"":3.7794480859011455e-07}","[0.0007348414665320206,0.0005175038753088596,2.2302176582398413e-05,7.324723726172032e-06,1.6512931747198317e-06,1.5627008619448809e-07,5.2420143898976665e-08,2.993176562412592e-08]",frozen_rollout_saved_statistics,fno_plain,"[0.0003595590374523718,0.0002324344038071199,1.553602912192743e-05,6.048045045197012e-06,1.1903564634148744e-06,3.6021083253432693e-07,3.778565238506818e-07,4.6085682376891356e-07]",0.0001120276277799478,-2.959784874288744,False,canonical_oracle,3.959784874288744,False,0.625,91,1,"[0.0007660672091102765,0.00040999826877838785,1.81359302790428e-05,6.7529955139426745e-06,1.7005623128819705e-06,1.6202517875146183e-07,5.476142460317864e-08,2.8062305836187727e-08]",92,0.35902248401061343,False
"[0.00026135215870277647,0.00016961872203879644,3.6853608817027555e-06,8.592399078412327e-08,6.694728707755514e-07,3.605911414808441e-07,9.233246135692021e-07,5.703330880968659e-07]",vel2,"[-0.00023012641612452057,-0.00027712432856926816,-4.808854216528586e-07,-4.85804221445234e-07,-6.202037326134126e-07,3.663462340378179e-07,9.256658942734041e-07,5.684636283089277e-07]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.12257425782559e-05,-0.00010750560653047172,-4.166246303355614e-06,-5.717282122293573e-07,4.9269138162138796e-08,5.7550925569737445e-09,2.3412807042019743e-09,-1.8694597879381907e-09]",0.00031159397783093583,True,"{""inner"":0.00021548544037078645,""middle"":1.2003372211858185e-06,""outer"":7.46828850833034e-07}","[0.0007348414665320206,0.0005175038753088596,2.2302176582398413e-05,7.324723726172032e-06,1.6512931747198317e-06,1.5627008619448809e-07,5.2420143898976665e-08,2.993176562412592e-08]",frozen_rollout_saved_statistics,fno_full,"[0.0005047150504075,0.00024037954673959144,2.1821291160745555e-05,6.838919504726798e-06,1.031089442106419e-06,5.22616320232306e-07,9.780860381723807e-07,5.983953939330536e-07]",0.0001120276277799478,-1.7814029807271266,False,canonical_oracle,2.7814029807271266,False,0.625,91,1,"[0.0007660672091102765,0.00040999826877838785,1.81359302790428e-05,6.7529955139426745e-06,1.7005623128819705e-06,1.6202517875146183e-07,5.476142460317864e-08,2.8062305836187727e-08]",92,0.5602540580989668,False
"[0.0005691802145535132,0.0002597534237664727,4.881154827871477e-06,1.107679857683772e-06,6.660103305915928e-07,4.2624181719312903e-07,4.631751332596319e-07,1.6270131469906555e-06]",vel2,"[-0.0005379544719752573,-0.0003672590302969444,7.149085245158631e-07,5.359516454544148e-07,7.152794687537316e-07,4.319969097501028e-07,4.655164139638339e-07,1.6251436872027173e-06]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.12257425782559e-05,-0.00010750560653047172,-4.166246303355614e-06,-5.717282122293573e-07,4.9269138162138796e-08,5.7550925569737445e-09,2.3412807042019743e-09,-1.8694597879381907e-09]",0.000625672835737289,True,"{""inner"":0.00041446681915999293,""middle"":1.770271708334993e-06,""outer"":1.0450941401251437e-06}","[0.0007348414665320206,0.0005175038753088596,2.2302176582398413e-05,7.324723726172032e-06,1.6512931747198317e-06,1.5627008619448809e-07,5.2420143898976665e-08,2.993176562412592e-08]",frozen_rollout_saved_statistics,localno_plain,"[0.00019688699455676324,0.00015024484501191518,2.3017085106914277e-05,7.860675371626447e-06,2.3665726434735633e-06,5.882669959445909e-07,5.179365578628105e-07,1.6550754528268432e-06]",0.0001120276277799478,-4.584986919175667,False,canonical_oracle,5.584986919175667,False,0.5,91,1,"[0.0007660672091102765,0.00040999826877838785,1.81359302790428e-05,6.7529955139426745e-06,1.7005623128819705e-06,1.6202517875146183e-07,5.476142460317864e-08,2.8062305836187727e-08]",92,0.3108235822400135,False
"[0.00036600019045311997,4.2854425354659637e-05,0.00026112535946512094,2.955415759112851e-05,3.3863705656159994e-05,4.499066401104668e-05,1.460131098251672e-05,3.1708382206939236e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.00036600019045311997,-4.2854425354659637e-05,-0.00026112535946512094,-2.955415759112851e-05,3.3863705656159994e-05,4.499066401104668e-05,1.460131098251672e-05,3.1708382206939236e-06]",0.00045634055887819135,True,"{""inner"":0.0002044273079038898,""middle"":9.238347168086403e-05,""outer"":8.886074601605322e-06}","[0.00011845785181186432,0.002895730249469348,0.001751582601314736,0.00118617343210161,0.0009462083809053096,0.000450866405552546,0.00014604673176870817,2.790924430470853e-05]",computed_canonical_persistence,persistence,"[0.00011845785181186432,0.002895730249469348,0.001751582601314736,0.00118617343210161,0.0009462083809053096,0.000450866405552546,0.00014604673176870817,2.790924430470853e-05]",0.00045634055887819135,0.0,False,canonical_oracle,1.0,False,0.0,91,1,"[0.0004844580422649843,0.0028528758241146883,0.0014904572418496151,0.0011566192745104814,0.0009800720865614696,0.0004958570695635927,0.0001606480427512249,3.108008252540245e-05]",92,,True
"[5.306839759633929e-05,0.001094272230432589,0.00018754312059082192,0.0002853829228001031,0.00036371224538122725,6.861572283838502e-05,0.00010766812813902627,1.76010280513709e-05]",vel3,"[0.00041906858804945926,-0.0011371266557872485,-0.00044866848005594285,-0.0003149370803912316,-0.00032984853972506725,0.0001136063868494317,0.000122269439121543,-1.443018983067698e-05]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.00036600019045311997,-4.2854425354659637e-05,-0.00026112535946512094,-2.955415759112851e-05,3.3863705656159994e-05,4.499066401104668e-05,1.460131098251672e-05,3.1708382206939236e-06]",0.00121068606198822,True,"{""inner"":0.000573670314014464,""middle"":0.00022631350290263432,""outer"":6.263457809519858e-05}","[0.00011845785181186432,0.002895730249469348,0.001751582601314736,0.00118617343210161,0.0009462083809053096,0.000450866405552546,0.00014604673176870817,2.790924430470853e-05]",frozen_rollout_saved_statistics,fno_plain,"[0.0005375264398613236,0.0017586035936820994,0.0013029141212587932,0.0008712363517103783,0.0006163598411802423,0.0005644727924019777,0.00026831617089025117,1.347905447403155e-05]",0.00045634055887819135,-1.6530319044277242,False,canonical_oracle,2.653031904427724,False,0.75,91,1,"[0.0004844580422649843,0.0028528758241146883,0.0014904572418496151,0.0011566192745104814,0.0009800720865614696,0.0004958570695635927,0.0001606480427512249,3.108008252540245e-05]",92,0.5146785547371749,False
