clip_fraction,cumulative_runtime_seconds,differential_gradient_norm_mean,differential_weight_norm,disco_gradient_norm_mean,disco_gradient_norm_min,disco_weight_norm,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate,learning_rate_start,microbatches_completed,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,spectral_gradient_norm_mean,spectral_weight_norm,train_loss_max,train_loss_mean,train_loss_median,train_loss_min
1.0,76006.22524804204,32.971587121486664,10.928972244262695,52.358237118948075,2.0477230548858643,15.017586708068848,248,306.60615895899537,1608.5966796875,1992.0,0.9999999332995642,1000.0552368164062,91.55948702494304,0.0009428351382307777,0.0009434660279845503,41664,168,0,10416,42,15.173206848757607,20.717411041259766,155.1297607421875,10.496423519881708,2.3334838151931763,0.04988517984747887
1.0,76317.61942744204,30.962272243840353,10.942333221435547,43.08190456174669,1.6812018156051636,15.007771492004395,249,311.3941793999984,1608.5966796875,1992.0,0.9999999219462985,766.4052124023438,77.01525447482155,0.0009421854526078483,0.0009428197095922061,41832,168,0,10458,42,12.990934931096577,20.825237274169922,129.47886657714844,10.14434395304748,2.261427879333496,0.06037866696715355
1.0,76625.82897405504,40.68428334735689,10.922160148620605,65.10776776643027,1.6232181787490845,15.000371932983398,250,308.20954661299766,1608.5966796875,1992.0,0.9999999347187224,1354.7857666015625,110.79909701006753,0.0009415323226330341,0.0009421699419019139,42000,168,0,10500,42,20.326598357586633,20.776302337646484,205.203857421875,11.518448849253001,2.4544782638549805,0.05144566297531128
1.0,76936.92010022404,32.52737713356813,10.941015243530273,53.621462858858564,1.2627357244491577,14.989394187927246,251,311.0911261690053,1608.5966796875,1992.0,0.9999999219462985,813.5880126953125,89.63433506375267,0.000940875753399574,0.0009415167299806925,42168,168,0,10542,42,15.501070435558047,20.896100997924805,143.22125244140625,10.72217798955916,2.599180221557617,0.05401136726140976
1.0,77248.25863990105,33.55450481176376,10.937280654907227,55.98453478586106,1.4210702180862427,14.981298446655273,252,311.3385396770027,1608.5966796875,1992.0,0.9999999332995642,933.64111328125,95.34176537536439,0.0009402157500275267,0.00094086007892242,42336,168,0,10584,42,17.180215761775063,20.798900604248047,162.537841796875,10.339752785928015,2.356121063232422,0.044744618237018585
1.0,77559.74498144204,44.03374009189152,10.942461013793945,74.85164835907165,1.9923124313354492,14.972555160522461,253,311.4863415409927,1608.5966796875,1992.0,0.9999999347187224,1787.623046875,127.76643280188243,0.0009395523176637312,0.0009401999938477928,42504,168,0,10626,42,23.697506028981437,20.694360733032227,241.39930725097656,11.834843882359564,2.3043512105941772,0.055651623755693436
1.0,77871.75467163604,28.519245000112626,10.955286979675293,37.76370031493051,1.3943538665771484,14.966048240661621,254,312.0096901939978,1608.5966796875,1992.0,0.9999999205271403,459.2164611816406,67.99414493924095,0.0009388854614817661,0.0009395364799042871,42672,168,0,10668,42,11.303304283391862,20.926286697387695,139.0377197265625,10.163438799657992,2.2457698583602905,0.0508420467376709
1.0,78181.85451172503,40.41640748580297,10.957898139953613,66.3992106346857,2.2891030311584473,14.955855369567871,255,310.0998400889948,1608.5966796875,1992.0,0.9999999233654567,1818.037353515625,108.27306784902301,0.0009382151866819099,0.0009388695422661182,42840,168,0,10710,42,19.24570892822175,20.811813354492188,278.43798828125,10.994685663908188,2.3571085929870605,0.046892039477825165
1.0,78492.67592087903,39.432876280375886,10.972090721130371,62.657952984174095,1.6071677207946777,14.94876480102539,256,310.8214091539994,1608.5966796875,1992.0,0.9999999105930328,1839.6436767578125,106.35614875952403,0.0009375414984911005,0.0009381991861341993,43008,168,0,10752,42,18.78184375308809,20.744646072387695,243.53286743164062,10.998841097334488,2.3149229288101196,0.04839245229959488
1.0,78803.71057408804,35.70306234700339,10.968737602233887,50.27249105771383,1.838998794555664,14.937573432922363,257,311.0346532090043,1608.5966796875,1992.0,0.9999999233654567,653.4055786132812,90.88080041749137,0.0009368644021628933,0.0009375254167361026,43176,168,0,10794,42,15.183848593916212,20.619714736938477,153.42066955566406,10.457801223799054,2.206405520439148,0.05193808674812317
1.0,79115.71232327604,47.88849179801487,10.986727714538574,81.94314253330231,1.4668546915054321,14.929092407226562,258,312.00174918799894,1608.5966796875,1992.0,0.9999999517486209,2295.219970703125,135.19977844896772,0.0009361839029774215,0.0009368482393260168,43344,168,0,10836,42,24.231123023089907,20.55917739868164,327.7072448730469,12.05417869328743,2.3908029794692993,0.05076764523983002
1.0,79427.64941494603,34.793015914303915,10.995321273803711,48.38991902555738,1.6478888988494873,14.918448448181152,259,311.93709166999906,1608.5966796875,1992.0,0.999999924784615,1095.2666015625,84.7619141907919,0.0009355000062413548,0.0009361676591847079,43512,168,0,10878,42,13.991531562237512,20.67450714111328,181.9116973876953,10.126682972335923,2.337965965270996,0.048714734613895416
1.0,79739.07292634904,40.643419878823416,10.995128631591797,59.82172142607825,0.7360059022903442,14.910890579223633,260,311.4235114030016,1608.5966796875,1992.0,0.9999999176888239,1047.56103515625,105.48560540449051,0.000934812717287857,0.0009354836816194759,43680,168,0,10920,42,18.47514393074172,20.63707160949707,188.60157775878906,11.448191148783302,2.283337950706482,0.046657755970954895
1.0,80047.83795161803,38.71240645363217,11.017175674438477,66.41911272775559,1.4662811756134033,14.896944999694824,261,308.76502526899276,1608.5966796875,1992.0,0.9999999276229313,1765.778076171875,116.00618734246208,0.0009341220414765456,0.0009347963119641159,43848,168,0,10962,42,21.789459307988484,20.632535934448242,252.136474609375,11.264464985845345,2.283456325531006,0.049421876668930054
1.0,80356.53687417302,34.51395694272859,11.01099967956543,44.828873052483516,1.5714398622512817,14.892258644104004,262,308.69892255499144,1608.5966796875,1992.0,0.9999999262037731,587.2405395507812,79.79271370456333,0.0009334279841934493,0.000934105555578874,44016,168,0,11004,42,11.478073477745056,20.607250213623047,141.95574951171875,10.425376881756598,2.22606885433197,0.04991846904158592
1.0,80665.28045983001,30.36099648333731,11.016586303710938,40.670400812512355,1.9308993816375732,14.882464408874512,263,308.7435856569937,1608.5966796875,1992.0,0.9999999049164,639.2338256835938,73.31976140680767,0.0009327305508509662,0.0009334114178504076,44184,168,0,11046,42,11.89862300668444,20.730485916137695,154.14498901367188,10.02594841302683,2.342448353767395,0.060767918825149536
1.0,80974.087166839,37.97931548953056,11.033090591430664,65.45760060775848,1.4832357168197632,14.870962142944336,264,308.8067070089892,1608.5966796875,1992.0,0.9999999347187224,1719.494384765625,105.71339912073952,0.0009320297468878212,0.000932713904191742,44352,168,0,11088,42,18.94641145638057,20.804248809814453,222.8961944580078,10.480724445699403,2.256430506706238,0.041779860854148865
1.0,81282.810588274,32.80617867339225,11.02275276184082,46.93987358751751,1.356921911239624,14.862889289855957,265,308.7234214350028,1608.5966796875,1992.0,0.9999999162696657,837.9619750976562,84.98434510685149,0.0009313255777690252,0.000932013020042229,44520,168,0,11130,42,14.900528767279216,20.81996726989746,139.52877807617188,9.942106486519886,2.2693676948547363,0.046016525477170944
1.0,81591.52045020401,38.46724147456033,11.040017127990723,60.07647686061405,1.5172683000564575,14.85174560546875,266,308.7098619300086,1608.5966796875,1992.0,0.9999999262037731,1467.544189453125,105.20653703099205,0.0009306180489858299,0.0009313087708675038,44688,168,0,11172,42,15.779505990800404,20.764158248901367,196.75546264648438,10.8940186053071,2.4847664833068848,0.05304005742073059
1.0,81900.19363948701,38.79415498319126,11.037591934204102,53.152192919027236,1.0069817304611206,14.841558456420898,267,308.6731892829994,1608.5966796875,1992.0,0.9999999191079821,629.6935424804688,97.64497563384828,0.0009299071660556869,0.000930601162159443,44856,168,0,11214,42,15.820550988117853,20.60772705078125,140.67697143554688,10.58180901880509,2.2554128170013428,0.057006675750017166
1.0,82208.88834261001,33.46695849441347,11.048714637756348,48.755103077207295,1.8455965518951416,14.83447551727295,268,308.6947031229938,1608.5966796875,1992.0,0.9999999148505074,941.6158447265625,83.8431965793882,0.0009291929345222042,0.0009298901994361213,45024,168,0,11256,42,14.51836594797316,20.574600219726562,149.7708740234375,9.969755577965683,2.25404691696167,0.044310562312603
1.0,82517.662443165,31.079258231889632,11.057646751403809,45.48322591895149,2.7190611362457275,14.827150344848633,269,308.7741005549906,1608.5966796875,1992.0,0.9999999432336717,685.2118530273438,82.28063825198582,0.0009284753599551027,0.0009291758882417693,45192,168,0,11298,42,12.93495546919959,20.610830307006836,192.13491821289062,10.032846397498535,2.184219717979431,0.04497306048870087
1.0,82826.368070586,34.49898508900688,11.05489730834961,47.94630974531174,1.5543097257614136,14.818846702575684,270,308.70562742100446,1608.5966796875,1992.0,0.9999999233654567,800.1677856445312,84.73692026024773,0.0009277544479501732,0.0009284582341467287,45360,168,0,11340,42,15.591772539275032,20.62236785888672,163.8228759765625,10.188455727239628,2.1728726625442505,0.05101260542869568
1.0,83135.11391237301,35.04995436043966,11.058014869689941,61.03063716774895,2.91007661819458,14.811345100402832,271,308.7458417870075,1608.5966796875,1992.0,0.9999999290420896,1708.80615234375,106.56009229024251,0.0009270302041292321,0.0009277372427474104,45528,168,0,11382,42,17.79880960782369,20.607149124145508,186.69256591796875,10.214146591656442,2.3104562759399414,0.052044425159692764
1.0,83443.83210812802,34.109269976615906,11.060844421386719,56.08264361392884,1.5285214185714722,14.797770500183105,272,308.7181957550056,1608.5966796875,1992.0,0.9999999361378806,1406.708740234375,96.62814547902062,0.0009263026341400783,0.0009270129196662502,45696,168,0,11424,42,16.747320342631568,20.630342483520508,188.58865356445312,10.06492042874119,2.2494620084762573,0.05891464650630951
1.0,83752.54196646901,31.45968979171344,11.057136535644531,54.06792495648066,1.8881702423095703,14.79233169555664,273,308.709858340997,1608.5966796875,1992.0,0.9999999318804059,1216.8516845703125,90.63713571003505,0.0009255717436564487,0.0009262852705516651,45864,168,0,11466,42,17.324423237925483,20.681793212890625,182.52272033691406,9.902140217434082,2.1363391876220703,0.05735306069254875
1.0,84062.74357009301,33.08905217832043,11.062873840332031,56.00182973203205,0.8205034732818604,14.782410621643066,274,310.20160362399474,1608.5966796875,1992.0,0.9999999304612478,963.1207885742188,92.57141924472083,0.0009248375383779742,0.0009255543010780088,46032,168,0,11508,42,15.720177341075171,20.619951248168945,146.18612670898438,9.81316410282272,2.305229067802429,0.05428500846028328
1.0,84372.78271710401,33.14849615097046,11.062516212463379,44.626122849328176,3.3850464820861816,14.775544166564941,275,310.0391470110044,1608.5966796875,1992.0,0.9999999332995642,759.3539428710938,78.68755378041949,0.0009241000240301348,0.0009248200169455284,46200,168,0,11550,42,13.982981125513712,20.781475067138672,138.24664306640625,9.883003570649418,2.128723382949829,0.05860518291592598
1.0,84680.67986292901,39.39577501728421,11.069608688354492,65.01251941635495,0.8376994132995605,14.766905784606934,276,307.89714582500164,1608.5966796875,1992.0,0.9999999191079821,1732.656005859375,114.05985845270611,0.0009233592063642159,0.000924082423880319,46368,168,0,11592,42,18.66834992879913,20.64215087890625,218.35928344726562,10.89921209333642,2.3452744483947754,0.050627972930669785
1.0,84988.99957487702,35.17076968579065,11.079401969909668,41.731372884341646,0.8974118232727051,14.757058143615723,277,308.3197119480028,1608.5966796875,1992.0,0.9999999077547164,485.7422180175781,76.93682043041501,0.0009226150911572624,0.0009233415276342793,46536,168,0,11634,42,11.586989275046758,20.6590518951416,164.36892700195312,10.344066227121013,2.3182538747787476,0.046083319932222366
1.0,85302.767022953,31.320800168173655,11.087846755981445,41.76901994006975,0.9882469773292542,14.751631736755371,278,313.7674480759888,1608.5966796875,1992.0,0.9999999176888239,547.7296752929688,73.56894511835915,0.0009218676842120338,0.0009225973339850671,46704,168,0,11676,42,12.453348860854195,20.502845764160156,156.26376342773438,9.92957567039966,2.198202967643738,0.04439423978328705
1.0,85619.485450455,33.99856534316426,11.097114562988281,52.931617856025696,1.501359462738037,14.738344192504883,279,316.7184275019972,1608.5966796875,1992.0,0.9999999290420896,986.8120727539062,88.11687269664947,0.0009211169913569599,0.0009218498487360543,46872,168,0,11718,42,16.270156414735887,20.640907287597656,168.3092803955078,9.991080110338295,2.168358325958252,0.05393613874912262
1.0,85936.38264012299,32.93790583525385,11.096637725830078,44.058020620119,1.9673514366149902,14.731788635253906,280,316.8971896679868,1608.5966796875,1992.0,0.9999999403953552,813.8667602539062,80.17855446679252,0.0009203630184460944,0.0009210990777162806,47040,168,0,11760,42,13.297277646405357,20.57073402404785,155.4698486328125,9.807674649193705,2.241586923599243,0.04382646083831787
1.0,86253.01165588599,34.099050036498475,11.09670352935791,40.876271596976686,1.8613947629928589,14.72359848022461,281,316.6290157629992,1608.5966796875,1992.0,0.9999999120121911,440.7135314941406,72.64807177725292,0.0009196057713590694,0.0009203450267804095,47208,168,0,11802,42,10.614622096220652,20.644807815551758,122.67536926269531,9.821818915860993,2.2099740505218506,0.04126829281449318
0.9761904761904762,86569.849940024,36.780304659690174,11.103965759277344,47.69571963236446,0.5278024077415466,14.717219352722168,282,316.838284138008,1608.5966796875,1992.0,0.9986883103847504,679.8201293945312,82.3466143139771,0.00091884525600105,0.0009195877018086814,47376,168,0,11844,42,13.281098335981369,20.529251098632812,135.55918884277344,9.91955155016677,2.2091416120529175,0.04217104613780975
1.0,86887.612593987,39.73607392821993,11.101408958435059,65.57440387918835,1.5635994672775269,14.70810317993164,283,317.76265396300005,1608.5966796875,1992.0,0.999999946071988,1178.7679443359375,105.99274064813342,0.0009180814783026873,0.0009188271087068689,47544,168,0,11886,42,19.314085895106906,20.548152923583984,161.43655395507812,10.433870140707032,2.2624281644821167,0.05226544663310051
1.0,87204.323975451,30.949715910213335,11.112838745117188,42.149097736392704,0.9551156163215637,14.702683448791504,284,316.71138146400335,1608.5966796875,1992.0,0.9999999290420896,569.245361328125,74.58472850493023,0.0009173144442200737,0.0009180632534062296,47712,168,0,11928,42,13.501359694060826,20.661741256713867,124.2654037475586,9.64258986166013,2.1953518390655518,0.05354685336351395
1.0,87521.463659506,40.78717202231998,11.119461059570312,72.28098784741901,2.196072816848755,14.693815231323242,285,317.13968405500054,1608.5966796875,1992.0,0.999999938976197,2192.794677734375,120.80135043462117,0.0009165441597346948,0.0009172961418634605,47880,168,0,11970,42,23.6097269313676,20.50054168701172,327.6781311035156,11.25899655165683,2.146540403366089,0.052499160170555115
1.0,87831.045232409,30.693699853760855,11.116631507873535,51.961533188819885,2.5242795944213867,14.683589935302734,286,309.58157290300005,1608.5966796875,1992.0,0.9999999375570388,1237.0758056640625,88.51092824481782,0.0009157706308533839,0.0009165257800606517,48048,168,0,12012,42,15.525976530143193,20.58340072631836,144.8107147216797,9.55463001863765,2.3686506748199463,0.04706795886158943
1.0,88137.863309698,40.137496584937686,11.129093170166016,72.39445797602336,2.870920181274414,14.673828125,287,306.8180772890046,1608.5966796875,1992.0,0.9999999262037731,2054.082763671875,125.17154802594867,0.0009149938636082743,0.0009157521740052392,48216,168,0,12054,42,19.368069302468072,20.460670471191406,235.8551483154297,10.954039745919761,2.301994800567627,0.053714051842689514
1.0,88444.655351011,42.69743364197867,11.120325088500977,79.51258808090573,1.9102897644042969,14.667098999023438,288,306.7920413129905,1608.5966796875,1992.0,0.9999999403953552,1899.9539794921875,127.26362933431353,0.0009142138640567534,0.0009149753297299583,48384,168,0,12096,42,22.3633451291493,20.4272403717041,275.3983154296875,11.386626279136786,2.263532519340515,0.049008533358573914
1.0,88751.434679052,35.97668389053572,11.131436347961426,63.790205387842086,1.1547245979309082,14.655035972595215,289,306.77932804101147,1608.5966796875,1992.0,0.9999999332995642,1277.68115234375,110.14153826804389,0.0009134306382814142,0.000914195253292797,48552,168,0,12138,42,21.01533239654132,20.403175354003906,189.343017578125,10.530768107245898,2.2736079692840576,0.056549474596977234
1.0,89058.20575923701,35.16548087057613,11.128030776977539,51.37085302528881,0.6641837954521179,14.646745681762695,290,306.7710801850044,1608.5966796875,1992.0,0.9999999191079821,945.389892578125,88.98068659930001,0.0009126441923900085,0.0009134119507769478,48720,168,0,12180,42,15.544676010097776,20.450727462768555,168.08132934570312,10.025444926294897,2.157684326171875,0.04743395745754242
1.0,89365.03851345602,33.74218204475584,11.1394681930542,49.333251530215854,1.7028602361679077,14.637065887451172,291,306.8327542190091,1608.5966796875,1992.0,0.9999999318804059,688.5661010742188,87.2878768046697,0.0009118545325153995,0.0009126254282907612,48888,168,0,12222,42,15.41353039230619,20.391447067260742,159.49014282226562,10.097149015005146,2.210671305656433,0.04200008511543274
1.0,89671.83802862202,29.257956592809585,11.138466835021973,45.272680265562876,1.8529837131500244,14.627702713012695,292,306.79951516599976,1608.5966796875,1992.0,0.9999999347187224,693.5515747070312,77.19901792208354,0.0009110616648155136,0.0009118356919676974,49056,168,0,12264,42,13.719544893219357,20.399574279785156,135.22207641601562,9.704797261838047,2.196734070777893,0.04783543199300766
1.0,89978.61274816802,31.120489415668306,11.141956329345703,46.87769038336618,0.8285989761352539,14.620996475219727,293,306.77471954599605,1608.5966796875,1992.0,0.9999999219462985,1155.7000732421875,83.05994638091042,0.0009102655954732925,0.000911042747966279,49224,168,0,12306,42,15.343267975818543,20.436080932617188,161.6158905029297,9.583403432076532,2.1642186641693115,0.04601123183965683
1.0,90285.42810423402,31.213305244843166,11.14639949798584,48.74783537217549,1.6610082387924194,14.610182762145996,294,306.81535606599937,1608.5966796875,1992.0,0.999999924784615,718.2791748046875,86.39507966949826,0.0009094663306966443,0.0009102466024700427,49392,168,0,12348,42,15.568675194467817,20.3691463470459,136.4909210205078,9.623806364745612,2.174381971359253,0.046528272330760956
1.0,90592.21471840602,49.98427902374949,11.141606330871582,83.42391171625682,1.4161661863327026,14.607251167297363,295,306.78661417200055,1608.5966796875,1992.0,0.9999999276229313,1740.3671875,144.0361508301326,0.0009086638767183968,0.0009094472616874909,49560,168,0,12390,42,23.46733303013302,20.205074310302734,190.92193603515625,11.764172868869666,2.2189438343048096,0.04782397300004959
1.0,90899.02272059102,38.63225364117395,11.159393310546875,66.56875285080501,1.3889254331588745,14.596955299377441,296,306.8080021850037,1608.5966796875,1992.0,0.9999999162696657,1740.3922119140625,109.24104506061191,0.0009078582397962472,0.0009086447318520434,49728,168,0,12432,42,20.342716630016053,20.23831558227539,259.12640380859375,10.855415120765212,2.277258515357971,0.04198996722698212
1.0,91205.82585085202,36.46452964771362,11.162358283996582,46.436074381782895,1.2638225555419922,14.587493896484375,297,306.8031302610034,1608.5966796875,1992.0,0.9999999034972418,513.7332763671875,83.32499940622421,0.0009070494262127139,0.0009078390192219896,49896,168,0,12474,42,13.743512680133184,20.358745574951172,181.27960205078125,10.160794426243575,2.2116925716400146,0.042639896273612976
1.0,91512.60431132303,34.08277700770469,11.167350769042969,44.00295786062876,1.3188049793243408,14.5813627243042,298,306.7784604710032,1608.5966796875,1992.0,0.9999999262037731,656.25439453125,76.04692694686707,0.0009062374422750877,0.0009070301300804378,50064,168,0,12516,42,13.118666394835426,20.346017837524414,130.8860626220703,9.648402543383694,2.26772940158844,0.04778145253658295
1.0,91819.36989322002,29.145732523429963,11.175333976745605,38.00450751043501,1.1468712091445923,14.573202133178711,299,306.76558189699426,1608.5966796875,1992.0,0.9999999191079821,513.7754516601562,68.2657383226213,0.0009054222943153827,0.0009062180707352685,50232,168,0,12558,42,11.708918025096258,20.431013107299805,122.42393493652344,9.019321664635624,2.232069253921509,0.04407476633787155
1.0,92127.67364240902,37.42360326222011,11.172036170959473,59.71556804577509,1.7780228853225708,14.565101623535156,300,308.30374918899906,1608.5966796875,1992.0,0.9999999205271403,1905.2489013671875,101.11775026434944,0.0009046039886902864,0.0009054028475190834,50400,168,0,12600,42,15.796780325117565,20.507461547851562,226.38934326171875,10.062306563037314,2.123891830444336,0.042089417576789856
