J_A_cross_Bcc1,J_A_cross_Bcc2,J_A_cross_Bcc3,J_A_cross_press,J_A_cross_rho,J_A_cross_vel1,J_A_cross_vel2,J_A_cross_vel3,J_A_gain,J_A_inner_shell_gain,J_A_outer_shell_gain,J_A_radial_profile_gain,alpha,analytic_numeric_relative_difference,basis,epsilon,epsilon_consistent_20pct,epsilon_relative_difference,gain_reduction_vs_alpha1,state,used_backward
0.35355191816528425,0.3535520754002667,0.3535345377861058,0.3535523542347707,0.35355209896635464,0.3535524853239639,0.35355185864523697,0.35354584152164875,0.9999879953388396,0.49998098873173324,0.49999861770797527,1.1479227288626656e+24,0.0,0.0002803099463036188,low_k,0.001,True,1.4168073270369695e-05,0.7604400489417601,train_middle,False
0.7638565564485248,0.9819800450004454,2.7680378049202736,0.6239391346710759,0.9413162893349435,0.773740224362263,1.024140494981711,2.3003964311923557,4.17427032741266,4.012538275557454,0.6259869877133726,9.007227736329379e+30,1.0,0.0,low_k,0.001,False,0.8627546759420983,0.0,train_middle,False
0.35355343667960093,0.3535533646990691,0.35355688956228215,0.3535532998216828,0.3535532074444086,0.3535532603421107,0.35355411271111004,0.3535556726072324,1.0000021634427618,0.5000044933661495,0.4999998117803251,1.4190666714164283e+24,0.0,3.89544010378832e-05,low_k,0.01,True,1.4168073270369695e-05,-0.7455118915978493,train_middle,False
0.09076226746516217,0.1194969113384661,0.38201980771907684,0.07732324392989012,0.11562310373763106,0.0913255932614286,0.1226769052589382,0.34208091508560917,0.5728990837910336,0.5562650667011867,0.0788086338437737,1.4106962879920033e+30,1.0,0.0,low_k,0.01,False,0.8627546759420983,0.0,train_middle,False
0.3535541264098495,0.35355602618466814,0.3535148622484504,0.3535545021194285,0.35355392377579875,0.35355399398653625,0.353553087093583,0.35353177220181736,0.9999806152036343,0.49995940235202097,0.500000712262126,34001137832.27256,0.0,0.00025704302697112427,high_k,0.001,True,2.1623641297343953e-05,0.7563332938627789,train_middle,False
0.7663847796791144,0.9834432078725605,2.714323631222092,0.618122169398994,0.9264136689008877,0.7780893989173621,1.01125415043925,2.24754394154586,4.103886948923152,3.9363538044488604,0.6552925924953731,1.1347923157928608e+17,1.0,0.0,high_k,0.001,False,0.8557921296578477,0.0,train_middle,False
0.35355341665580964,0.3535534571903347,0.3535569012242543,0.3535534026579419,0.3535532834921182,0.35355334224621454,0.3535538808395381,0.3535557729679104,1.0000022388933447,0.5000045884200424,0.4999999014782472,32782211132.599716,0.0,3.327739594006094e-05,high_k,0.01,True,2.1623641297343953e-05,-0.6897272987560475,train_middle,False
0.09899224176718481,0.1317341551280832,0.3956023274378046,0.08471366228110987,0.12881480875315293,0.101996700382246,0.14010383110270844,0.3358359179512469,0.5918127970291607,0.5337560579228166,0.11695091205976825,1.8987713775667764e+16,1.0,0.0,high_k,0.01,False,0.8557921296578477,0.0,train_middle,False
0.0,1.0000634815122154,0.0,0.0,0.0,0.0,0.0,0.0,1.0000634815122156,0.5000836128749686,0.49999410157848556,1.0000634626317295,0.0,0.00023853029272377885,channel_Bcc2,0.001,True,5.476436106238858e-05,0.946617851500557,train_late,False
3.7421962868472143,4.562946579036755,12.046096844296976,2.8922900250050914,4.504107672705809,3.6728480174767157,4.808514066812361,10.284331144957793,18.734043301435307,17.092669833404564,2.905110808476148,0.8799050479457106,1.0,0.0,channel_Bcc2,0.001,False,0.858759792265028,0.0,train_late,False
0.0,1.0000087136746287,0.0,0.0,0.0,0.0,0.0,0.0,1.0000087136746287,0.5000109807295382,0.49999961547938226,1.000008713663971,0.0,1.4483093792620116e-05,channel_Bcc2,0.01,True,5.476436106238858e-05,0.6220677814326716,train_late,False
0.46485811317946707,0.5953489022013086,1.7462256078782183,0.3882916483137007,0.5598754580551325,0.46157033855666313,0.6059146574915886,1.5287475103377808,2.6460001676106844,2.4187158522572623,0.4105429419652753,0.32383248469206877,1.0,0.0,channel_Bcc2,0.01,False,0.858759792265028,0.0,train_late,False
0.0,0.0,1.0004277226935543,0.0,0.0,0.0,0.0,0.0,1.0004277226935543,0.5009734654960902,0.5000005398423897,1.0004271456047162,0.0,0.0020385358099504233,channel_Bcc3,0.001,True,0.00045314459216661473,0.9411150925441879,train_late,False
3.421047569174705,4.166636617467012,10.761934653156533,2.65770460250594,4.149708645114726,3.355185140338589,4.409745130543907,9.42201377851303,16.98954394119217,15.114629063020471,2.9682745263795938,0.8930214715597458,1.0,0.0,channel_Bcc3,0.001,False,0.8419162240752623,0.0,train_late,False
0.0,0.0,0.9999743842811621,0.0,0.0,0.0,0.0,0.0,0.9999743842811621,0.499942681435504,0.4999999089041732,0.9999743764578792,0.0,0.0001815767576246551,channel_Bcc3,0.01,True,0.00045314459216661473,0.6276770102805477,train_late,False
0.4673688984828105,0.5948109198787547,1.7740911933863426,0.38662244526961775,0.5751505007639977,0.45852109072148917,0.6176895680878993,1.5561738207573341,2.685771257462906,2.431276794893984,0.3949308711643905,0.2777128519898312,1.0,0.0,channel_Bcc3,0.01,False,0.8419162240752623,0.0,train_late,False
