absolute_difference,channel,increment_mean,r_edge_left,r_edge_right,radial_cells,reference_increment_mean,reference_semantics,resolution,shell,shell_vector_cosine,shell_vector_relative_l2,source_snapshot,target_snapshot,reproduction_scope
8.88090345962933e-06,vel3,1.3230794371210663e-06,101.23606843406442,192.03331509030292,8,1.0203982896750396e-05,HIGHER_RES_SAMPLING_REFERENCE,64,7,0.9996585341452859,0.06770898371648693,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00014082601012853965,vel3,0.004757851326387565,1.1302164885137453,2.1511666951179094,12,0.004898677336516105,HIGHER_RES_SAMPLING_REFERENCE,96,0,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.187432618350849e-05,vel3,-4.756083087739979e-05,2.1511666951179094,4.094364395859927,12,3.431349530610869e-05,HIGHER_RES_SAMPLING_REFERENCE,96,1,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.3131438559780362e-05,vel3,-0.0004485547380713676,4.094364395859927,7.792896684450838,12,-0.0004254232995115872,HIGHER_RES_SAMPLING_REFERENCE,96,2,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0686618295964299e-05,vel3,-0.00022301199799547157,7.792896684450838,14.832397134933096,12,-0.00023369861629143586,HIGHER_RES_SAMPLING_REFERENCE,96,3,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1002141858056583e-06,vel3,-1.5818004436491045e-06,14.832397134933096,28.23083811791544,12,-3.6820146294547628e-06,HIGHER_RES_SAMPLING_REFERENCE,96,4,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.092886666407658e-07,vel3,-5.48535378966889e-07,28.23083811791544,53.73239494531252,12,2.607532876738769e-07,HIGHER_RES_SAMPLING_REFERENCE,96,5,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4205962550175e-05,vel3,-0.0001276445344275956,53.73239494531252,102.27008686386948,12,-0.0001418504969777706,HIGHER_RES_SAMPLING_REFERENCE,96,6,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.764146311551991e-06,vel3,6.3378321272274985e-06,102.27008686386948,194.6529775527125,12,1.4101978438779489e-05,HIGHER_RES_SAMPLING_REFERENCE,96,7,0.9998260962603642,0.03364281540444308,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,0.004816328325318864,1.1225854340129873,2.1402642060118655,16,0.004816328325318864,HIGHER_RES_SAMPLING_REFERENCE,128,0,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,2.7795278580100558e-05,2.1402642060118655,4.080518713983782,16,2.7795278580100558e-05,HIGHER_RES_SAMPLING_REFERENCE,128,1,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,-0.0004388700597660333,4.080518713983782,7.779709125817875,16,-0.0004388700597660333,HIGHER_RES_SAMPLING_REFERENCE,128,2,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,-0.00022307668566989847,7.779709125817875,14.832397134933096,16,-0.00022307668566989847,HIGHER_RES_SAMPLING_REFERENCE,128,3,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,-1.9499023267144366e-06,14.832397134933096,28.278692841905322,16,-1.9499023267144366e-06,HIGHER_RES_SAMPLING_REFERENCE,128,4,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,6.43514764614439e-07,28.278692841905322,53.91471530676722,16,6.43514764614439e-07,HIGHER_RES_SAMPLING_REFERENCE,128,5,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,-0.00013123715581539463,53.91471530676722,102.79104988552615,16,-0.00013123715581539463,HIGHER_RES_SAMPLING_REFERENCE,128,6,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,vel3,1.8942263405596904e-06,102.79104988552615,195.97617972105846,16,1.8942263405596904e-06,HIGHER_RES_SAMPLING_REFERENCE,128,7,0.9999999999999999,0.0,50,51,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.09134918363452e-05,Bcc1,-2.833279046399184e-05,1.1456345721309733,2.1731385678184307,8,3.258070137235336e-05,HIGHER_RES_SAMPLING_REFERENCE,64,0,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.9998654884622056e-05,Bcc1,-1.4136069202308477e-05,2.1731385678184307,4.122196859122056,8,1.586258568231358e-05,HIGHER_RES_SAMPLING_REFERENCE,64,1,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.625056094807121e-05,Bcc1,-1.2987939925324099e-05,4.122196859122056,7.819338903185626,8,1.3262621022747112e-05,HIGHER_RES_SAMPLING_REFERENCE,64,2,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.620713566869881e-05,Bcc1,-1.3202862440664376e-05,7.819338903185626,14.832397134933096,8,1.3004273228034435e-05,HIGHER_RES_SAMPLING_REFERENCE,64,3,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.2889011927308403e-05,Bcc1,-6.409629926817928e-06,14.832397134933096,28.135371479901284,8,6.4793820004904745e-06,HIGHER_RES_SAMPLING_REFERENCE,64,4,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.122275247540273e-06,Bcc1,-9.006245131892854e-07,28.135371479901284,53.36960176502269,8,1.2216507343509875e-06,HIGHER_RES_SAMPLING_REFERENCE,64,5,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.67156912486999e-07,Bcc1,-2.3015644523560752e-07,53.36960176502269,101.23606843406442,8,2.3700046725139146e-07,HIGHER_RES_SAMPLING_REFERENCE,64,6,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.5504531919740003e-07,Bcc1,-1.1200914961859154e-07,101.23606843406442,192.03331509030292,8,1.430361695788085e-07,HIGHER_RES_SAMPLING_REFERENCE,64,7,-0.9982965586780268,1.9021816521290955,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.232419014779562e-05,Bcc1,-2.0428279017155376e-05,1.1302164885137453,2.1511666951179094,12,2.189591113064024e-05,HIGHER_RES_SAMPLING_REFERENCE,96,0,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.087972160588244e-05,Bcc1,-1.0036359543408724e-05,2.1511666951179094,4.094364395859927,12,1.0843362062473716e-05,HIGHER_RES_SAMPLING_REFERENCE,96,1,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.2766202972771782e-05,Bcc1,-6.256063906983366e-06,4.094364395859927,7.792896684450838,12,6.510139065788415e-06,HIGHER_RES_SAMPLING_REFERENCE,96,2,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.459768688725624e-06,Bcc1,-3.738465501349445e-06,7.792896684450838,14.832397134933096,12,3.7213031873761793e-06,HIGHER_RES_SAMPLING_REFERENCE,96,3,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.0631950009192996e-06,Bcc1,-2.805295061399967e-06,14.832397134933096,28.23083811791544,12,3.257899939519333e-06,HIGHER_RES_SAMPLING_REFERENCE,96,4,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.9627014115434307e-06,Bcc1,-1.7549196112430241e-06,28.23083811791544,53.73239494531252,12,1.2077818003004065e-06,HIGHER_RES_SAMPLING_REFERENCE,96,5,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4865745378711136e-07,Bcc1,-7.92190794608995e-08,53.73239494531252,102.27008686386948,12,6.943837432621185e-08,HIGHER_RES_SAMPLING_REFERENCE,96,6,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.498802899141104e-08,Bcc1,-5.575059654462901e-08,102.27008686386948,194.6529775527125,12,-1.0762567553217966e-08,HIGHER_RES_SAMPLING_REFERENCE,96,7,-0.9995170977929024,1.9351519963208996,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-1.4927309166523628e-08,1.1225854340129873,2.1402642060118655,16,-1.4927309166523628e-08,HIGHER_RES_SAMPLING_REFERENCE,128,0,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-1.0957375451425833e-08,2.1402642060118655,4.080518713983782,16,-1.0957375451425833e-08,HIGHER_RES_SAMPLING_REFERENCE,128,1,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-2.533992127240481e-09,4.080518713983782,7.779709125817875,16,-2.533992127240481e-09,HIGHER_RES_SAMPLING_REFERENCE,128,2,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,6.309379685376371e-10,7.779709125817875,14.832397134933096,16,6.309379685376371e-10,HIGHER_RES_SAMPLING_REFERENCE,128,3,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,2.2699769841594275e-10,14.832397134933096,28.278692841905322,16,2.2699769841594275e-10,HIGHER_RES_SAMPLING_REFERENCE,128,4,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-3.069674076039419e-07,28.278692841905322,53.91471530676722,16,-3.069674076039419e-07,HIGHER_RES_SAMPLING_REFERENCE,128,5,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-2.925991345881229e-07,53.91471530676722,102.79104988552615,16,-2.925991345881229e-07,HIGHER_RES_SAMPLING_REFERENCE,128,6,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc1,-5.557019429856813e-08,102.79104988552615,195.97617972105846,16,-5.557019429856813e-08,HIGHER_RES_SAMPLING_REFERENCE,128,7,1.0,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.187456328379028e-05,Bcc2,-7.516594112466635e-06,1.1456345721309733,2.1731385678184307,8,7.435796917132365e-05,HIGHER_RES_SAMPLING_REFERENCE,64,0,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.9639301216400895e-06,Bcc2,-0.00029675976731768916,2.1731385678184307,4.122196859122056,8,-0.00029479583719604907,HIGHER_RES_SAMPLING_REFERENCE,64,1,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.502028053437023e-06,Bcc2,-0.0002430217493530895,4.122196859122056,7.819338903185626,8,-0.00024652377740652653,HIGHER_RES_SAMPLING_REFERENCE,64,2,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.6143093591345377e-06,Bcc2,-0.00011580932097049468,7.819338903185626,14.832397134933096,8,-0.00011942363032962922,HIGHER_RES_SAMPLING_REFERENCE,64,3,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1022398632788986e-06,Bcc2,4.8445362202387265e-06,14.832397134933096,28.135371479901284,8,2.742296356959828e-06,HIGHER_RES_SAMPLING_REFERENCE,64,4,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.339880467255964e-08,Bcc2,9.815140724466626e-07,28.135371479901284,53.36960176502269,8,1.0649128771192222e-06,HIGHER_RES_SAMPLING_REFERENCE,64,5,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.400049578527407e-08,Bcc2,2.0502368779947268e-07,53.36960176502269,101.23606843406442,8,2.1902418358474675e-07,HIGHER_RES_SAMPLING_REFERENCE,64,6,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.00353013491505e-10,Bcc2,-4.421132414052058e-09,101.23606843406442,192.03331509030292,8,-3.620779400560553e-09,HIGHER_RES_SAMPLING_REFERENCE,64,7,0.9796804177172995,0.20056524839118356,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1491312703500228e-05,Bcc2,3.163006452975868e-05,1.1302164885137453,2.1511666951179094,12,4.312137723325891e-05,HIGHER_RES_SAMPLING_REFERENCE,96,0,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.159486174546673e-06,Bcc2,-0.00029660616927922403,2.1511666951179094,4.094364395859927,12,-0.00029544668310467736,HIGHER_RES_SAMPLING_REFERENCE,96,1,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.150987337998578e-06,Bcc2,-0.00024272018762987128,4.094364395859927,7.792896684450838,12,-0.00024387117496786986,HIGHER_RES_SAMPLING_REFERENCE,96,2,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.431132661908511e-06,Bcc2,-0.00011576983821217881,7.792896684450838,14.832397134933096,12,-0.00011720097087408732,HIGHER_RES_SAMPLING_REFERENCE,96,3,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0954635404676666e-06,Bcc2,4.9443669138208674e-06,14.832397134933096,28.23083811791544,12,3.848903373353201e-06,HIGHER_RES_SAMPLING_REFERENCE,96,4,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.241673145998469e-08,Bcc2,9.367162309196656e-07,28.23083811791544,53.73239494531252,12,1.0091329623796503e-06,HIGHER_RES_SAMPLING_REFERENCE,96,5,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.9471250013273704e-08,Bcc2,1.9695692671105018e-07,53.73239494531252,102.27008686386948,12,2.1642817672432388e-07,HIGHER_RES_SAMPLING_REFERENCE,96,6,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.642777067564454e-11,Bcc2,-3.153749029686318e-09,102.27008686386948,194.6529775527125,12,-3.0773212590106735e-09,HIGHER_RES_SAMPLING_REFERENCE,96,7,0.9995790733171668,0.029150106904711006,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,2.6568592476738928e-05,1.1225854340129873,2.1402642060118655,16,2.6568592476738928e-05,HIGHER_RES_SAMPLING_REFERENCE,128,0,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,-0.0002961782629743448,2.1402642060118655,4.080518713983782,16,-0.0002961782629743448,HIGHER_RES_SAMPLING_REFERENCE,128,1,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,-0.0002425166865740458,4.080518713983782,7.779709125817875,16,-0.0002425166865740458,HIGHER_RES_SAMPLING_REFERENCE,128,2,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,-0.00011611969509899012,7.779709125817875,14.832397134933096,16,-0.00011611969509899012,HIGHER_RES_SAMPLING_REFERENCE,128,3,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,4.626580450001194e-06,14.832397134933096,28.278692841905322,16,4.626580450001194e-06,HIGHER_RES_SAMPLING_REFERENCE,128,4,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,9.803950656985194e-07,28.278692841905322,53.91471530676722,16,9.803950656985194e-07,HIGHER_RES_SAMPLING_REFERENCE,128,5,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,2.120175687972715e-07,53.91471530676722,102.79104988552615,16,2.120175687972715e-07,HIGHER_RES_SAMPLING_REFERENCE,128,6,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc2,-2.9048681202192633e-09,102.79104988552615,195.97617972105846,16,-2.9048681202192633e-09,HIGHER_RES_SAMPLING_REFERENCE,128,7,1.0000000000000002,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00011877421317763037,Bcc3,5.392459129893723e-05,1.1456345721309733,2.1731385678184307,8,-6.484962187869314e-05,HIGHER_RES_SAMPLING_REFERENCE,64,0,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1327287399675043e-05,Bcc3,9.891182180199465e-06,2.1731385678184307,4.122196859122056,8,-1.1436105219475579e-05,HIGHER_RES_SAMPLING_REFERENCE,64,1,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.875948444836963e-06,Bcc3,1.3183755232237804e-06,4.122196859122056,7.819338903185626,8,-2.5575729216131826e-06,HIGHER_RES_SAMPLING_REFERENCE,64,2,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.004613164883876e-06,Bcc3,3.0821224944882486e-06,7.819338903185626,14.832397134933096,8,-2.9224906703956277e-06,HIGHER_RES_SAMPLING_REFERENCE,64,3,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.4113079818875606e-06,Bcc3,2.1764289035485287e-06,14.832397134933096,28.135371479901284,8,-2.234879078339032e-06,HIGHER_RES_SAMPLING_REFERENCE,64,4,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.2909742768995366e-06,Bcc3,6.444436212976312e-07,28.135371479901284,53.36960176502269,8,-6.465306556019054e-07,HIGHER_RES_SAMPLING_REFERENCE,64,5,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1465855596595335e-07,Bcc3,1.0337674743988133e-07,53.36960176502269,101.23606843406442,8,-1.1128180852607202e-07,HIGHER_RES_SAMPLING_REFERENCE,64,6,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.783140819471793e-08,Bcc3,1.8378220071159964e-08,101.23606843406442,192.03331509030292,8,-1.945318812355797e-08,HIGHER_RES_SAMPLING_REFERENCE,64,7,-0.9997797404604394,1.8327602138053682,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.382351815372642e-05,Bcc3,1.1922247863451588e-05,1.1302164885137453,2.1511666951179094,12,-2.1901270290274828e-05,HIGHER_RES_SAMPLING_REFERENCE,96,0,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.5109474617313333e-05,Bcc3,7.305761830299094e-06,2.1511666951179094,4.094364395859927,12,-7.80371278701424e-06,HIGHER_RES_SAMPLING_REFERENCE,96,1,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.76991338349136e-06,Bcc3,3.2724722089187233e-06,4.094364395859927,7.792896684450838,12,-3.4974411745726364e-06,HIGHER_RES_SAMPLING_REFERENCE,96,2,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.6078447857394264e-06,Bcc3,1.7675416703117403e-06,7.792896684450838,14.832397134933096,12,-1.840303115427686e-06,HIGHER_RES_SAMPLING_REFERENCE,96,3,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4770835591564931e-06,Bcc3,7.343995169884704e-07,14.832397134933096,28.23083811791544,12,-7.426840421680228e-07,HIGHER_RES_SAMPLING_REFERENCE,96,4,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.096335316200433e-07,Bcc3,2.588379745584642e-07,28.23083811791544,53.73239494531252,12,-2.507955570615791e-07,HIGHER_RES_SAMPLING_REFERENCE,96,5,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.923513647448706e-09,Bcc3,3.183708040762818e-08,53.73239494531252,102.27008686386948,12,2.2913566760179476e-08,HIGHER_RES_SAMPLING_REFERENCE,96,6,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.453869026918e-10,Bcc3,4.2904249561901545e-09,102.27008686386948,194.6529775527125,12,5.2358118588819545e-09,HIGHER_RES_SAMPLING_REFERENCE,96,7,-0.9752050179981653,1.604604050023699,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,8.287236141768517e-08,1.1225854340129873,2.1402642060118655,16,8.287236141768517e-08,HIGHER_RES_SAMPLING_REFERENCE,128,0,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,4.016503846182573e-08,2.1402642060118655,4.080518713983782,16,4.016503846182573e-08,HIGHER_RES_SAMPLING_REFERENCE,128,1,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,7.129498123814582e-09,4.080518713983782,7.779709125817875,16,7.129498123814582e-09,HIGHER_RES_SAMPLING_REFERENCE,128,2,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,-3.7703831827495815e-09,7.779709125817875,14.832397134933096,16,-3.7703831827495815e-09,HIGHER_RES_SAMPLING_REFERENCE,128,3,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,-9.085362204317576e-10,14.832397134933096,28.278692841905322,16,-9.085362204317576e-10,HIGHER_RES_SAMPLING_REFERENCE,128,4,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,8.168817058293873e-08,28.278692841905322,53.91471530676722,16,8.168817058293873e-08,HIGHER_RES_SAMPLING_REFERENCE,128,5,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,7.678993210081403e-08,53.91471530676722,102.79104988552615,16,7.678993210081403e-08,HIGHER_RES_SAMPLING_REFERENCE,128,6,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,Bcc3,1.680160510718375e-08,102.79104988552615,195.97617972105846,16,1.680160510718375e-08,HIGHER_RES_SAMPLING_REFERENCE,128,7,0.9999999999999999,0.0,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.743781059663888e-07,rho,4.762461969676224e-06,1.1456345721309733,2.1731385678184307,8,4.188083863709835e-06,HIGHER_RES_SAMPLING_REFERENCE,64,0,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.8646348465267693e-07,rho,1.2106664776467824e-05,2.1731385678184307,4.122196859122056,8,1.1920201291815147e-05,HIGHER_RES_SAMPLING_REFERENCE,64,1,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.4350894512490413e-07,rho,3.0697097130882867e-06,4.122196859122056,7.819338903185626,8,3.513218658213191e-06,HIGHER_RES_SAMPLING_REFERENCE,64,2,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.6241515061495875e-08,rho,6.36801256170827e-08,7.819338903185626,14.832397134933096,8,1.743861055558682e-08,HIGHER_RES_SAMPLING_REFERENCE,64,3,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00025864913734552353,rho,0.003958609387743728,14.832397134933096,28.135371479901284,8,0.0036999602503982043,HIGHER_RES_SAMPLING_REFERENCE,64,4,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.5306021386571906e-05,rho,0.0012153224631112347,28.135371479901284,53.36960176502269,8,0.0012506284844978066,HIGHER_RES_SAMPLING_REFERENCE,64,5,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.751142733654511e-07,rho,-0.00048203619667674946,53.36960176502269,101.23606843406442,8,-0.000481661082403384,HIGHER_RES_SAMPLING_REFERENCE,64,6,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3081166566619729e-09,rho,7.350919721438309e-05,101.23606843406442,192.03331509030292,8,7.350788909772643e-05,HIGHER_RES_SAMPLING_REFERENCE,64,7,0.9995876330075939,0.06632502859823144,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.127291370217999e-07,rho,4.756016483885038e-06,1.1302164885137453,2.1511666951179094,12,4.543287346863238e-06,HIGHER_RES_SAMPLING_REFERENCE,96,0,0.9996343265774872,0.09697154178045711,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.53819739976576e-08,rho,1.1993822700636278e-05,2.1511666951179094,4.094364395859927,12,1.194844072663862e-05,HIGHER_RES_SAMPLING_REFERENCE,96,1,0.9996343265774872,0.09697154178045711,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4039157379017903e-07,rho,3.0612291236888333e-06,4.094364395859927,7.792896684450838,12,3.2016206974790124e-06,HIGHER_RES_SAMPLING_REFERENCE,96,2,0.9996343265774872,0.09697154178045711,75,76,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
