record_type,split,channel,stage,scope,index,shell,gamma_mode,paper_canonical,metric,value
snapshot_clamp,train,Bcc3,,,48,,,True,hit_count,50944
snapshot_clamp,train,Bcc3,,,49,,,True,snapshot_index,49
snapshot_clamp,train,Bcc3,,,49,,,True,time,490.00177706087743
snapshot_clamp,train,Bcc3,,,49,,,True,positive_fraction,0.09716796875
snapshot_clamp,train,Bcc3,,,49,,,True,negative_fraction,0.09619140625
snapshot_clamp,train,Bcc3,,,49,,,True,total_fraction,0.193359375
snapshot_clamp,train,Bcc3,,,49,,,True,hit_count,50688
snapshot_clamp,train,Bcc3,,,50,,,True,snapshot_index,50
snapshot_clamp,train,Bcc3,,,50,,,True,time,500.00064099873885
snapshot_clamp,train,Bcc3,,,50,,,True,positive_fraction,0.09912109375
snapshot_clamp,train,Bcc3,,,50,,,True,negative_fraction,0.09814453125
snapshot_clamp,train,Bcc3,,,50,,,True,total_fraction,0.197265625
snapshot_clamp,train,Bcc3,,,50,,,True,hit_count,51712
snapshot_clamp,train,Bcc3,,,51,,,True,snapshot_index,51
snapshot_clamp,train,Bcc3,,,51,,,True,time,510.0013000647758
snapshot_clamp,train,Bcc3,,,51,,,True,positive_fraction,0.098388671875
snapshot_clamp,train,Bcc3,,,51,,,True,negative_fraction,0.097412109375
snapshot_clamp,train,Bcc3,,,51,,,True,total_fraction,0.19580078125
snapshot_clamp,train,Bcc3,,,51,,,True,hit_count,51328
snapshot_clamp,train,Bcc3,,,52,,,True,snapshot_index,52
snapshot_clamp,train,Bcc3,,,52,,,True,time,520.0001640026372
snapshot_clamp,train,Bcc3,,,52,,,True,positive_fraction,0.099609375
snapshot_clamp,train,Bcc3,,,52,,,True,negative_fraction,0.098876953125
snapshot_clamp,train,Bcc3,,,52,,,True,total_fraction,0.198486328125
snapshot_clamp,train,Bcc3,,,52,,,True,hit_count,52032
snapshot_clamp,train,Bcc3,,,53,,,True,snapshot_index,53
snapshot_clamp,train,Bcc3,,,53,,,True,time,530.0008230686742
snapshot_clamp,train,Bcc3,,,53,,,True,positive_fraction,0.10400390625
snapshot_clamp,train,Bcc3,,,53,,,True,negative_fraction,0.10302734375
snapshot_clamp,train,Bcc3,,,53,,,True,total_fraction,0.20703125
snapshot_clamp,train,Bcc3,,,53,,,True,hit_count,54272
snapshot_clamp,train,Bcc3,,,54,,,True,snapshot_index,54
snapshot_clamp,train,Bcc3,,,54,,,True,time,540.0014821347112
snapshot_clamp,train,Bcc3,,,54,,,True,positive_fraction,0.10693359375
snapshot_clamp,train,Bcc3,,,54,,,True,negative_fraction,0.10595703125
snapshot_clamp,train,Bcc3,,,54,,,True,total_fraction,0.212890625
snapshot_clamp,train,Bcc3,,,54,,,True,hit_count,55808
snapshot_clamp,train,Bcc3,,,55,,,True,snapshot_index,55
snapshot_clamp,train,Bcc3,,,55,,,True,time,550.0003460725726
snapshot_clamp,train,Bcc3,,,55,,,True,positive_fraction,0.108642578125
snapshot_clamp,train,Bcc3,,,55,,,True,negative_fraction,0.10791015625
snapshot_clamp,train,Bcc3,,,55,,,True,total_fraction,0.216552734375
snapshot_clamp,train,Bcc3,,,55,,,True,hit_count,56768
snapshot_clamp,train,Bcc3,,,56,,,True,snapshot_index,56
snapshot_clamp,train,Bcc3,,,56,,,True,time,560.0010051386096
snapshot_clamp,train,Bcc3,,,56,,,True,positive_fraction,0.111328125
snapshot_clamp,train,Bcc3,,,56,,,True,negative_fraction,0.110107421875
snapshot_clamp,train,Bcc3,,,56,,,True,total_fraction,0.221435546875
snapshot_clamp,train,Bcc3,,,56,,,True,hit_count,58048
snapshot_clamp,train,Bcc3,,,57,,,True,snapshot_index,57
snapshot_clamp,train,Bcc3,,,57,,,True,time,570.0016642046465
snapshot_clamp,train,Bcc3,,,57,,,True,positive_fraction,0.11279296875
snapshot_clamp,train,Bcc3,,,57,,,True,negative_fraction,0.11181640625
snapshot_clamp,train,Bcc3,,,57,,,True,total_fraction,0.224609375
snapshot_clamp,train,Bcc3,,,57,,,True,hit_count,58880
snapshot_clamp,train,Bcc3,,,58,,,True,snapshot_index,58
snapshot_clamp,train,Bcc3,,,58,,,True,time,580.000528142508
snapshot_clamp,train,Bcc3,,,58,,,True,positive_fraction,0.1142578125
snapshot_clamp,train,Bcc3,,,58,,,True,negative_fraction,0.11279296875
snapshot_clamp,train,Bcc3,,,58,,,True,total_fraction,0.22705078125
snapshot_clamp,train,Bcc3,,,58,,,True,hit_count,59520
snapshot_clamp,train,Bcc3,,,59,,,True,snapshot_index,59
snapshot_clamp,train,Bcc3,,,59,,,True,time,590.0011872085449
snapshot_clamp,train,Bcc3,,,59,,,True,positive_fraction,0.115234375
snapshot_clamp,train,Bcc3,,,59,,,True,negative_fraction,0.114013671875
snapshot_clamp,train,Bcc3,,,59,,,True,total_fraction,0.229248046875
snapshot_clamp,train,Bcc3,,,59,,,True,hit_count,60096
snapshot_clamp,train,Bcc3,,,60,,,True,snapshot_index,60
snapshot_clamp,train,Bcc3,,,60,,,True,time,600.0000511464063
snapshot_clamp,train,Bcc3,,,60,,,True,positive_fraction,0.115234375
snapshot_clamp,train,Bcc3,,,60,,,True,negative_fraction,0.114013671875
snapshot_clamp,train,Bcc3,,,60,,,True,total_fraction,0.229248046875
snapshot_clamp,train,Bcc3,,,60,,,True,hit_count,60096
snapshot_clamp,train,Bcc3,,,61,,,True,snapshot_index,61
snapshot_clamp,train,Bcc3,,,61,,,True,time,610.0007102124433
snapshot_clamp,train,Bcc3,,,61,,,True,positive_fraction,0.11669921875
snapshot_clamp,train,Bcc3,,,61,,,True,negative_fraction,0.11572265625
snapshot_clamp,train,Bcc3,,,61,,,True,total_fraction,0.232421875
snapshot_clamp,train,Bcc3,,,61,,,True,hit_count,60928
snapshot_clamp,train,Bcc3,,,62,,,True,snapshot_index,62
snapshot_clamp,train,Bcc3,,,62,,,True,time,620.0013692784803
snapshot_clamp,train,Bcc3,,,62,,,True,positive_fraction,0.1171875
snapshot_clamp,train,Bcc3,,,62,,,True,negative_fraction,0.1162109375
snapshot_clamp,train,Bcc3,,,62,,,True,total_fraction,0.2333984375
snapshot_clamp,train,Bcc3,,,62,,,True,hit_count,61184
snapshot_clamp,train,Bcc3,,,63,,,True,snapshot_index,63
snapshot_clamp,train,Bcc3,,,63,,,True,time,630.0002332163417
snapshot_clamp,train,Bcc3,,,63,,,True,positive_fraction,0.1171875
snapshot_clamp,train,Bcc3,,,63,,,True,negative_fraction,0.1162109375
snapshot_clamp,train,Bcc3,,,63,,,True,total_fraction,0.2333984375
snapshot_clamp,train,Bcc3,,,63,,,True,hit_count,61184
snapshot_clamp,train,Bcc3,,,64,,,True,snapshot_index,64
snapshot_clamp,train,Bcc3,,,64,,,True,time,640.0008922823787
snapshot_clamp,train,Bcc3,,,64,,,True,positive_fraction,0.11767578125
snapshot_clamp,train,Bcc3,,,64,,,True,negative_fraction,0.1162109375
snapshot_clamp,train,Bcc3,,,64,,,True,total_fraction,0.23388671875
snapshot_clamp,train,Bcc3,,,64,,,True,hit_count,61312
snapshot_clamp,train,Bcc3,,,65,,,True,snapshot_index,65
snapshot_clamp,train,Bcc3,,,65,,,True,time,650.0015513484157
snapshot_clamp,train,Bcc3,,,65,,,True,positive_fraction,0.119384765625
snapshot_clamp,train,Bcc3,,,65,,,True,negative_fraction,0.118408203125
snapshot_clamp,train,Bcc3,,,65,,,True,total_fraction,0.23779296875
snapshot_clamp,train,Bcc3,,,65,,,True,hit_count,62336
snapshot_clamp,train,Bcc3,,,66,,,True,snapshot_index,66
snapshot_clamp,train,Bcc3,,,66,,,True,time,660.0004152862771
snapshot_clamp,train,Bcc3,,,66,,,True,positive_fraction,0.121826171875
snapshot_clamp,train,Bcc3,,,66,,,True,negative_fraction,0.12060546875
snapshot_clamp,train,Bcc3,,,66,,,True,total_fraction,0.242431640625
snapshot_clamp,train,Bcc3,,,66,,,True,hit_count,63552
snapshot_clamp,train,Bcc3,,,67,,,True,snapshot_index,67
snapshot_clamp,train,Bcc3,,,67,,,True,time,670.001074352314
snapshot_clamp,train,Bcc3,,,67,,,True,positive_fraction,0.1240234375
snapshot_clamp,train,Bcc3,,,67,,,True,negative_fraction,0.122314453125
snapshot_clamp,train,Bcc3,,,67,,,True,total_fraction,0.246337890625
snapshot_clamp,train,Bcc3,,,67,,,True,hit_count,64576
snapshot_clamp,train,Bcc3,,,68,,,True,snapshot_index,68
snapshot_clamp,train,Bcc3,,,68,,,True,time,680.001733418351
snapshot_clamp,train,Bcc3,,,68,,,True,positive_fraction,0.12646484375
snapshot_clamp,train,Bcc3,,,68,,,True,negative_fraction,0.124755859375
snapshot_clamp,train,Bcc3,,,68,,,True,total_fraction,0.251220703125
snapshot_clamp,train,Bcc3,,,68,,,True,hit_count,65856
snapshot_clamp,train,Bcc3,,,69,,,True,snapshot_index,69
snapshot_clamp,train,Bcc3,,,69,,,True,time,690.0005973562124
snapshot_clamp,train,Bcc3,,,69,,,True,positive_fraction,0.128662109375
snapshot_clamp,train,Bcc3,,,69,,,True,negative_fraction,0.12744140625
snapshot_clamp,train,Bcc3,,,69,,,True,total_fraction,0.256103515625
snapshot_clamp,train,Bcc3,,,69,,,True,hit_count,67136
snapshot_clamp,train,Bcc3,,,70,,,True,snapshot_index,70
snapshot_clamp,train,Bcc3,,,70,,,True,time,700.0012564222494
snapshot_clamp,train,Bcc3,,,70,,,True,positive_fraction,0.1318359375
snapshot_clamp,train,Bcc3,,,70,,,True,negative_fraction,0.1298828125
snapshot_clamp,train,Bcc3,,,70,,,True,total_fraction,0.26171875
snapshot_clamp,train,Bcc3,,,70,,,True,hit_count,68608
snapshot_clamp,train,Bcc3,,,71,,,True,snapshot_index,71
snapshot_clamp,train,Bcc3,,,71,,,True,time,710.0001203601108
snapshot_clamp,train,Bcc3,,,71,,,True,positive_fraction,0.134765625
snapshot_clamp,train,Bcc3,,,71,,,True,negative_fraction,0.1328125
snapshot_clamp,train,Bcc3,,,71,,,True,total_fraction,0.267578125
snapshot_clamp,train,Bcc3,,,71,,,True,hit_count,70144
snapshot_clamp,train,Bcc3,,,72,,,True,snapshot_index,72
snapshot_clamp,train,Bcc3,,,72,,,True,time,720.0007794261478
snapshot_clamp,train,Bcc3,,,72,,,True,positive_fraction,0.136962890625
snapshot_clamp,train,Bcc3,,,72,,,True,negative_fraction,0.135009765625
snapshot_clamp,train,Bcc3,,,72,,,True,total_fraction,0.27197265625
snapshot_clamp,train,Bcc3,,,72,,,True,hit_count,71296
snapshot_clamp,train,Bcc3,,,73,,,True,snapshot_index,73
snapshot_clamp,train,Bcc3,,,73,,,True,time,730.0014384921848
snapshot_clamp,train,Bcc3,,,73,,,True,positive_fraction,0.139404296875
snapshot_clamp,train,Bcc3,,,73,,,True,negative_fraction,0.13818359375
snapshot_clamp,train,Bcc3,,,73,,,True,total_fraction,0.277587890625
snapshot_clamp,train,Bcc3,,,73,,,True,hit_count,72768
snapshot_clamp,train,Bcc3,,,74,,,True,snapshot_index,74
snapshot_clamp,train,Bcc3,,,74,,,True,time,740.0003024300462
snapshot_clamp,train,Bcc3,,,74,,,True,positive_fraction,0.142822265625
snapshot_clamp,train,Bcc3,,,74,,,True,negative_fraction,0.14111328125
snapshot_clamp,train,Bcc3,,,74,,,True,total_fraction,0.283935546875
snapshot_clamp,train,Bcc3,,,74,,,True,hit_count,74432
snapshot_clamp,train,Bcc3,,,75,,,True,snapshot_index,75
snapshot_clamp,train,Bcc3,,,75,,,True,time,750.0009614960832
snapshot_clamp,train,Bcc3,,,75,,,True,positive_fraction,0.146240234375
snapshot_clamp,train,Bcc3,,,75,,,True,negative_fraction,0.145751953125
snapshot_clamp,train,Bcc3,,,75,,,True,total_fraction,0.2919921875
snapshot_clamp,train,Bcc3,,,75,,,True,hit_count,76544
snapshot_clamp,train,Bcc3,,,76,,,True,snapshot_index,76
snapshot_clamp,train,Bcc3,,,76,,,True,time,760.0016205621201
snapshot_clamp,train,Bcc3,,,76,,,True,positive_fraction,0.150390625
snapshot_clamp,train,Bcc3,,,76,,,True,negative_fraction,0.1494140625
snapshot_clamp,train,Bcc3,,,76,,,True,total_fraction,0.2998046875
snapshot_clamp,train,Bcc3,,,76,,,True,hit_count,78592
snapshot_clamp,train,Bcc3,,,77,,,True,snapshot_index,77
snapshot_clamp,train,Bcc3,,,77,,,True,time,770.0004844999816
snapshot_clamp,train,Bcc3,,,77,,,True,positive_fraction,0.15283203125
snapshot_clamp,train,Bcc3,,,77,,,True,negative_fraction,0.15185546875
snapshot_clamp,train,Bcc3,,,77,,,True,total_fraction,0.3046875
snapshot_clamp,train,Bcc3,,,77,,,True,hit_count,79872
snapshot_clamp,train,Bcc3,,,78,,,True,snapshot_index,78
snapshot_clamp,train,Bcc3,,,78,,,True,time,780.0011435660185
snapshot_clamp,train,Bcc3,,,78,,,True,positive_fraction,0.155517578125
snapshot_clamp,train,Bcc3,,,78,,,True,negative_fraction,0.15234375
snapshot_clamp,train,Bcc3,,,78,,,True,total_fraction,0.307861328125
snapshot_clamp,train,Bcc3,,,78,,,True,hit_count,80704
snapshot_clamp,train,Bcc3,,,79,,,True,snapshot_index,79
snapshot_clamp,train,Bcc3,,,79,,,True,time,790.0000075038799
snapshot_clamp,train,Bcc3,,,79,,,True,positive_fraction,0.15665817260742188
snapshot_clamp,train,Bcc3,,,79,,,True,negative_fraction,0.154296875
snapshot_clamp,train,Bcc3,,,79,,,True,total_fraction,0.3109550476074219
snapshot_clamp,train,Bcc3,,,79,,,True,hit_count,81515
snapshot_clamp,train,Bcc3,,,80,,,True,snapshot_index,80
snapshot_clamp,train,Bcc3,,,80,,,True,time,800.0006665699169
snapshot_clamp,train,Bcc3,,,80,,,True,positive_fraction,0.157440185546875
snapshot_clamp,train,Bcc3,,,80,,,True,negative_fraction,0.155029296875
snapshot_clamp,train,Bcc3,,,80,,,True,total_fraction,0.312469482421875
snapshot_clamp,train,Bcc3,,,80,,,True,hit_count,81912
snapshot_clamp,train,Bcc3,,,81,,,True,snapshot_index,81
snapshot_clamp,train,Bcc3,,,81,,,True,time,810.0013256359539
snapshot_clamp,train,Bcc3,,,81,,,True,positive_fraction,0.1572265625
snapshot_clamp,train,Bcc3,,,81,,,True,negative_fraction,0.15380859375
snapshot_clamp,train,Bcc3,,,81,,,True,total_fraction,0.31103515625
snapshot_clamp,train,Bcc3,,,81,,,True,hit_count,81536
snapshot_clamp,train,Bcc3,,,82,,,True,snapshot_index,82
snapshot_clamp,train,Bcc3,,,82,,,True,time,820.0001895738153
snapshot_clamp,train,Bcc3,,,82,,,True,positive_fraction,0.15673828125
snapshot_clamp,train,Bcc3,,,82,,,True,negative_fraction,0.153076171875
snapshot_clamp,train,Bcc3,,,82,,,True,total_fraction,0.309814453125
snapshot_clamp,train,Bcc3,,,82,,,True,hit_count,81216
snapshot_clamp,train,Bcc3,,,83,,,True,snapshot_index,83
snapshot_clamp,train,Bcc3,,,83,,,True,time,830.0008486398523
snapshot_clamp,train,Bcc3,,,83,,,True,positive_fraction,0.156005859375
snapshot_clamp,train,Bcc3,,,83,,,True,negative_fraction,0.1533203125
snapshot_clamp,train,Bcc3,,,83,,,True,total_fraction,0.309326171875
snapshot_clamp,train,Bcc3,,,83,,,True,hit_count,81088
snapshot_clamp,train,Bcc3,,,84,,,True,snapshot_index,84
snapshot_clamp,train,Bcc3,,,84,,,True,time,840.0015077058893
snapshot_clamp,train,Bcc3,,,84,,,True,positive_fraction,0.15576171875
snapshot_clamp,train,Bcc3,,,84,,,True,negative_fraction,0.152099609375
snapshot_clamp,train,Bcc3,,,84,,,True,total_fraction,0.307861328125
snapshot_clamp,train,Bcc3,,,84,,,True,hit_count,80704
snapshot_clamp,train,Bcc3,,,85,,,True,snapshot_index,85
snapshot_clamp,train,Bcc3,,,85,,,True,time,850.0003716437507
snapshot_clamp,train,Bcc3,,,85,,,True,positive_fraction,0.158203125
snapshot_clamp,train,Bcc3,,,85,,,True,negative_fraction,0.15478515625
snapshot_clamp,train,Bcc3,,,85,,,True,total_fraction,0.31298828125
snapshot_clamp,train,Bcc3,,,85,,,True,hit_count,82048
snapshot_clamp,train,Bcc3,,,86,,,True,snapshot_index,86
snapshot_clamp,train,Bcc3,,,86,,,True,time,860.0010307097876
snapshot_clamp,train,Bcc3,,,86,,,True,positive_fraction,0.16162109375
snapshot_clamp,train,Bcc3,,,86,,,True,negative_fraction,0.1572265625
snapshot_clamp,train,Bcc3,,,86,,,True,total_fraction,0.31884765625
snapshot_clamp,train,Bcc3,,,86,,,True,hit_count,83584
snapshot_clamp,train,Bcc3,,,87,,,True,snapshot_index,87
snapshot_clamp,train,Bcc3,,,87,,,True,time,870.0016897758246
snapshot_clamp,train,Bcc3,,,87,,,True,positive_fraction,0.164306640625
snapshot_clamp,train,Bcc3,,,87,,,True,negative_fraction,0.16162109375
snapshot_clamp,train,Bcc3,,,87,,,True,total_fraction,0.325927734375
snapshot_clamp,train,Bcc3,,,87,,,True,hit_count,85440
snapshot_clamp,train,Bcc3,,,88,,,True,snapshot_index,88
snapshot_clamp,train,Bcc3,,,88,,,True,time,880.000553713686
snapshot_clamp,train,Bcc3,,,88,,,True,positive_fraction,0.171630859375
snapshot_clamp,train,Bcc3,,,88,,,True,negative_fraction,0.167236328125
snapshot_clamp,train,Bcc3,,,88,,,True,total_fraction,0.3388671875
snapshot_clamp,train,Bcc3,,,88,,,True,hit_count,88832
snapshot_clamp,train,Bcc3,,,89,,,True,snapshot_index,89
snapshot_clamp,train,Bcc3,,,89,,,True,time,890.001212779723
snapshot_clamp,train,Bcc3,,,89,,,True,positive_fraction,0.182373046875
snapshot_clamp,train,Bcc3,,,89,,,True,negative_fraction,0.177978515625
snapshot_clamp,train,Bcc3,,,89,,,True,total_fraction,0.3603515625
snapshot_clamp,train,Bcc3,,,89,,,True,hit_count,94464
snapshot_clamp,train,Bcc3,,,90,,,True,snapshot_index,90
snapshot_clamp,train,Bcc3,,,90,,,True,time,900.0000767175844
snapshot_clamp,train,Bcc3,,,90,,,True,positive_fraction,0.1962890625
snapshot_clamp,train,Bcc3,,,90,,,True,negative_fraction,0.19140625
snapshot_clamp,train,Bcc3,,,90,,,True,total_fraction,0.3876953125
snapshot_clamp,train,Bcc3,,,90,,,True,hit_count,101632
shell_clamp,train,Bcc3,,,,0,,True,shell,0
shell_clamp,train,Bcc3,,,,0,,True,r_lower,1.1456345721309733
shell_clamp,train,Bcc3,,,,0,,True,r_upper,2.1731385678184307
shell_clamp,train,Bcc3,,,,0,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,0,,True,positive_fraction,0.4990234375
shell_clamp,train,Bcc3,,,,0,,True,negative_fraction,0.4964599609375
shell_clamp,train,Bcc3,,,,0,,True,total_fraction,0.9954833984375
shell_clamp,train,Bcc3,,,,1,,True,shell,1
shell_clamp,train,Bcc3,,,,1,,True,r_lower,2.1731385678184307
shell_clamp,train,Bcc3,,,,1,,True,r_upper,4.122196859122056
shell_clamp,train,Bcc3,,,,1,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,1,,True,positive_fraction,0.3748779296875
shell_clamp,train,Bcc3,,,,1,,True,negative_fraction,0.36787109375
shell_clamp,train,Bcc3,,,,1,,True,total_fraction,0.7427490234375
shell_clamp,train,Bcc3,,,,2,,True,shell,2
shell_clamp,train,Bcc3,,,,2,,True,r_lower,4.122196859122056
shell_clamp,train,Bcc3,,,,2,,True,r_upper,7.819338903185626
shell_clamp,train,Bcc3,,,,2,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,2,,True,positive_fraction,0.0608642578125
shell_clamp,train,Bcc3,,,,2,,True,negative_fraction,0.060498046875
shell_clamp,train,Bcc3,,,,2,,True,total_fraction,0.1213623046875
shell_clamp,train,Bcc3,,,,3,,True,shell,3
shell_clamp,train,Bcc3,,,,3,,True,r_lower,7.819338903185626
shell_clamp,train,Bcc3,,,,3,,True,r_upper,14.832397134933096
shell_clamp,train,Bcc3,,,,3,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,3,,True,positive_fraction,0.02041015625
shell_clamp,train,Bcc3,,,,3,,True,negative_fraction,0.019384765625
shell_clamp,train,Bcc3,,,,3,,True,total_fraction,0.039794921875
shell_clamp,train,Bcc3,,,,4,,True,shell,4
shell_clamp,train,Bcc3,,,,4,,True,r_lower,14.832397134933096
shell_clamp,train,Bcc3,,,,4,,True,r_upper,28.135371479901284
shell_clamp,train,Bcc3,,,,4,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,4,,True,positive_fraction,0.005604171752929687
shell_clamp,train,Bcc3,,,,4,,True,negative_fraction,0.004736328125
shell_clamp,train,Bcc3,,,,4,,True,total_fraction,0.010340499877929687
shell_clamp,train,Bcc3,,,,5,,True,shell,5
shell_clamp,train,Bcc3,,,,5,,True,r_lower,28.135371479901284
shell_clamp,train,Bcc3,,,,5,,True,r_upper,53.36960176502269
shell_clamp,train,Bcc3,,,,5,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,5,,True,positive_fraction,2.44140625e-05
shell_clamp,train,Bcc3,,,,5,,True,negative_fraction,0.0
shell_clamp,train,Bcc3,,,,5,,True,total_fraction,2.44140625e-05
shell_clamp,train,Bcc3,,,,6,,True,shell,6
shell_clamp,train,Bcc3,,,,6,,True,r_lower,53.36960176502269
shell_clamp,train,Bcc3,,,,6,,True,r_upper,101.23606843406442
shell_clamp,train,Bcc3,,,,6,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,6,,True,positive_fraction,0.0
shell_clamp,train,Bcc3,,,,6,,True,negative_fraction,0.0
shell_clamp,train,Bcc3,,,,6,,True,total_fraction,0.0
shell_clamp,train,Bcc3,,,,7,,True,shell,7
shell_clamp,train,Bcc3,,,,7,,True,r_lower,101.23606843406442
shell_clamp,train,Bcc3,,,,7,,True,r_upper,192.03331509030292
shell_clamp,train,Bcc3,,,,7,,True,voxel_count,2621440
shell_clamp,train,Bcc3,,,,7,,True,positive_fraction,0.0
shell_clamp,train,Bcc3,,,,7,,True,negative_fraction,0.0
shell_clamp,train,Bcc3,,,,7,,True,total_fraction,0.0
region_concentration,train,Bcc3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,region_voxel_fraction,0.25
region_concentration,train,Bcc3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_count,1037760
region_concentration,train,Bcc3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_share,0.20729052373336274
region_concentration,train,Bcc3,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,enrichment_over_uniform,0.8291620949334509
