channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,fixed_point_delta_ratio,h1_maximum,h1_minimum,h2_maximum,h2_minimum,index_or_step,input_maximum,input_minimum,inverse_clamp_limit,inverse_clamp_occupancy,inverse_clamp_policy,physical_absolute_maximum,roundtrip_1_relative_l2,roundtrip_2_increment_relative_l2,source,std_ratio_h1_over_input,std_ratio_h2_over_h1
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,299.57421875,-0.6583260893821716,299.57421875,-0.6583260893821716,97,299.57421875,-0.6583260893821716,,0.0,no_softclip,1.8765721321105957,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,42.901276986335255,0.23814854766027788,22.535743729141853,0.0,2.3682563304901123,-2.368870735168457,2.3682563304901123,-2.368870735168457,98,2.3682563304901123,-2.368870735168457,5.9399999999999995,0.0,canonical,9.86276626586914,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.37675349157259413,0.0003776787715562453,19.34657799416602,0.0,27.837112426757812,-23.19784164428711,27.837112426757812,-23.19784164428711,98,27.837112426757812,-23.19784164428711,,0.0,no_softclip,1.4178814888000488,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6223038448579402,0.0006593250441681736,25.279975785938554,0.0,284.56060791015625,-283.1476745605469,284.56060791015625,-283.1476745605469,98,284.56060791015625,-283.1476745605469,,0.0,no_softclip,22.881040573120117,0.0,0.0,validation_oracle,1.0,1.0
rho,433.9727029589415,0.12061036261929496,116.69901115095628,0.0,3.722304582595825,-1.9329441785812378,3.722304582595825,-1.9329441785812378,98,3.722304582595825,-1.9329441785812378,5.9399999999999995,0.0,canonical,100.24560546875,0.0,0.0,validation_oracle,1.0,1.0
press,75.52442420860238,0.0005695923531678439,1355.7893785392755,0.0,3.7489147186279297,-2.2289106845855713,3.7489147186279297,-2.2289106845855713,98,3.7489147186279297,-2.2289106845855713,5.9399999999999995,0.0,canonical,16.525711059570312,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.8847195235824397,0.19026279117114867,2.3129484613610933,0.0,5.34112548828125,-1.15821373462677,5.34112548828125,-1.15821373462677,98,5.34112548828125,-1.15821373462677,5.9399999999999995,0.0,canonical,1.7781918048858643,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11297618770071251,0.0022653088988337754,1.1142957249233785,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,98,5.99999475479126,-5.999994277954102,5.9399999999999995,0.03179168701171875,canonical,0.03573155030608177,0.0036737258640613573,0.0,validation_oracle,0.9984828708862978,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,292.8544921875,-0.6583279967308044,292.8544921875,-0.6583279967308044,98,292.8544921875,-0.6583279967308044,,0.0,no_softclip,1.8345768451690674,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,45.71298983184242,0.24817941688321166,24.012717017057458,0.0,2.3789963722229004,-2.382944107055664,2.3789963722229004,-2.382944107055664,99,2.3789963722229004,-2.382944107055664,5.9399999999999995,0.0,canonical,10.486099243164062,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.39707903961302926,0.00040087836085429617,20.39031032640554,0.0,28.034997940063477,-23.27050018310547,28.034997940063477,-23.27050018310547,99,28.034997940063477,-23.27050018310547,,0.0,no_softclip,1.4944289922714233,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6222424099764047,0.0007291475305935462,25.27748010423827,0.0,284.5569763183594,-284.12176513671875,284.5569763183594,-284.12176513671875,99,284.5569763183594,-284.12176513671875,,0.0,no_softclip,22.878780364990234,0.0,0.0,validation_oracle,1.0,1.0
rho,441.4069644773314,0.11214557343044666,118.69814833612571,0.0,3.725943088531494,-1.9399826526641846,3.725943088531494,-1.9399826526641846,99,3.725943088531494,-1.9399826526641846,5.9399999999999995,0.0,canonical,101.83809661865234,0.0,0.0,validation_oracle,1.0,1.0
press,83.19158220695714,0.00045688444018885885,1493.4276523384924,0.0,3.7685303688049316,-2.236248016357422,3.7685303688049316,-2.236248016357422,99,3.7685303688049316,-2.236248016357422,5.9399999999999995,0.0,canonical,18.081069946289062,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.852754385093113,0.19037378877679154,2.229381052803512,0.0,5.314839839935303,-1.146225094795227,5.314839839935303,-1.146225094795227,99,5.314839839935303,-1.146225094795227,5.9399999999999995,0.0,canonical,1.7553619146347046,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11306551737077151,0.00226734631526881,1.1151767926198675,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,99,5.9999895095825195,-5.999996662139893,5.9399999999999995,0.031345367431640625,canonical,0.03573155030608177,0.003584542690004473,0.0,validation_oracle,0.9985549621120161,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,297.6172180175781,-0.6583299040794373,297.6172180175781,-0.6583299040794373,99,297.6172180175781,-0.6583299040794373,,0.0,no_softclip,1.8643417358398438,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,46.81472242424298,0.2728443858699211,24.59144951884966,0.0,2.3875069618225098,-2.3882150650024414,2.3875069618225098,-2.3882150650024414,100,2.3875069618225098,-2.3882150650024414,5.9399999999999995,0.0,canonical,10.729942321777344,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.4178496772770746,0.0004145167031118926,21.456898348931105,0.0,28.22701644897461,-23.28717613220215,28.22701644897461,-23.28717613220215,100,28.22701644897461,-23.28717613220215,,0.0,no_softclip,1.5726526975631714,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6472675945200463,0.0007755117585525721,26.294083270889637,0.0,286.00738525390625,-285.347412109375,286.00738525390625,-285.347412109375,100,286.00738525390625,-285.347412109375,,0.0,no_softclip,23.79931640625,0.0,0.0,validation_oracle,1.0,1.0
rho,445.8986343931185,0.1072644132022303,119.90599720315099,0.0,3.72810959815979,-1.9441578388214111,3.72810959815979,-1.9441578388214111,100,3.72810959815979,-1.9441578388214111,5.9399999999999995,0.0,canonical,102.79927062988281,0.0,0.0,validation_oracle,1.0,1.0
press,90.37575703930739,0.0004236124891331798,1622.3955727607208,0.0,3.7852234840393066,-2.2386276721954346,3.7852234840393066,-2.2386276721954346,100,3.7852234840393066,-2.2386276721954346,5.9399999999999995,0.0,canonical,19.52886962890625,0.0,0.0,validation_oracle,1.0,1.0
vel1,0.8734649816817924,0.19043088989336496,2.2835253790411514,0.0,5.332104682922363,-1.1347733736038208,5.332104682922363,-1.1347733736038208,100,5.332104682922363,-1.1347733736038208,5.9399999999999995,0.0,canonical,1.7702618837356567,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11303512935679981,0.0022707889194310566,1.1148770725217942,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,100,5.999987602233887,-5.99999475479126,5.9399999999999995,0.03110504150390625,canonical,0.03573155030608177,0.00350735595921862,0.0,validation_oracle,0.9986147121238828,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,289.94659423828125,-0.6583318710327148,289.94659423828125,-0.6583318710327148,100,289.94659423828125,-0.6583318710327148,,0.0,no_softclip,1.816403865814209,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,48.50493197240365,0.2924163117281413,25.479304890568077,0.0,2.3960561752319336,-2.395514726638794,2.3960561752319336,-2.395514726638794,101,2.3960561752319336,-2.395514726638794,5.9399999999999995,0.0,canonical,11.103607177734375,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.4316768206110735,0.00043448402134329823,22.166932662962612,0.0,28.34962272644043,-23.28626823425293,28.34962272644043,-23.28626823425293,101,28.34962272644043,-23.28626823425293,,0.0,no_softclip,1.6247267723083496,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6904946828333499,0.0008383732903080713,28.050106080143536,0.0,287.2853088378906,-288.38543701171875,287.2853088378906,-288.38543701171875,101,287.2853088378906,-288.38543701171875,,0.0,no_softclip,25.38939666748047,0.0,0.0,validation_oracle,1.0,1.0
rho,442.70834594598546,0.1003948287888742,119.04810106238388,0.0,3.7265732288360596,-1.943560242652893,3.7265732288360596,-1.943560242652893,101,3.7265732288360596,-1.943560242652893,5.9399999999999995,0.0,canonical,102.11665344238281,0.0,0.0,validation_oracle,1.0,1.0
press,97.60732426179648,0.0004235188495326711,1752.2142656297056,0.0,3.800645589828491,-2.236111879348755,3.800645589828491,-2.236111879348755,101,3.800645589828491,-2.236111879348755,5.9399999999999995,0.0,canonical,20.977649688720703,0.0,0.0,validation_oracle,1.0,1.0
vel1,1.1007929504302172,0.19140389209696693,2.8778356225993935,0.0,5.476711273193359,-1.133440613746643,5.476711273193359,-1.133440613746643,101,5.476711273193359,-1.133440613746643,5.9399999999999995,0.0,canonical,1.9116692543029785,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11298243615949431,0.002272527800504603,1.1143573541131186,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,101,5.999994277954102,-5.999997615814209,5.9399999999999995,0.031047821044921875,canonical,0.03573155030608177,0.003433092877974147,0.0,validation_oracle,0.9986731582379763,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,287.18695068359375,-0.6583338975906372,287.18695068359375,-0.6583338975906372,101,287.18695068359375,-0.6583338975906372,,0.0,no_softclip,1.7991573810577393,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,49.85392763113025,0.31230640345929145,26.18792296891737,0.0,2.402113437652588,-2.400911808013916,2.402113437652588,-2.400911808013916,102,2.402113437652588,-2.400911808013916,5.9399999999999995,0.0,canonical,11.401480674743652,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.44867577153464533,0.0004606353687748077,23.039841706191787,0.0,28.495080947875977,-23.269569396972656,28.495080947875977,-23.269569396972656,102,28.495080947875977,-23.269569396972656,,0.0,no_softclip,1.6887460947036743,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6954463835128184,0.0008854811402053883,28.251260024973742,0.0,285.9878234863281,-288.6482849121094,285.9878234863281,-288.6482849121094,102,285.9878234863281,-288.6482849121094,,0.0,no_softclip,25.57154083251953,0.0,0.0,validation_oracle,1.0,1.0
rho,432.6383106000302,0.09417286738367958,116.34018151095684,0.0,3.721644401550293,-1.9496099948883057,3.721644401550293,-1.9496099948883057,102,3.721644401550293,-1.9496099948883057,5.9399999999999995,0.0,canonical,99.95954132080078,0.0,0.0,validation_oracle,1.0,1.0
press,103.93980642402798,0.0004235655738272654,1865.8928821210975,0.0,3.813174247741699,-2.2409043312072754,3.813174247741699,-2.2409043312072754,102,3.813174247741699,-2.2409043312072754,5.9399999999999995,0.0,canonical,22.239761352539062,0.0,0.0,validation_oracle,1.0,1.0
vel1,1.7018095535658109,0.1919513902026575,4.449091134002617,0.0,5.667039394378662,-1.1320279836654663,5.667039394378662,-1.1320279836654663,102,5.667039394378662,-1.1320279836654663,5.9399999999999995,0.0,canonical,2.1698036193847656,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11290928349488684,0.0022724535833240217,1.113635841880339,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,102,5.999989032745361,-5.999993801116943,5.9399999999999995,0.030971527099609375,canonical,0.03573155030608177,0.0033882829281676654,0.0,validation_oracle,0.99871247752413,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,297.2124328613281,-0.6583358645439148,297.2124328613281,-0.6583358645439148,102,297.2124328613281,-0.6583358645439148,,0.0,no_softclip,1.8618119955062866,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,51.22191830600262,0.32862296170095784,26.906518997716212,0.0,2.4080846309661865,-2.4073433876037598,2.4080846309661865,-2.4073433876037598,103,2.4080846309661865,-2.4073433876037598,5.9399999999999995,0.0,canonical,11.70323371887207,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.4627311355154774,0.00047810065942423784,23.76159532380667,0.0,28.611248016357422,-23.259374618530273,28.611248016357422,-23.259374618530273,103,28.611248016357422,-23.259374618530273,,0.0,no_softclip,1.7416795492172241,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.743956447650794,0.0009322107209969411,30.22189423672652,0.0,290.0954895019531,-291.12860107421875,290.0954895019531,-291.12860107421875,103,290.0954895019531,-291.12860107421875,,0.0,no_softclip,27.3559513092041,0.0,0.0,validation_oracle,1.0,1.0
rho,421.56176175440356,0.08422104931506001,113.36160177901414,0.0,3.716078281402588,-1.9569529294967651,3.716078281402588,-1.9569529294967651,103,3.716078281402588,-1.9569529294967651,5.9399999999999995,0.0,canonical,97.5823974609375,0.0,0.0,validation_oracle,1.0,1.0
press,110.24433354831416,0.00042592419651931124,1979.0696590563446,0.0,3.8248581886291504,-2.243983507156372,3.8248581886291504,-2.243983507156372,103,3.8248581886291504,-2.243983507156372,5.9399999999999995,0.0,canonical,23.490629196166992,0.0,0.0,validation_oracle,1.0,1.0
vel1,2.3729583341122122,0.19304642110622333,6.2036952745594,0.0,5.763162612915039,-1.811042070388794,5.763162612915039,-1.811042070388794,103,5.763162612915039,-1.811042070388794,5.9399999999999995,0.0,canonical,2.361992597579956,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11306283541487133,0.002272367153702183,1.115150340213791,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,103,5.999990940093994,-5.999991416931152,5.9399999999999995,0.030132293701171875,canonical,0.03573155030608177,0.003298714955552187,0.0,validation_oracle,0.9987786817954316,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,329.7406311035156,-0.6995114684104919,329.7406311035156,-0.6995114684104919,103,329.7406311035156,-0.6995114684104919,,0.0,no_softclip,2.065098285675049,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,52.1217967867524,0.3592274782464735,27.379218932405937,0.0,2.4119229316711426,-2.410748243331909,2.4119229316711426,-2.410748243331909,104,2.4119229316711426,-2.410748243331909,5.9399999999999995,0.0,canonical,11.90156078338623,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.48177161246356254,0.0004916382731563921,24.739338279245935,0.0,28.763111114501953,-23.33245086669922,28.763111114501953,-23.33245086669922,104,28.763111114501953,-23.33245086669922,,0.0,no_softclip,1.813387393951416,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.6815529049746452,0.00097822821433611,27.686862417712202,0.0,286.9306335449219,-287.9059753417969,286.9306335449219,-287.9059753417969,104,286.9306335449219,-287.9059753417969,,0.0,no_softclip,25.06047821044922,0.0,0.0,validation_oracle,1.0,1.0
rho,421.29236502860755,0.07925090114893299,113.28915867074178,0.0,3.7159409523010254,-1.96086847782135,3.7159409523010254,-1.96086847782135,104,3.7159409523010254,-1.96086847782135,5.9399999999999995,0.0,canonical,97.52452087402344,0.0,0.0,validation_oracle,1.0,1.0
press,117.03974857784668,0.00042910741228214427,2101.0586926219516,0.0,3.8366737365722656,-2.243109941482544,3.8366737365722656,-2.243109941482544,104,3.8366737365722656,-2.243109941482544,5.9399999999999995,0.0,canonical,24.832942962646484,0.0,0.0,validation_oracle,1.0,1.0
vel1,3.1887720248378475,0.19411647276756802,8.336501175666369,0.0,5.824671745300293,-2.805823802947998,5.824671745300293,-2.805823802947998,104,5.824671745300293,-2.805823802947998,5.9399999999999995,0.0,canonical,2.5305330753326416,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11303066191584404,0.002275779460044779,1.1148330096935144,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,104,5.999990463256836,-5.999995231628418,5.9399999999999995,0.030742645263671875,canonical,0.03573155030608177,0.0032882121997270205,0.0,validation_oracle,0.9987883689006636,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,281.4264221191406,-0.6583400368690491,281.4264221191406,-0.6583400368690491,104,281.4264221191406,-0.6583400368690491,,0.0,no_softclip,1.763156771659851,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,54.5661467966625,0.3771604514587624,28.663219066602522,0.0,2.422011375427246,-2.416685104370117,2.422011375427246,-2.416685104370117,105,2.422011375427246,-2.416685104370117,5.9399999999999995,0.0,canonical,12.439620018005371,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.49096040834513177,0.0005141504534678274,25.211189928060705,0.0,28.834264755249023,-23.504810333251953,28.834264755249023,-23.504810333251953,105,28.834264755249023,-23.504810333251953,,0.0,no_softclip,1.8479931354522705,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.7300386774914817,0.00100454491996822,29.656509825993858,0.0,290.4339294433594,-289.7290344238281,290.4339294433594,-289.7290344238281,105,290.4339294433594,-289.7290344238281,,0.0,no_softclip,26.843996047973633,0.0,0.0,validation_oracle,1.0,1.0
rho,418.8640334484279,0.07022894662206824,112.63615931796816,0.0,3.7146987915039062,-1.9662364721298218,3.7146987915039062,-1.9662364721298218,105,3.7146987915039062,-1.9662364721298218,5.9399999999999995,0.0,canonical,97.00271606445312,0.0,0.0,validation_oracle,1.0,1.0
press,121.531813697335,0.0004427675462621952,2181.6987536423085,0.0,3.8440864086151123,-2.2424416542053223,3.8440864086151123,-2.2424416542053223,105,3.8440864086151123,-2.2424416542053223,5.9399999999999995,0.0,canonical,25.717056274414062,0.0,0.0,validation_oracle,1.0,1.0
vel1,4.150600116384615,0.19575029683306494,10.851036850688889,0.0,5.865767478942871,-3.266793966293335,5.865767478942871,-3.266793966293335,105,5.865767478942871,-3.266793966293335,5.9399999999999995,0.0,canonical,2.6795859336853027,0.0,0.0,validation_oracle,1.0,1.0
vel2,0.11291819945367026,0.002278081170933619,1.1137237808961455,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,105,5.999989986419678,-5.999996185302734,5.9399999999999995,0.030834197998046875,canonical,0.03573155030608177,0.0032518505603797857,0.0,validation_oracle,0.99881473015832,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,286.8248596191406,-3.925954580307007,286.8248596191406,-3.925954580307007,105,286.8248596191406,-3.925954580307007,,0.0,no_softclip,1.7968944311141968,0.0,0.0,validation_oracle,1.0,1.0
Bcc1,55.04837307673422,0.3887257952107225,28.916529192327104,0.0,2.4239461421966553,-2.41992449760437,2.4239461421966553,-2.41992449760437,106,2.4239461421966553,-2.41992449760437,5.9399999999999995,0.0,canonical,12.545659065246582,0.0,0.0,validation_oracle,1.0,1.0
Bcc2,0.5075568609324145,0.0005313762683023682,26.06343037596237,0.0,28.959468841552734,-23.59395408630371,28.959468841552734,-23.59395408630371,106,28.959468841552734,-23.59395408630371,,0.0,no_softclip,1.9104965925216675,0.0,0.0,validation_oracle,1.0,1.0
Bcc3,0.8697033187470338,0.0010278616700540426,35.330134982364456,0.0,288.25653076171875,-296.8731994628906,288.25653076171875,-296.8731994628906,106,288.25653076171875,-296.8731994628906,,0.0,no_softclip,31.981468200683594,0.0,0.0,validation_oracle,1.0,1.0
rho,425.2201238790876,0.06754667411490807,114.34536697777396,0.0,3.7179338932037354,-1.9880897998809814,3.7179338932037354,-1.9880897998809814,106,3.7179338932037354,-1.9880897998809814,5.9399999999999995,0.0,canonical,98.3680419921875,0.0,0.0,validation_oracle,1.0,1.0
