absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.47062223139155696,0.4862741136091496,Bcc1,Index-space DISCO3D LocalNO,42,inner,0.7015294395908536,0.6982497488557138,0.7285364124868102,0.7316377353944191,0.2668749251835968,0.2620057690408586
15.814409235983502,16.177399798506304,Bcc2,Index-space DISCO3D LocalNO,42,inner,0.6812644479656406,0.6899185060339357,0.7982700364705764,0.7760715372433227,0.4399172236879307,0.4495675354112688
8.21736916845499,8.127958415006262,Bcc3,Index-space DISCO3D LocalNO,42,inner,0.8036720294517821,0.8067219300192607,0.6334235434515564,0.6379597046984902,0.1898040878713122,0.18815507535256826
0.1605473663945672,0.1700556984499635,press,Index-space DISCO3D LocalNO,42,inner,0.3201014964127391,0.29597583937559374,0.968835473481483,0.974772356482664,0.14409270983732408,0.15089869687297897
0.12088098830420343,0.12906570635344666,rho,Index-space DISCO3D LocalNO,42,inner,0.26976436233252477,0.246715503969557,1.0111830747495205,1.030884431811359,0.20432734288334634,0.22066282856343333
0.18783453379942786,0.19499466552155992,vel1,Index-space DISCO3D LocalNO,42,inner,0.23824624285291363,0.2417326171243524,1.0617980853940976,1.0633394891042593,0.1905830090892764,0.1999083495858724
1.9197415079930533,1.9872237586976538,vel2,Index-space DISCO3D LocalNO,42,inner,0.5353604321329912,0.5498551945954318,0.8982086416273344,0.9076781085143654,0.8672399423286046,0.8997479095891121
1.6237447458000565,1.62985305220893,vel3,Index-space DISCO3D LocalNO,42,inner,0.4204187737050132,0.40480484019993657,1.0059111401832912,1.0023252562326013,0.1409405833642972,0.14146554363873143
0.43106062330536715,0.3822406018848312,ALL,Index-space DISCO3D LocalNO,42,middle,0.6452859832515399,0.6118096323797579,0.8571567773369231,0.8289178175869392,0.16006941970698307,0.15244493727660008
0.07331776181782147,0.06703977941970521,Bcc1,Index-space DISCO3D LocalNO,42,middle,0.5256525488826372,0.5973091146267708,0.8820220517480428,0.8591523680022555,0.07228598987840695,0.0758790016974781
1.580836674319738,1.3209475642477617,Bcc2,Index-space DISCO3D LocalNO,42,middle,0.6955466752862854,0.6814144380976657,0.825831280561941,0.7966186739629448,0.3909828100964055,0.3795608368377139
0.8869276370963914,0.7897495172224953,Bcc3,Index-space DISCO3D LocalNO,42,middle,0.4516427153734486,0.42684821397648187,0.958580037985409,1.0145087018650119,0.08161390843310579,0.07546177796867494
0.0734536895416048,0.06838180120683324,press,Index-space DISCO3D LocalNO,42,middle,0.08955711952958656,0.06474323685236189,1.0057746256904763,0.9992837132993813,0.17424549789244367,0.17151623680436107
0.05131662468050768,0.04819737796584923,rho,Index-space DISCO3D LocalNO,42,middle,-0.06456174744170076,-0.08993858721971724,1.0428114684480778,1.042547366605835,0.1412437734350957,0.13274316332318992
0.12610951345300553,0.11936230625429545,vel1,Index-space DISCO3D LocalNO,42,middle,0.028823771534962146,0.00849224299735054,1.0062163809402176,1.008958422920022,0.09368894012590896,0.09029561493058282
0.39286211724236914,0.3362902945641187,vel2,Index-space DISCO3D LocalNO,42,middle,0.2813408119168676,0.2841929456604806,1.0672168253539458,1.0170442010344978,0.24561463382319054,0.21743518051110228
0.26366096829149877,0.22691244910170755,vel3,Index-space DISCO3D LocalNO,42,middle,0.021548795959781448,0.013994100984070551,1.2604685766250237,1.2930383825326746,0.16092478321779646,0.1492342532308529
0.04561699706260924,0.04213972456827086,ALL,Index-space DISCO3D LocalNO,42,outer,0.005323283348321674,0.003650389204145488,3.7211344425176858,3.54350757125371,0.1736419037328129,0.16641052641647203
0.009228097586992789,0.009323615538098542,Bcc1,Index-space DISCO3D LocalNO,42,outer,-0.0073771064261579575,-0.0036761575132274,1.6976387530580304,1.5103891262750646,0.032296177667851214,0.033792218740278254
0.09076340972738858,0.08577049051800566,Bcc2,Index-space DISCO3D LocalNO,42,outer,0.012197796329390564,0.0013677492165589044,9.935956658323093,8.257747602727513,1.693067539850881,1.5431383629095996
0.06353058223583938,0.06566171155004233,Bcc3,Index-space DISCO3D LocalNO,42,outer,0.005498057626735918,0.001818017851473157,5.118473926830788,4.663047285955098,0.20936244959665665,0.2034968119058167
0.024260393743491388,0.020275715495865203,press,Index-space DISCO3D LocalNO,42,outer,0.011100462564031379,0.00821831144147165,1.0351915021596971,1.0193863943158554,0.059509410872358226,0.047563296962483535
0.011165830340249275,0.011033649795079209,rho,Index-space DISCO3D LocalNO,42,outer,0.03213491708146205,0.04284640589413122,1.0508605900542418,1.038085461241361,0.02084411847937457,0.020376388536780636
0.04211360262683157,0.033147618439976156,vel1,Index-space DISCO3D LocalNO,42,outer,0.011140149685002756,-0.020242986504655752,1.011045730977962,1.007166274406773,0.03888768365514778,0.02724369797404432
0.0709101517554797,0.05794616332147222,vel2,Index-space DISCO3D LocalNO,42,outer,0.014869985244584513,0.010553305601883193,4.490482761755202,3.7584982503504656,0.19546453844813017,0.15751847218373555
0.05296390848460127,0.04425458867278956,vel3,Index-space DISCO3D LocalNO,42,outer,0.0023787094594985856,0.00404374868314889,1.238643985901741,1.160748116002933,0.14147540059854,0.12393815369942536
