Z,basis,near_zero,near_zero_threshold,positive_support_count,r,r_index,theta,theta_index
0.0008091272877948917,0,False,6.534747158743004e-09,1,3.0389818404236975,12,0.07363107986748219,1
0.0010326124251143793,0,False,6.534747158743004e-09,1,3.2963622941908164,13,0.07363107986748219,1
0.001317825312018019,0,False,6.534747158743004e-09,1,3.575541067743924,14,0.07363107986748219,1
0.0016818154718630538,0,False,6.534747158743004e-09,1,3.8783643259278544,15,0.07363107986748219,1
0.0021463415944459087,0,False,6.534747158743004e-09,1,4.206834590805233,16,0.07363107986748219,1
0.0027391722321030956,0,False,6.534747158743004e-09,1,4.5631239840165145,17,0.07363107986748219,1
0.0034957457547951927,0,False,6.534747158743004e-09,1,4.949588590675056,18,0.07363107986748219,1
0.004461288793361518,0,False,6.534747158743004e-09,1,5.368784039783396,19,0.07363107986748219,1
0.005693519807746755,0,False,6.534747158743004e-09,1,5.823482404201546,20,0.07363107986748219,1
0.007266099394740061,0,False,6.534747158743004e-09,1,6.316690531924104,21,0.07363107986748219,1
0.009273033588537951,0,False,6.534747158743004e-09,1,6.851669929888003,22,0.07363107986748219,1
0.011834293375672857,0,False,6.534747158743004e-09,1,7.431958331799358,23,0.07363107986748219,1
0.015102986348998624,0,False,6.534747158743004e-09,1,8.061393092604032,24,0.07363107986748219,1
0.019274509209559927,0,False,6.534747158743004e-09,1,8.744136564305812,25,0.07363107986748219,1
0.024598228236764618,0,False,6.534747158743004e-09,1,9.484703620938475,26,0.07363107986748219,1
0.03139238596476704,0,False,6.534747158743004e-09,1,10.287991514709972,27,0.07363107986748219,1
0.04006312515988465,0,False,6.534747158743004e-09,1,11.159312260752715,28,0.07363107986748219,1
0.05112876731886484,0,False,6.534747158743004e-09,1,12.104427764635117,29,0.07363107986748219,1
0.06525079701381321,0,False,6.534747158743004e-09,1,13.12958792492707,30,0.07363107986748219,1
0.0832734042732715,0,False,6.534747158743004e-09,1,14.241571962785574,31,0.07363107986748219,1
0.10627394877324954,0,False,6.534747158743004e-09,1,15.447733251866454,32,0.07363107986748219,1
0.13562736249855,0,False,6.534747158743004e-09,1,16.756047945015283,33,0.07363107986748219,1
0.17308834075189025,0,False,6.534747158743004e-09,1,18.17516771929809,34,0.07363107986748219,1
0.2208962347443907,0,False,6.534747158743004e-09,1,19.714476988166325,35,0.07363107986748219,1
0.2819089160615008,0,False,6.534747158743004e-09,1,21.384154959091035,36,0.07363107986748219,1
0.35977361518602596,0,False,6.534747158743004e-09,1,23.195242947043564,37,0.07363107986748219,1
0.4591449465038716,0,False,6.534747158743004e-09,1,25.159717388956086,38,0.07363107986748219,1
0.5859631529428291,0,False,6.534747158743004e-09,1,27.290569041994974,39,0.07363107986748219,1
0.747809203218149,0,False,6.534747158743004e-09,1,29.60188888937262,40,0.07363107986748219,1
0.9543579687720177,0,False,6.534747158743004e-09,1,32.108961321779226,41,0.07363107986748219,1
1.2179565705250548,0,False,6.534747158743004e-09,1,34.82836521062847,42,0.07363107986748219,1
1.554362467988695,0,False,6.534747158743004e-09,1,37.77808354149836,43,0.07363107986748219,1
1.9836854124037933,0,False,6.534747158743004e-09,1,40.97762233275594,44,0.07363107986748219,1
2.53158957220282,0,False,6.534747158743004e-09,1,44.44813962575559,45,0.07363107986748219,1
3.230827691735552,0,False,6.534747158743004e-09,1,48.212585399602744,46,0.07363107986748219,1
4.123198992561271,0,False,6.534747158743004e-09,1,52.29585333571705,47,0.07363107986748219,1
5.262047857193454,0,False,6.534747158743004e-09,1,56.72494543578993,48,0.07363107986748219,1
